"Date","Depth","DOC_interp","DOCinf_interp"
2016-09-27,2.8,NA,2.84
2016-09-27,3.8,3.86,2.84
2016-09-27,5,4.6,2.84
2016-09-27,5.2,NA,2.84
2016-09-27,5.5,NA,2.84
2016-09-27,5.8,NA,2.84
2016-09-27,6,NA,2.84
2016-09-27,6.2,10.2,2.84
2016-09-27,8,5.32,2.84
2016-09-27,9,1.68,2.84
2016-09-27,9.3,NA,2.84
2016-09-30,0.1,3.2,3.2
2016-09-30,1,NA,3.2
2016-09-30,1.6,3.4,3.2
2016-09-30,2.8,NA,3.2
2016-09-30,3.8,3,3.2
2016-09-30,5,4.9,3.2
2016-09-30,5.2,NA,3.2
2016-09-30,5.5,NA,3.2
2016-09-30,5.8,NA,3.2
2016-09-30,6,NA,3.2
2016-09-30,6.2,11.9,3.2
2016-09-30,8,6.2,3.2
2016-09-30,9,1.4,3.2
2016-09-30,9.3,NA,3.2
2016-10-05,0.1,3,3.06666666666667
2016-10-05,1,NA,3.06666666666667
2016-10-05,1.6,3.26666666666667,3.06666666666667
2016-10-05,2.8,NA,3.06666666666667
2016-10-05,3.8,2.86666666666667,3.06666666666667
2016-10-05,5,3.5,3.06666666666667
2016-10-05,5.2,NA,3.06666666666667
2016-10-05,5.5,NA,3.06666666666667
2016-10-05,5.8,NA,3.06666666666667
2016-10-05,6,NA,3.06666666666667
2016-10-05,6.2,8.8,3.06666666666667
2016-10-05,8,5,3.06666666666667
2016-10-05,9,2.1,3.06666666666667
2016-10-05,9.3,NA,3.06666666666667
2016-10-06,0.1,3.3,2.93333333333333
2016-10-06,1,NA,2.93333333333333
2016-10-06,1.6,3.13333333333333,2.93333333333333
2016-10-06,2.8,NA,2.93333333333333
2016-10-06,3.8,2.73333333333333,2.93333333333333
2016-10-06,5,3.15,2.93333333333333
2016-10-06,5.2,NA,2.93333333333333
2016-10-06,5.5,NA,2.93333333333333
2016-10-06,5.8,NA,2.93333333333333
2016-10-06,6,NA,2.93333333333333
2016-10-06,6.2,5.7,2.93333333333333
2016-10-06,8,3.8,2.93333333333333
2016-10-06,9,2.55,2.93333333333333
2016-10-06,9.3,NA,2.93333333333333
2016-10-07,0.1,3.6,2.8
2016-10-07,1,NA,2.8
2016-10-07,1.6,3,2.8
2016-10-07,2.8,NA,2.8
2016-10-07,3.8,2.6,2.8
2016-10-07,5,2.8,2.8
2016-10-07,5.2,NA,2.8
2016-10-07,5.5,NA,2.8
2016-10-07,5.8,NA,2.8
2016-10-07,6,NA,2.8
2016-10-07,6.2,2.6,2.8
2016-10-07,8,2.6,2.8
2016-10-07,9,3,2.8
2016-10-07,9.3,NA,2.8
2016-10-11,0.1,3.3,2.55
2016-10-11,1,NA,2.55
2016-10-11,1.6,2.95,2.55
2016-10-11,2.8,NA,2.55
2016-10-11,3.8,3.1,2.55
2016-10-11,5,2.75,2.55
2016-10-11,5.2,NA,2.55
2016-10-11,5.5,NA,2.55
2016-10-11,5.8,NA,2.55
2016-10-11,6,NA,2.55
2016-10-11,6.2,2.9,2.55
2016-10-11,8,2.7,2.55
2016-10-11,9,2.95,2.55
2016-10-11,9.3,NA,2.55
2016-10-14,0.1,3,2.3
2016-10-14,1,NA,2.3
2016-10-14,1.6,2.9,2.3
2016-10-14,2.8,NA,2.3
2016-10-14,3.8,3.6,2.3
2016-10-14,5,2.7,2.3
2016-10-14,5.2,NA,2.3
2016-10-14,5.5,NA,2.3
2016-10-14,5.8,NA,2.3
2016-10-14,6,NA,2.3
2016-10-14,6.2,3.2,2.3
2016-10-14,8,2.8,2.3
2016-10-14,9,2.9,2.3
2016-10-14,9.3,NA,2.3
2016-10-20,0.1,2.85,2.3
2016-10-20,1,NA,2.3
2016-10-20,1.6,2.8,2.3
2016-10-20,2.8,NA,2.3
2016-10-20,3.8,3.35,2.3
2016-10-20,5,2.68333333333333,2.3
2016-10-20,5.2,NA,2.3
2016-10-20,5.5,NA,2.3
2016-10-20,5.8,NA,2.3
2016-10-20,6,NA,2.3
2016-10-20,6.2,3.075,2.3
2016-10-20,8,2.75,2.3
2016-10-20,9,2.825,2.3
2016-10-20,9.3,NA,2.3
2016-10-27,0.1,2.7,2.3
2016-10-27,1,NA,2.3
2016-10-27,1.6,2.7,2.3
2016-10-27,2.8,NA,2.3
2016-10-27,3.8,3.1,2.3
2016-10-27,5,2.66666666666667,2.3
2016-10-27,5.2,NA,2.3
2016-10-27,5.5,NA,2.3
2016-10-27,5.8,NA,2.3
2016-10-27,6,NA,2.3
2016-10-27,6.2,2.95,2.3
2016-10-27,8,2.7,2.3
2016-10-27,9,2.75,2.3
2016-10-27,9.3,NA,2.3
2016-10-31,0.1,2.55,2.3
2016-10-31,1,NA,2.3
2016-10-31,1.6,2.6,2.3
2016-10-31,2.8,NA,2.3
2016-10-31,3.8,2.85,2.3
2016-10-31,5,2.65,2.3
2016-10-31,5.2,NA,2.3
2016-10-31,5.5,NA,2.3
2016-10-31,5.8,NA,2.3
2016-10-31,6,NA,2.3
2016-10-31,6.2,2.825,2.3
2016-10-31,8,2.65,2.3
2016-10-31,9,2.675,2.3
2016-10-31,9.3,NA,2.3
2016-11-04,0.1,2.4,2.3
2016-11-04,1,NA,2.3
2016-11-04,1.6,2.5,2.3
2016-11-04,2.8,NA,2.3
2016-11-04,3.8,2.6,2.3
2016-11-04,5,2.63333333333333,2.3
2016-11-04,5.2,NA,2.3
2016-11-04,5.5,NA,2.3
2016-11-04,5.8,NA,2.3
2016-11-04,6,NA,2.3
2016-11-04,6.2,2.7,2.3
2016-11-04,8,2.6,2.3
2016-11-04,9,2.6,2.3
2016-11-04,9.3,NA,2.3
2016-11-11,0.1,2.5,2.3
2016-11-11,1,NA,2.3
2016-11-11,1.6,2.55,2.3
2016-11-11,2.8,NA,2.3
2016-11-11,3.8,2.6,2.3
2016-11-11,5,2.61666666666667,2.3
2016-11-11,5.2,NA,2.3
2016-11-11,5.5,NA,2.3
2016-11-11,5.8,NA,2.3
2016-11-11,6,NA,2.3
2016-11-11,6.2,2.55,2.3
2016-11-11,8,2.5,2.3
2016-11-11,9,2.45,2.3
2016-11-11,9.3,NA,2.3
2016-12-02,0.1,2.6,2.3
2016-12-02,1,NA,2.3
2016-12-02,1.6,2.6,2.3
2016-12-02,2.8,NA,2.3
2016-12-02,3.8,2.6,2.3
2016-12-02,5,2.6,2.3
2016-12-02,5.2,NA,2.3
2016-12-02,5.5,NA,2.3
2016-12-02,5.8,NA,2.3
2016-12-02,6,NA,2.3
2016-12-02,6.2,2.4,2.3
2016-12-02,8,2.4,2.3
2016-12-02,9,2.3,2.3
2016-12-02,9.3,NA,2.3
2017-03-12,0.1,2.72,2.24
2017-03-12,1,NA,2.24
2017-03-12,1.6,2.7,2.24
2017-03-12,2.8,NA,2.24
2017-03-12,3.8,2.62,2.24
2017-03-12,5,2.58,2.24
2017-03-12,5.2,NA,2.24
2017-03-12,5.5,NA,2.24
2017-03-12,5.8,NA,2.24
2017-03-12,6,NA,2.24
2017-03-12,6.2,2.43333333333333,2.24
2017-03-12,8,2.43333333333333,2.24
2017-03-12,9,2.30666666666667,2.24
2017-03-12,9.3,NA,2.24
2017-03-26,0.1,2.84,2.18
2017-03-26,1,NA,2.18
2017-03-26,1.6,2.8,2.18
2017-03-26,2.8,NA,2.18
2017-03-26,3.8,2.64,2.18
2017-03-26,5,2.56,2.18
2017-03-26,5.2,NA,2.18
2017-03-26,5.5,NA,2.18
2017-03-26,5.8,NA,2.18
2017-03-26,6,NA,2.18
2017-03-26,6.2,2.46666666666667,2.18
2017-03-26,8,2.46666666666667,2.18
2017-03-26,9,2.31333333333333,2.18
2017-03-26,9.3,NA,2.18
2017-04-09,0.1,2.96,2.12
2017-04-09,1,NA,2.12
2017-04-09,1.6,2.9,2.12
2017-04-09,2.8,NA,2.12
2017-04-09,3.8,2.66,2.12
2017-04-09,5,2.54,2.12
2017-04-09,5.2,NA,2.12
2017-04-09,5.5,NA,2.12
2017-04-09,5.8,NA,2.12
2017-04-09,6,NA,2.12
2017-04-09,6.2,2.5,2.12
2017-04-09,8,2.5,2.12
2017-04-09,9,2.32,2.12
2017-04-09,9.3,NA,2.12
2017-04-16,0.1,3.08,2.06
2017-04-16,1,NA,2.06
2017-04-16,1.6,3,2.06
2017-04-16,2.8,NA,2.06
2017-04-16,3.8,2.68,2.06
2017-04-16,5,2.52,2.06
2017-04-16,5.2,NA,2.06
2017-04-16,5.5,NA,2.06
2017-04-16,5.8,NA,2.06
2017-04-16,6,NA,2.06
2017-04-16,6.2,2.53333333333333,2.06
2017-04-16,8,2.53333333333333,2.06
2017-04-16,9,2.32666666666667,2.06
2017-04-16,9.3,NA,2.06
2017-04-23,0.1,3.2,2
2017-04-23,1,NA,2
2017-04-23,1.6,3.1,2
2017-04-23,2.8,NA,2
2017-04-23,3.8,2.7,2
2017-04-23,5,2.5,2
2017-04-23,5.2,NA,2
2017-04-23,5.5,NA,2
2017-04-23,5.8,NA,2
2017-04-23,6,NA,2
2017-04-23,6.2,2.56666666666667,2
2017-04-23,8,2.56666666666667,2
2017-04-23,9,2.33333333333333,2
2017-04-23,9.3,NA,2
2017-04-30,0.1,3.32,1.94
2017-04-30,1,NA,1.94
2017-04-30,1.6,3.2,1.94
2017-04-30,2.8,NA,1.94
2017-04-30,3.8,2.72,1.94
2017-04-30,5,2.48,1.94
2017-04-30,5.2,NA,1.94
2017-04-30,5.5,NA,1.94
2017-04-30,5.8,NA,1.94
2017-04-30,6,NA,1.94
2017-04-30,6.2,2.6,1.94
2017-04-30,8,2.6,1.94
2017-04-30,9,2.34,1.94
2017-04-30,9.3,NA,1.94
2017-05-04,0.1,3.44,1.88
2017-05-04,1,NA,1.88
2017-05-04,1.6,3.3,1.88
2017-05-04,2.8,NA,1.88
2017-05-04,3.8,2.74,1.88
2017-05-04,5,2.46,1.88
2017-05-04,5.2,NA,1.88
2017-05-04,5.5,NA,1.88
2017-05-04,5.8,NA,1.88
2017-05-04,6,NA,1.88
2017-05-04,6.2,2.63333333333333,1.88
2017-05-04,8,2.63333333333333,1.88
2017-05-04,9,2.34666666666667,1.88
2017-05-04,9.3,NA,1.88
2017-05-07,0.1,3.56,1.82
2017-05-07,1,NA,1.82
2017-05-07,1.6,3.4,1.82
2017-05-07,2.8,NA,1.82
2017-05-07,3.8,2.76,1.82
2017-05-07,5,2.44,1.82
2017-05-07,5.2,NA,1.82
2017-05-07,5.5,NA,1.82
2017-05-07,5.8,NA,1.82
2017-05-07,6,NA,1.82
2017-05-07,6.2,2.66666666666667,1.82
2017-05-07,8,2.66666666666667,1.82
2017-05-07,9,2.35333333333333,1.82
2017-05-07,9.3,NA,1.82
2017-05-09,0.1,3.68,1.76
2017-05-09,1,NA,1.76
2017-05-09,1.6,3.5,1.76
2017-05-09,2.8,NA,1.76
2017-05-09,3.8,2.78,1.76
2017-05-09,5,2.42,1.76
2017-05-09,5.2,NA,1.76
2017-05-09,5.5,NA,1.76
2017-05-09,5.8,NA,1.76
2017-05-09,6,NA,1.76
2017-05-09,6.2,2.7,1.76
2017-05-09,8,2.7,1.76
2017-05-09,9,2.36,1.76
2017-05-09,9.3,NA,1.76
2017-05-14,0.1,3.8,1.7
2017-05-14,1,NA,1.7
2017-05-14,1.6,3.6,1.7
2017-05-14,2.8,NA,1.7
2017-05-14,3.8,2.8,1.7
2017-05-14,5,2.4,1.7
2017-05-14,5.2,NA,1.7
2017-05-14,5.5,NA,1.7
2017-05-14,5.8,NA,1.7
2017-05-14,6,NA,1.7
2017-05-14,6.2,2.73333333333333,1.7
2017-05-14,8,2.73333333333333,1.7
2017-05-14,9,2.36666666666667,1.7
2017-05-14,9.3,NA,1.7
2017-06-28,0.1,3.92,1.64
2017-06-28,1,NA,1.64
2017-06-28,1.6,3.7,1.64
2017-06-28,2.8,NA,1.64
2017-06-28,3.8,2.82,1.64
2017-06-28,5,2.38,1.64
2017-06-28,5.2,NA,1.64
2017-06-28,5.5,NA,1.64
2017-06-28,5.8,NA,1.64
2017-06-28,6,NA,1.64
2017-06-28,6.2,2.76666666666667,1.64
2017-06-28,8,2.76666666666667,1.64
2017-06-28,9,2.37333333333333,1.64
2017-06-28,9.3,NA,1.64
2017-07-04,0.1,4.04,1.58
2017-07-04,1,NA,1.58
2017-07-04,1.6,3.8,1.58
2017-07-04,2.8,NA,1.58
2017-07-04,3.8,2.84,1.58
2017-07-04,5,2.36,1.58
2017-07-04,5.2,NA,1.58
2017-07-04,5.5,NA,1.58
2017-07-04,5.8,NA,1.58
2017-07-04,6,NA,1.58
2017-07-04,6.2,2.8,1.58
2017-07-04,8,2.8,1.58
2017-07-04,9,2.38,1.58
2017-07-04,9.3,NA,1.58
2017-07-06,0.1,4.16,1.52
2017-07-06,1,NA,1.52
2017-07-06,1.6,3.9,1.52
2017-07-06,2.8,NA,1.52
2017-07-06,3.8,2.86,1.52
2017-07-06,5,2.34,1.52
2017-07-06,5.2,NA,1.52
2017-07-06,5.5,NA,1.52
2017-07-06,5.8,NA,1.52
2017-07-06,6,NA,1.52
2017-07-06,6.2,2.83333333333333,1.52
2017-07-06,8,2.83333333333333,1.52
2017-07-06,9,2.38666666666667,1.52
2017-07-06,9.3,NA,1.52
2017-07-09,0.1,4.28,1.46
2017-07-09,1,NA,1.46
2017-07-09,1.6,4,1.46
2017-07-09,2.8,NA,1.46
2017-07-09,3.8,2.88,1.46
2017-07-09,5,2.32,1.46
2017-07-09,5.2,NA,1.46
2017-07-09,5.5,NA,1.46
2017-07-09,5.8,NA,1.46
2017-07-09,6,NA,1.46
2017-07-09,6.2,2.86666666666667,1.46
2017-07-09,8,2.86666666666667,1.46
2017-07-09,9,2.39333333333333,1.46
2017-07-09,9.3,NA,1.46
2017-07-10,0.1,4.4,1.4
2017-07-10,1,NA,1.4
2017-07-10,1.6,4.1,1.4
2017-07-10,2.8,NA,1.4
2017-07-10,3.8,2.9,1.4
2017-07-10,5,2.3,1.4
2017-07-10,5.2,NA,1.4
2017-07-10,5.5,NA,1.4
2017-07-10,5.8,NA,1.4
2017-07-10,6,NA,1.4
2017-07-10,6.2,2.9,1.4
2017-07-10,8,2.9,1.4
2017-07-10,9,2.4,1.4
2017-07-10,9.3,NA,1.4
2017-07-11,0.1,4.31666666666667,1.4
2017-07-11,1,NA,1.4
2017-07-11,1.6,4.03333333333333,1.4
2017-07-11,2.8,NA,1.4
2017-07-11,3.8,2.90833333333333,1.4
2017-07-11,5,2.33333333333333,1.4
2017-07-11,5.2,NA,1.4
2017-07-11,5.5,NA,1.4
2017-07-11,5.8,NA,1.4
2017-07-11,6,NA,1.4
2017-07-11,6.2,2.84166666666667,1.4
2017-07-11,8,2.8,1.4
2017-07-11,9,2.36666666666667,1.4
2017-07-11,9.3,NA,1.4
2017-07-12,0.1,4.23333333333333,1.4
2017-07-12,1,NA,1.4
2017-07-12,1.6,3.96666666666667,1.4
2017-07-12,2.8,NA,1.4
2017-07-12,3.8,2.91666666666667,1.4
2017-07-12,5,2.36666666666667,1.4
2017-07-12,5.2,NA,1.4
2017-07-12,5.5,NA,1.4
2017-07-12,5.8,NA,1.4
2017-07-12,6,NA,1.4
2017-07-12,6.2,2.78333333333333,1.4
2017-07-12,8,2.7,1.4
2017-07-12,9,2.33333333333333,1.4
2017-07-12,9.3,NA,1.4
2017-08-06,0.1,4.15,1.4
2017-08-06,1,NA,1.4
2017-08-06,1.6,3.9,1.4
2017-08-06,2.8,NA,1.4
2017-08-06,3.8,2.925,1.4
2017-08-06,5,2.4,1.4
2017-08-06,5.2,NA,1.4
2017-08-06,5.5,NA,1.4
2017-08-06,5.8,NA,1.4
2017-08-06,6,NA,1.4
2017-08-06,6.2,2.725,1.4
2017-08-06,8,2.6,1.4
2017-08-06,9,2.3,1.4
2017-08-06,9.3,NA,1.4
2017-08-09,0.1,4.06666666666667,1.4
2017-08-09,1,NA,1.4
2017-08-09,1.6,3.83333333333333,1.4
2017-08-09,2.8,NA,1.4
2017-08-09,3.8,2.93333333333333,1.4
2017-08-09,5,2.43333333333333,1.4
2017-08-09,5.2,NA,1.4
2017-08-09,5.5,NA,1.4
2017-08-09,5.8,NA,1.4
2017-08-09,6,NA,1.4
2017-08-09,6.2,2.66666666666667,1.4
2017-08-09,8,2.5,1.4
2017-08-09,9,2.26666666666667,1.4
2017-08-09,9.3,NA,1.4
2017-08-13,0.1,3.98333333333333,1.4
2017-08-13,1,NA,1.4
2017-08-13,1.6,3.76666666666667,1.4
2017-08-13,2.8,NA,1.4
2017-08-13,3.8,2.94166666666667,1.4
2017-08-13,5,2.46666666666667,1.4
2017-08-13,5.2,NA,1.4
2017-08-13,5.5,NA,1.4
2017-08-13,5.8,NA,1.4
2017-08-13,6,NA,1.4
2017-08-13,6.2,2.60833333333333,1.4
2017-08-13,8,2.4,1.4
2017-08-13,9,2.23333333333333,1.4
2017-08-13,9.3,NA,1.4
2017-08-16,0.1,3.9,1.4
2017-08-16,1,NA,1.4
2017-08-16,1.6,3.7,1.4
2017-08-16,2.8,NA,1.4
2017-08-16,3.8,2.95,1.4
2017-08-16,5,2.5,1.4
2017-08-16,5.2,NA,1.4
2017-08-16,5.5,NA,1.4
2017-08-16,5.8,NA,1.4
2017-08-16,6,NA,1.4
2017-08-16,6.2,2.55,1.4
2017-08-16,8,2.3,1.4
2017-08-16,9,2.2,1.4
2017-08-16,9.3,NA,1.4
2017-08-20,0.1,3.81666666666667,1.4
2017-08-20,1,NA,1.4
2017-08-20,1.6,3.63333333333333,1.4
2017-08-20,2.8,NA,1.4
2017-08-20,3.8,2.95833333333333,1.4
2017-08-20,5,2.53333333333333,1.4
2017-08-20,5.2,NA,1.4
2017-08-20,5.5,NA,1.4
2017-08-20,5.8,NA,1.4
2017-08-20,6,NA,1.4
2017-08-20,6.2,2.49166666666667,1.4
2017-08-20,8,2.2,1.4
2017-08-20,9,2.16666666666667,1.4
2017-08-20,9.3,NA,1.4
2017-08-27,0.1,3.73333333333333,1.4
2017-08-27,1,NA,1.4
2017-08-27,1.6,3.56666666666667,1.4
2017-08-27,2.8,NA,1.4
2017-08-27,3.8,2.96666666666667,1.4
2017-08-27,5,2.56666666666667,1.4
2017-08-27,5.2,NA,1.4
2017-08-27,5.5,NA,1.4
2017-08-27,5.8,NA,1.4
2017-08-27,6,NA,1.4
2017-08-27,6.2,2.43333333333333,1.4
2017-08-27,8,2.1,1.4
2017-08-27,9,2.13333333333333,1.4
2017-08-27,9.3,NA,1.4
2017-09-03,0.1,3.65,1.4
2017-09-03,1,NA,1.4
2017-09-03,1.6,3.5,1.4
2017-09-03,2.8,NA,1.4
2017-09-03,3.8,2.975,1.4
2017-09-03,5,2.6,1.4
2017-09-03,5.2,NA,1.4
2017-09-03,5.5,NA,1.4
2017-09-03,5.8,NA,1.4
2017-09-03,6,NA,1.4
2017-09-03,6.2,2.375,1.4
2017-09-03,8,2,1.4
2017-09-03,9,2.1,1.4
2017-09-03,9.3,NA,1.4
2017-09-10,0.1,3.56666666666667,1.4
2017-09-10,1,NA,1.4
2017-09-10,1.6,3.43333333333333,1.4
2017-09-10,2.8,NA,1.4
2017-09-10,3.8,2.98333333333333,1.4
2017-09-10,5,2.63333333333333,1.4
2017-09-10,5.2,NA,1.4
2017-09-10,5.5,NA,1.4
2017-09-10,5.8,NA,1.4
2017-09-10,6,NA,1.4
2017-09-10,6.2,2.31666666666667,1.4
2017-09-10,8,1.9,1.4
2017-09-10,9,2.06666666666667,1.4
2017-09-10,9.3,NA,1.4
2017-09-17,0.1,3.48333333333333,1.4
2017-09-17,1,NA,1.4
2017-09-17,1.6,3.36666666666667,1.4
2017-09-17,2.8,NA,1.4
2017-09-17,3.8,2.99166666666667,1.4
2017-09-17,5,2.66666666666667,1.4
2017-09-17,5.2,NA,1.4
2017-09-17,5.5,NA,1.4
2017-09-17,5.8,NA,1.4
2017-09-17,6,NA,1.4
2017-09-17,6.2,2.25833333333333,1.4
2017-09-17,8,1.8,1.4
2017-09-17,9,2.03333333333333,1.4
2017-09-17,9.3,NA,1.4
2017-09-18,0.1,3.4,1.4
2017-09-18,1,NA,1.4
2017-09-18,1.6,3.3,1.4
2017-09-18,2.8,NA,1.4
2017-09-18,3.8,3,1.4
2017-09-18,5,2.7,1.4
2017-09-18,5.2,NA,1.4
2017-09-18,5.5,NA,1.4
2017-09-18,5.8,NA,1.4
2017-09-18,6,NA,1.4
2017-09-18,6.2,2.2,1.4
2017-09-18,8,1.7,1.4
2017-09-18,9,2,1.4
2017-09-18,9.3,NA,1.4
2017-09-24,0.1,3.8,1.8
2017-09-24,1,NA,1.8
2017-09-24,1.6,3.625,1.8
2017-09-24,2.8,NA,1.8
2017-09-24,3.8,3.325,1.8
2017-09-24,5,2.825,1.8
2017-09-24,5.2,NA,1.8
2017-09-24,5.5,NA,1.8
2017-09-24,5.8,NA,1.8
2017-09-24,6,NA,1.8
2017-09-24,6.2,2.55,1.8
2017-09-24,8,2,1.8
2017-09-24,9,2.125,1.8
2017-09-24,9.3,NA,1.8
2017-10-08,0.1,4.2,2.2
2017-10-08,1,NA,2.2
2017-10-08,1.6,3.95,2.2
2017-10-08,2.8,NA,2.2
2017-10-08,3.8,3.65,2.2
2017-10-08,5,2.95,2.2
2017-10-08,5.2,NA,2.2
2017-10-08,5.5,NA,2.2
2017-10-08,5.8,NA,2.2
2017-10-08,6,NA,2.2
2017-10-08,6.2,2.9,2.2
2017-10-08,8,2.3,2.2
2017-10-08,9,2.25,2.2
2017-10-08,9.3,NA,2.2
2017-10-15,0.1,4.6,2.6
2017-10-15,1,NA,2.6
2017-10-15,1.6,4.275,2.6
2017-10-15,2.8,NA,2.6
2017-10-15,3.8,3.975,2.6
2017-10-15,5,3.075,2.6
2017-10-15,5.2,NA,2.6
2017-10-15,5.5,NA,2.6
2017-10-15,5.8,NA,2.6
2017-10-15,6,NA,2.6
2017-10-15,6.2,3.25,2.6
2017-10-15,8,2.6,2.6
2017-10-15,9,2.375,2.6
2017-10-15,9.3,NA,2.6
2017-10-16,0.1,5,3
2017-10-16,1,NA,3
2017-10-16,1.6,4.6,3
2017-10-16,2.8,NA,3
2017-10-16,3.8,4.3,3
2017-10-16,5,3.2,3
2017-10-16,5.2,NA,3
2017-10-16,5.5,NA,3
2017-10-16,5.8,NA,3
2017-10-16,6,NA,3
2017-10-16,6.2,3.6,3
2017-10-16,8,2.9,3
2017-10-16,9,2.5,3
2017-10-16,9.3,NA,3
