"Date","Depth","Temp_interp","DO_mgL_interp","Chla_interp","Turb_NTU_interp","SpCond_uScm_interp"
2014-08-21,8,11.4128,1.77524,2.436,37.6703,50.116626347118
2014-08-21,9,11.3992,1.75781,2.5907,37.1836,50.1207849421727
2014-08-21,9.3,11.3992,1.75781,2.5907,37.1836,50.1207849421727
2014-08-25,0.1,23.6362,8.46551,1.7893,0.8106,32.2211101658438
2014-08-25,1,23.0097,8.4338,3.4675,1.1128,31.5788826995241
2014-08-25,1.6,22.6683,8.85984,5.11,1.0456,32.8853704281414
2014-08-25,2.8,21.0618,3.57065,11.1641,1.8849,38.0988640784096
2014-08-25,3.8,18.2232,0.33069,7.7879,2.8584,46.3717243156361
2014-08-25,5,12.8215,1.42462,3.6659,6.3497,47.9427055828736
2014-08-25,5.2,12.0335,2.54776,3.7293,9.2367,49.6316857335152
2014-08-25,5.5,11.7752,2.74267,2.4558,24.1081,50.0109913440389
2014-08-25,5.8,11.6657,2.82593,2.0234,32.6684,49.9380818740407
2014-08-25,6,11.6481,2.84681,2.0194,33.3398,50.0159944168069
2014-08-25,6.2,11.6492,2.83954,2.067,33.4238,50.0272389364119
2014-08-25,8,11.6063,2.91901,2.1702,34.6994,50.0307539706135
2014-08-25,9,11.5961,2.90795,2.2297,34.6994,50.1272464298397
2014-08-25,9.3,11.598,2.88339,2.2932,35.5554,50.095677304079
2014-08-30,0.1,25.094,8.133495,2.07495,0.5169,32.5212172314501
2014-08-30,1,24.41155,8.337765,2.85455,0.6764,32.1804722767423
2014-08-30,1.6,23.5668,8.986765,3.82655,0.88615,32.6423744139404
2014-08-30,2.8,21.568,3.782615,7.9605,1.57435,37.8138318665906
2014-08-30,3.8,18.16505,0.384895,9.20625,2.60665,47.2212848915322
2014-08-30,5,13.1219,1.57123,4.74105,7.4659,53.0723085875133
2014-08-30,5.2,12.37185,2.947725,5.69315,11.95585,50.6575292780054
2014-08-30,5.5,12.00285,3.329915,3.88205,24.04935,50.2850566257551
2014-08-30,5.8,11.88125,3.445615,3.1164,32.3579,50.2631200682905
2014-08-30,6,11.8579,3.487135,3.09655,32.8027,50.3436480398248
2014-08-30,6.2,11.84675,3.499165,2.8605,33.00415,50.3717971788534
2014-08-30,8,11.7958,3.59528,3.1164,33.88535,50.3075118432342
2014-08-30,9,11.7836,3.608335,3.3366,33.89375,50.455404523107
2014-08-30,9.3,11.7839,3.591855,3.58255,34.71615,50.3282007891792
2014-09-03,0.1,26.5518,7.80148,2.3606,0.2232,32.8213242970563
2014-09-03,1,25.8134,8.24173,2.2416,0.24,32.7820618539606
2014-09-03,1.6,24.4653,9.11369,2.5431,0.7267,32.3993783997395
2014-09-03,2.8,22.0742,3.99458,4.7569,1.2638,37.5287996547717
2014-09-03,3.8,18.1069,0.4391,10.6246,2.3549,48.0708454674282
2014-09-03,5,13.4223,1.71784,5.8162,8.5821,58.201911592153
2014-09-03,5.2,12.7102,3.34769,7.657,14.675,51.6833728224956
2014-09-03,5.5,12.2305,3.91716,5.3083,23.9906,50.5591219074714
2014-09-03,5.8,12.0968,4.0653,4.2094,32.0474,50.5881582625403
2014-09-03,6,12.0677,4.12746,4.1737,32.2656,50.6713016628427
2014-09-03,6.2,12.0443,4.15879,3.654,32.5845,50.7163554212949
2014-09-03,8,11.9853,4.27155,4.0626,33.0713,50.5842697158549
2014-09-03,9,11.9711,4.30872,4.4435,33.0881,50.7835626163744
2014-09-03,9.3,11.9698,4.30032,4.8719,33.8769,50.5607242742795
2014-09-08,0.1,24.0448,7.93757,3.7611,0.5421,32.8718169473692
2014-09-08,1,24.0478,7.94143,4.1975,0.5085,33.0053825525916
2014-09-08,1.6,24.0327,7.92289,4.1975,0.9114,32.9345326526059
2014-09-08,2.8,22.184,4.0191,6.0899,1.0456,38.2570905705937
2014-09-08,3.8,18.7702,0.33667,14.2507,2.5395,48.2725649158316
2014-09-08,5,13.0114,2.75159,4.1618,5.5104,53.1659440157629
2014-09-08,5.2,12.5,4.39948,3.3921,9.287,51.6328302134647
2014-09-08,5.5,12.2156,4.69926,2.5986,33.4741,51.5152907983293
2014-09-08,5.8,12.1954,4.71304,2.6978,33.6923,51.4673733632779
2014-09-08,6,12.185,4.73045,2.7573,33.9777,51.4386888293488
2014-09-08,6.2,12.1773,4.74042,2.7653,34.2462,51.4424514290371
2014-09-08,8,12.1476,4.8075,2.6304,34.498,51.3687776994291
2014-09-08,9,12.1371,4.80124,2.4876,35.4044,51.5088246331348
2014-09-08,9.3,12.133,4.79925,2.2971,34.9848,51.4156217852586
2014-09-15,0.1,21.6138,7.22819,3.7016,0.8274,34.2353156540756
2014-09-15,1,21.4982,7.23907,4.7053,1.1128,34.246133399846
2014-09-15,1.6,21.4495,7.10931,4.5506,1.1631,34.3262394837851
2014-09-15,2.8,21.3834,7.02018,4.987,1.1631,34.2948106961463
2014-09-15,3.8,19.9569,0.35127,3.5389,2.2709,44.1626911763441
2014-09-15,5,15.2656,0.16676,3.6698,0.8106,68.895731409627
2014-09-15,5.2,14.1838,0.17904,3.1541,0.8778,67.7156750291885
2014-09-15,5.5,12.6293,5.12776,1.9718,11.9223,52.4986204688755
2014-09-15,5.8,12.4335,5.43003,1.46,33.7091,52.3628409358485
2014-09-15,6,12.4114,5.49788,1.3846,34.1959,52.3384871306821
2014-09-15,6.2,12.4116,5.53936,1.2855,34.2294,52.3114913819493
2014-09-15,8,12.3777,5.64915,1.2577,35.2197,52.3063434573034
2014-09-15,9,12.3693,5.63757,1.2299,35.0519,52.3392698628671
2014-09-15,9.3,12.3666,5.64493,1.1823,35.3204,52.3890010263054
2014-09-22,0.1,21.1751,8.40662,2.1067,1.2974,34.5190592389462
2014-09-22,1,21.1675,8.4199,2.9954,1.2638,34.6402891456807
2014-09-22,1.6,21.155,8.42439,3.8007,1.2303,34.5056712432701
2014-09-22,2.8,21.0732,8.17419,6.0344,1.2303,34.5285469336954
2014-09-22,3.8,20.2196,4.61426,13.3184,2.0527,35.7617527195833
2014-09-22,5,15.5503,0.30138,5.9669,2.8416,75.2843089681083
2014-09-22,5.2,14.9235,0.30822,3.8285,3.2277,70.9062282266667
2014-09-22,5.5,14.0216,2.82442,2.2575,15.4471,56.5920918680579
2014-09-22,5.8,13.1154,5.54536,2.5233,18.5859,53.1337218970134
2014-09-22,6,12.8819,6.09867,2.4439,23.1178,52.9229187299017
2014-09-22,6.2,12.7987,6.3216,2.3725,24.7795,52.8367492457219
2014-09-22,8,12.7064,6.57881,1.5275,25.837,52.9706600265575
2014-09-22,9,12.6842,6.58868,1.4878,25.837,52.9654200327519
2014-09-22,9.3,12.6805,6.55395,1.5235,26.0552,52.9930140354183
2014-09-29,0.1,19.9163,8.89591,4.4911,1.2638,35.0175904602998
2014-09-29,1,19.8779,8.81753,6.4946,1.566,35.0699590959727
2014-09-29,1.6,19.5059,8.76962,11.0332,3.3955,35.0067256182916
2014-09-29,2.8,19.2406,6.92888,16.9604,2.6234,35.2701551983198
2014-09-29,3.8,18.875,4.16562,16.5042,2.9423,36.1089259778316
2014-09-29,5,15.9818,0.2892,10.8507,7.8939,76.5517484830427
2014-09-29,5.2,14.8916,1.35281,6.0185,4.218,65.4152811058254
2014-09-29,5.5,13.1882,7.07893,4.261,7.575,53.3506147033924
2014-09-29,5.8,13.0336,7.17536,2.6859,15.6989,53.4130029465867
2014-09-29,6,13.0227,7.24804,3.0708,15.4639,53.4026987440394
2014-09-29,6.2,13.0078,7.29818,3.0589,15.6989,53.3720480439575
2014-09-29,8,12.9778,7.38188,3.3247,15.6989,53.4345255676326
2014-09-29,9,12.9717,7.38117,3.3604,16.3871,53.4220968422498
2014-09-29,9.3,12.9766,7.37412,3.2295,16.236,53.3935764466231
2014-10-04,0.1,20.2158,8.97054,3.4556,1.801,35.1768488314247
2014-10-04,1,20.2138,8.97227,5.1258,2.0024,35.2072981552231
2014-10-04,1.6,20.0716,8.9574,7.0976,2.3549,35.1711932371218
2014-10-04,2.8,19.435,7.73925,11.9854,2.2374,35.3658357283163
2014-10-04,3.8,18.8483,4.06408,22.0704,3.3116,36.0438003503514
2014-10-04,5,16.1968,0.20749,9.4026,4.3355,73.68508346031
2014-10-04,5.2,15.4328,0.22624,7.0262,5.3761,67.4210118100035
2014-10-04,5.5,13.8363,6.366,5.7051,12.023,53.9347044211577
2014-10-04,5.8,13.279,7.4897,2.428,11.5362,53.837439889173
2014-10-04,6,13.2392,7.57205,2.2416,9.8577,53.9396185597995
2014-10-04,6.2,13.2094,7.69809,2.3368,9.7906,53.9119525032242
2014-10-04,8,13.1779,7.91127,1.7853,10.1766,53.9186847951756
2014-10-04,9,13.1647,7.96537,1.8806,10.4284,53.909098824844
2014-10-04,9.3,13.1593,7.92519,1.6544,10.462,54.033089389247
2014-10-10,0.1,18.9416,8.71935,7.0123,2.229,35.1239475792586
2014-10-10,1,18.91265,8.686445,9.2082,2.3129,35.1608277812867
2014-10-10,1.6,18.8388,8.674565,10.43215,2.61505,35.1510095918836
2014-10-10,2.8,18.44105,7.712105,14.1238,2.85005,35.2964755677685
2014-10-10,3.8,17.7421,4.58141,18.2181,3.6557,36.2776558220746
2014-10-10,5,16.2189,1.035875,11.61245,4.47815,56.9757987097435
2014-10-10,5.2,15.3677,1.248945,10.29925,5.25865,59.8171326953662
2014-10-10,5.5,13.84885,7.18936,7.3456,10.95715,54.5185691171087
2014-10-10,5.8,13.47005,7.990445,2.82675,10.3109,54.494228223271
2014-10-10,6,13.42425,8.168915,3.04895,9.3206,54.5766512463322
2014-10-10,6.2,13.39055,8.2682,1.99955,9.4465,54.5811305796731
2014-10-10,8,13.3576,8.46113,1.6147,9.78215,54.6107568946339
2014-10-10,9,13.3497,8.49103,1.6961,9.7822,54.6021978625235
2014-10-10,9.3,13.3463,8.471665,1.5691,9.9081,54.7138608681279
2014-10-15,0.1,17.6674,8.46816,10.569,2.657,35.0710463270925
2014-10-15,1,17.6115,8.40062,13.2906,2.6234,35.1143574073504
2014-10-15,1.6,17.606,8.39173,13.7667,2.8752,35.1308259466454
2014-10-15,2.8,17.4471,7.68496,16.2622,3.4627,35.2271154072207
2014-10-15,3.8,16.6359,5.09874,14.3658,3.9998,36.5115112937979
2014-10-15,5,16.241,1.86426,13.8223,4.6208,40.266513959177
2014-10-15,5.2,15.3026,2.27165,13.5723,5.1412,52.2132535807288
2014-10-15,5.5,13.8614,8.01272,8.9861,9.8913,55.1024338130598
2014-10-15,5.8,13.6611,8.49119,3.2255,9.0856,55.1510165573689
2014-10-15,6,13.6093,8.76578,3.8563,8.7835,55.213683932865
2014-10-15,6.2,13.5717,8.83831,1.6623,9.1024,55.2503086561219
2014-10-15,8,13.5373,9.01099,1.4441,9.3877,55.3028289940921
2014-10-15,9,13.5347,9.01669,1.5116,9.136,55.295296900203
2014-10-15,9.3,13.5333,9.01814,1.4838,9.3542,55.3946323470088
2014-10-23,0.1,14.2302,8.78651,4.3165,3.6977,38.5048488548651
2014-10-23,1,14.2266,8.802,9.0734,4.218,38.3522712607258
2014-10-23,1.6,14.2247,8.7984,9.3907,4.1676,38.4340862660916
2014-10-23,2.8,14.2212,8.79592,13.2232,3.7312,38.3080195997375
2014-10-23,3.8,14.2216,8.79068,11.8862,3.7144,38.4185922309998
2014-10-23,5,14.2197,8.7612,10.9618,3.7144,38.453876631356
2014-10-23,5.2,14.2183,8.7751,11.8148,3.9998,38.2167125843501
2014-10-23,5.5,14.2205,8.79922,11.4974,4.7215,38.4591900218552
2014-10-23,5.8,14.2212,8.77364,11.0729,3.9159,38.5063662276207
2014-10-23,6,14.2238,8.77371,11.7354,3.8991,38.4669401027668
2014-10-23,6.2,14.2253,8.77607,12.0727,4.2012,38.3447685046559
2014-10-23,8,14.2323,8.79459,12.1282,4.4865,38.3466257825882
2014-10-23,9,14.228,8.7769,12.0092,3.9998,38.2652380571071
2014-10-23,9.3,14.228,8.74853,12.2591,4.8055,38.4171553007926
2014-10-30,0.1,12.35055,9.508475,5.05245,2.9927,37.9518239340224
2014-10-30,1,12.29015,9.494975,10.7496,3.32,37.9035640447758
2014-10-30,1.6,12.28165,9.47738,11.5668,3.32835,37.9077333180412
2014-10-30,2.8,12.26965,9.457335,13.6358,3.22765,37.8630008245936
2014-10-30,3.8,12.26585,9.428175,13.59415,3.44585,37.9277339256052
2014-10-30,5,12.25615,9.411535,13.2212,3.23605,37.9301000370713
2014-10-30,5.2,12.25265,9.40913,13.5882,3.38715,37.838333007855
2014-10-30,5.5,12.2532,9.416075,13.59015,3.7228,37.9506477572189
2014-10-30,5.8,12.2533,9.408355,13.0308,3.16055,37.9154937403711
2014-10-30,6,12.2538,9.413575,13.4493,3.39555,37.8783779492767
2014-10-30,6.2,12.25545,9.4158,13.3224,3.32,37.8307881111733
2014-10-30,8,12.25305,9.408355,13.0645,3.5969,37.8417563133667
2014-10-30,9,12.2478,9.3656,13.39975,3.94105,37.8075850560781
2014-10-30,9.3,12.24925,9.30304,13.10615,4.27675,37.9095405656732
2014-11-10,0.1,10.4709,10.23044,5.7884,2.2877,37.3987990131796
2014-11-10,1,10.3537,10.18795,12.4258,2.422,37.4548568288258
2014-11-10,1.6,10.3386,10.15636,13.7429,2.4891,37.3813803699907
2014-11-10,2.8,10.3181,10.11875,14.0484,2.7241,37.4179820494497
2014-11-10,3.8,10.3101,10.06567,15.3021,3.1773,37.4368756202106
2014-11-10,5,10.2926,10.06187,15.4806,2.7577,37.4063234427866
2014-11-10,5.2,10.287,10.04316,15.3616,2.7745,37.4599534313599
2014-11-10,5.5,10.2859,10.03293,15.6829,2.7241,37.4421054925826
2014-11-10,5.8,10.2854,10.04307,14.9887,2.4052,37.3246212531216
2014-11-10,6,10.2838,10.05344,15.1632,2.892,37.2898157957865
2014-11-10,6.2,10.2856,10.05553,14.5721,2.4388,37.3168077176907
2014-11-10,8,10.2738,10.02212,14.0008,2.7073,37.3368868441452
2014-11-10,9,10.2676,9.9543,14.7903,3.8823,37.3499320550491
2014-11-10,9.3,10.2705,9.85755,13.9532,3.748,37.4019258305538
2014-12-10,0.1,5.3478,10.62818,0.5356,2.7913,37.5058197244128
2014-12-10,1,5.3463,10.65509,0.5991,3.6305,37.5551918573498
2014-12-10,1.6,5.3476,10.65393,0.7499,3.8487,37.4972344032993
2014-12-10,2.8,5.3404,10.65442,1.2696,3.0934,37.4000362913378
2014-12-10,3.8,5.3383,10.64005,1.3291,3.043,37.4538108056072
2014-12-10,5,5.3134,10.62684,1.4997,3.8823,37.3551862402541
2014-12-10,5.2,5.313,10.64157,1.4481,3.0934,37.3860164688419
2014-12-10,5.5,5.3129,10.63162,1.5235,3.1102,37.3736849242004
2014-12-10,5.8,5.3098,10.63649,1.4481,3.362,37.4466928447138
2014-12-10,6,5.3071,10.61907,1.464,3.6305,37.4405843591859
2014-12-10,6.2,5.3102,10.64368,1.5195,3.0095,37.4614492816618
2014-12-10,8,5.3049,10.64194,1.3807,3.3116,37.4879010266348
2014-12-10,9,5.3158,10.63314,1.5632,3.8319,37.4803876174383
2014-12-10,9.3,5.3107,10.64899,1.3926,3.5802,37.3571710755412
2015-03-01,0.1,5.8622,11.30944,0.855,5.69835,34.5262941044641
2015-03-01,1,5.79855,11.33932,1.5116,6.22955,34.5589293054632
2015-03-01,1.6,5.73495,11.326965,2.1702,6.3129,34.6154906818434
2015-03-01,2.8,5.5889,11.24442,3.16995,5.9524,34.6767633008386
2015-03-01,3.8,5.54035,11.200625,2.8605,6.06455,34.7907211992706
2015-03-01,5,5.49735,11.184495,3.07275,6.4928,34.6882707477119
2015-03-01,5.2,5.4905,11.16822,3.041,5.94385,34.730149531538
2015-03-01,5.5,5.45045,11.09216,3.17195,6.1153,34.6913832442742
2015-03-01,5.8,5.4171,11.125115,3.32865,6.2498,34.8675694265974
2015-03-01,6,5.39565,11.13956,3.20565,6.39265,34.7400634274093
2015-03-01,6.2,5.3696,11.038175,2.8684,6.06495,34.8613233259986
2015-03-01,8,4.8038,10.39529,2.7653,7.04,36.1020948999572
2015-03-01,9,4.7424,8.797555,1.8667,8.21855,38.3615068221171
2015-03-01,9.3,4.73985,8.80548,1.7814,8.0927,38.2998985511686
2015-03-16,0.1,6.3766,11.9907,1.1744,8.6054,31.5467684845154
2015-03-16,1,6.2508,12.02355,2.4241,8.8286,31.5626667535766
2015-03-16,1.6,6.1223,12,3.5905,8.7771,31.7337469603874
2015-03-16,2.8,5.8374,11.83442,5.0703,8.8114,31.9534903103394
2015-03-16,3.8,5.7424,11.7612,4.3919,9.0861,32.1276315929341
2015-03-16,5,5.6813,11.74215,4.6458,9.1033,32.0213552551697
2015-03-16,5.2,5.668,11.69487,4.6339,8.7943,32.0742825942341
2015-03-16,5.5,5.588,11.5527,4.8204,9.1204,32.0090815643481
2015-03-16,5.8,5.5244,11.61374,5.2092,9.1376,32.2884460084809
2015-03-16,6,5.4842,11.66005,4.9473,9.1548,32.0395424956327
2015-03-16,6.2,5.429,11.43267,4.2173,9.1204,32.2611973703353
2015-03-16,8,4.3027,10.14864,4.1499,10.7684,34.7162887732795
2015-03-16,9,4.169,6.96197,2.1702,12.6052,39.242626026796
2015-03-16,9.3,4.169,6.96197,2.1702,12.6052,39.242626026796
2015-03-31,0.1,9.1399,11.04956,0.8371,7.4038,31.6534406075561
2015-03-31,1,8.9267,11.02903,1.583,7.73,31.3472899573141
2015-03-31,1.6,8.6271,10.93344,2.5471,7.4553,31.7548726780143
2015-03-31,2.8,7.6809,11.07453,5.8598,8.0733,31.4627117581081
2015-03-31,3.8,7.305,10.81877,7.0817,8.0733,31.3579053979039
2015-03-31,5,6.9913,10.45185,6.4073,8.039,31.5922930376929
2015-03-31,5.2,6.9392,10.38844,6.7128,7.9531,31.6001457135236
2015-03-31,5.5,6.8484,10.21998,6.808,7.936,31.6465597570407
2015-03-31,5.8,6.7698,10.10973,6.0978,8.3651,31.8343261228029
2015-03-31,6,6.7038,9.90858,6.0859,8.0218,32.0689077723398
2015-03-31,6.2,6.5898,9.64172,6.6612,8.0733,32.2226357066245
2015-03-31,8,6.0283,8.69347,5.4115,8.2621,33.0613347304005
2015-03-31,9,5.8218,8.01064,4.0943,8.8801,33.8720745098781
2015-03-31,9.3,5.7982,7.86652,3.4913,9.2578,34.1372436180451
2015-04-07,0.1,13.7867,9.93833,0.3531,6.9231,31.7803329915401
2015-04-07,1,12.9994,10.04807,0.484,6.9575,31.7338449271703
2015-04-07,1.6,12.3345,10.1255,0.607,6.9403,31.6534174518703
2015-04-07,2.8,11.0802,10.34856,1.0276,6.906,31.2991623221018
2015-04-07,3.8,9.1005,10.91942,1.6782,6.8888,31.6025264549875
2015-04-07,5,7.3463,9.70841,5.963,6.6141,31.6501228933901
2015-04-07,5.2,7.2139,9.6952,6.4866,6.6485,31.7497602438606
2015-04-07,5.5,7.0668,9.46416,6.7287,6.8888,32.0303826202719
2015-04-07,5.8,6.955,9.22061,6.3557,6.9575,32.0287575695383
2015-04-07,6,6.8723,9.11109,7.1254,6.8888,32.1202813389292
2015-04-07,6.2,6.8201,8.97757,6.2169,6.906,32.143279796213
2015-04-07,8,6.5929,8.50768,5.4313,6.9575,32.4516494513724
2015-04-07,9,6.424,7.8131,4.8204,6.9918,33.0862010817138
2015-04-07,9.3,6.3459,7.43962,4.5466,7.1635,33.6225292298888
2015-04-13,0.1,15.5058,9.57609,1.0038,7.318,31.5977565213274
2015-04-13,1,14.1431,9.93609,1.944,7.5583,31.5603354545288
2015-04-13,1.6,13.8969,9.96842,2.3368,7.4381,31.5299875513178
2015-04-13,2.8,12.1323,9.9921,2.2297,7.4725,31.6178765984927
2015-04-13,3.8,9.9286,9.99606,2.7137,7.4896,31.6802910723855
2015-04-13,5,7.9887,9.38949,6.1931,6.9575,31.3945400319489
2015-04-13,5.2,7.822,9.21448,6.3835,6.9403,31.8222230027614
2015-04-13,5.5,7.5603,8.84216,6.7564,7.0433,31.7299821669378
2015-04-13,5.8,7.3901,8.61796,6.681,6.6828,32.4521757982672
2015-04-13,6,7.2963,8.57886,5.8796,6.9575,32.4700960247852
2015-04-13,6.2,7.1879,8.49753,5.4512,6.9746,32.4403537622466
2015-04-13,8,6.8599,7.74364,4.3601,7.1463,32.6342553034273
2015-04-13,9,6.6993,7.35673,3.1144,7.9703,32.773774632753
2015-04-13,9.3,6.6741,7.0163,2.8605,7.6956,33.5297828466746
2015-04-16,0.1,15.006,9.32596,26.2202,1092.2173,31.6452020517242
2015-04-16,1,15.0146,9.2614,26.2758,1092.2001,31.6869725226728
2015-04-16,1.6,14.7036,9.30108,26.3075,1092.2516,32.0698306652103
2015-04-16,2.8,11.987,9.84357,27.1605,1092.2688,31.929659617511
2015-04-16,3.8,9.6549,9.42479,27.1089,1092.2001,31.9042381420206
2015-04-16,5,7.7892,8.98713,27.1129,1092.3374,31.8945794570954
2015-04-16,5.2,7.6493,8.76392,26.7836,1092.3031,31.9468126334062
2015-04-16,5.5,7.4657,8.49521,26.7122,1092.2688,32.121455094068
2015-04-16,5.8,7.3257,8.22392,26.9264,1092.3889,32.2064792433246
2015-04-16,6,7.2503,8.09016,26.9145,1092.2516,32.3868594474759
2015-04-16,6.2,7.1839,7.8709,26.9939,1092.4233,32.5004412149299
2015-04-16,8,6.9099,7.02309,25.8513,1092.1658,33.5652037408865
2015-04-16,9,6.8283,6.96902,25.4268,1092.3031,33.9024888679791
2015-04-16,9.3,6.8283,6.96902,25.4268,1092.3031,33.9024888679791
2015-04-19,0.1,17.9326,8.46597,2.4598,6.6828,31.8032593881343
2015-04-19,1,17.9347,8.91865,2.5748,6.7343,31.7824518381694
2015-04-19,1.6,15.2898,9.99564,2.9557,6.6828,32.3880338722755
2015-04-19,2.8,12.2998,10.19822,8.2402,7.2836,32.146549251836
2015-04-19,3.8,9.3024,9.07713,7.9823,6.9403,32.1135459344041
2015-04-19,5,7.8488,8.31935,6.3637,6.6656,32.0430427127365
2015-04-19,5.2,7.7568,8.07686,5.3917,6.391,32.0585231557549
2015-04-19,5.5,7.4913,7.88421,3.65,6.4081,32.3372504407146
2015-04-19,5.8,7.346,7.72838,3.0311,6.3566,32.4162646652442
2015-04-19,6,7.2937,6.97918,2.6383,6.391,33.2660264695135
2015-04-19,6.2,7.2174,7.01225,2.4558,6.4081,33.6561524109993
2015-04-19,8,7.002,6.34554,1.3648,8.3308,34.4253275716043
2015-04-19,9,6.7975,6.19579,1.0474,9.1376,34.2368478639528
2015-04-19,9.3,6.7403,3.95031,1.103,8.6054,37.5813711488395
2015-04-21,0.1,16.1538,9.20288,1.0633,8.5711,31.5987346805664
2015-04-21,1,14.6724,9.91761,2.6582,8.6398,32.3073601005273
2015-04-21,1.6,13.4464,9.77678,3.2731,8.0046,32.6693503865595
2015-04-21,2.8,12.336,9.82964,7.3039,10.2191,32.9403089969155
2015-04-21,3.8,10.366,9.10148,6.2526,7.215,32.6154942201883
2015-04-21,5,8.2567,8.30139,7.6292,6.7686,32.0429812295586
2015-04-21,5.2,8.0554,8.3045,7.2047,6.391,31.9892401975084
2015-04-21,5.5,7.8104,8.16412,5.9352,6.4081,32.0378998504404
2015-04-21,5.8,7.6746,8.00013,5.225,6.5111,32.1658287111742
2015-04-21,6,7.5702,7.72202,3.7412,6.4081,32.155037000809
2015-04-21,6.2,7.4743,7.53227,3.4794,6.4425,32.7384969523079
2015-04-21,8,7.004,6.5566,1.7576,7.0605,33.8307152291321
2015-04-21,9,6.9025,6.12578,1.4322,9.1376,34.853914511275
2015-04-21,9.3,6.8966,6.07433,1.3965,9.9959,34.8996184890869
2015-04-25,0.1,13.9891,9.31208,2.3487,9.0861,31.7676461656605
2015-04-25,1,13.9945,9.33522,3.2056,9.0518,31.854067945104
2015-04-25,1.6,13.9787,9.26241,3.6897,9.0518,31.8446314108075
2015-04-25,2.8,12.2723,8.84878,6.2724,9.0861,32.4638404130379
2015-04-25,3.8,9.5527,7.94837,6.5779,8.6054,32.4908384072511
2015-04-25,5,7.8602,6.87961,5.9153,7.4381,32.8486521754269
2015-04-25,5.2,7.7803,6.75085,4.8005,7.5583,32.8278238000555
2015-04-25,5.5,7.6655,6.49879,3.8206,7.7471,33.2001467160693
2015-04-25,5.8,7.5867,6.3828,3.4992,7.73,33.7105659992823
2015-04-25,6,7.5381,6.41402,3.1937,8.2278,33.7118776260349
2015-04-25,6.2,7.4977,6.30868,2.7335,8.6054,33.6093345220662
2015-04-25,8,7.3037,6.33093,2.3646,8.5368,33.5958783848361
2015-04-25,9,7.1885,6.16982,1.8052,9.1376,33.5982983337308
2015-04-25,9.3,7.0602,5.41612,1.9282,9.2406,34.8520016328596
2015-04-28,0.1,13.8359,9.63755,0.6586,7.73,31.8398327715587
2015-04-28,1,13.7561,9.6121,0.7261,7.7471,31.7505935212213
2015-04-28,1.6,13.0814,9.62493,1.2894,8.0218,31.8972872491208
2015-04-28,2.8,12.4734,9.48639,3.2175,7.8845,31.6510944565512
2015-04-28,3.8,10.2956,7.7288,3.654,8.039,33.3921058250817
2015-04-28,5,8.3387,6.94306,5.8598,6.8373,32.8192341111582
2015-04-28,5.2,8.2971,6.93948,5.7527,6.9231,32.8922116494182
2015-04-28,5.5,8.1448,6.7778,5.1893,6.9918,32.6922931713636
2015-04-28,5.8,7.9823,6.62542,5.2528,6.9918,32.791120530309
2015-04-28,6,7.8581,6.53314,4.737,6.906,33.0651639020763
2015-04-28,6.2,7.7459,6.4097,4.7013,7.1978,32.9538922774009
2015-04-28,8,7.235,5.45844,1.5473,10.3908,35.2525252066594
2015-04-28,9,7.1426,5.04383,1.4084,10.6654,35.7083626349067
2015-04-28,9.3,7.0845,4.07475,1.5632,11.7126,37.9232395421228
2015-05-01,0.1,14.6183,9.47739,2.4598,8.039,31.3878207235481
2015-05-01,1,14.6115,9.49235,2.9359,8.039,31.3855036115251
2015-05-01,1.6,14.6036,9.43862,2.9676,7.9875,31.30469263419
2015-05-01,2.8,12.3082,9.5963,3.9555,7.9875,31.9187527361558
2015-05-01,3.8,10.0854,7.50371,5.7527,8.5539,33.3888676697815
2015-05-01,5,8.5944,6.4847,7.8435,7.7128,33.0773879629223
2015-05-01,5.2,8.5037,6.17759,7.5816,7.7986,32.9717352522008
2015-05-01,5.5,8.3051,6.32072,7.7245,7.7815,33.1949730227418
2015-05-01,5.8,8.1617,6.163,6.7406,7.7815,32.9837445497858
2015-05-01,6,7.9847,6.05497,6.1256,7.4725,32.9687330858428
2015-05-01,6.2,7.8216,5.97179,5.7289,7.73,33.2061870129951
2015-05-01,8,7.3516,5.1548,2.1781,9.5839,35.4213408416601
2015-05-01,9,7.2225,5.08327,1.7576,10.7856,35.3268390214396
2015-05-01,9.3,7.1863,4.33475,1.5671,11.3006,36.9190063882937
2015-05-05,0.1,18.0305,9.23404,0.7221,5.7558,30.9146354370612
2015-05-05,1,18.0908,9.26843,0.7856,5.9962,30.9376549045966
2015-05-05,1.6,17.6861,8.77638,1.0474,5.9962,31.0991581341356
2015-05-05,2.8,11.8486,8.35417,2.8922,6.6485,32.6104014931673
2015-05-05,3.8,11.035,8.37063,4.987,6.597,32.7790393287043
2015-05-05,5,9.5866,6.66308,5.9312,6.8201,33.1681070542593
2015-05-05,5.2,9.0231,6.27405,5.5503,6.8201,33.3978722994855
2015-05-05,5.5,8.6663,5.80568,5.3242,7.1978,33.6500508636058
2015-05-05,5.8,8.0089,5.43544,5.1258,7.0776,33.3043841074272
2015-05-05,6,7.841,5.30147,4.3363,7.3351,33.4006775026028
2015-05-05,6.2,7.7833,5.27528,3.769,7.4038,33.6027912705242
2015-05-05,8,7.5436,4.7772,2.7692,10.3393,34.8478199466185
2015-05-05,9,7.5286,4.78583,2.5629,11.4379,35.1642721212333
2015-05-05,9.3,7.6082,4.83858,2.6978,10.9401,34.8585813872078
