Reservoir,Year,Date,Depth,Total_chlorophyll,Green_algae,Cyanobacteria,Diatoms,Cryptophyta
FCR,2016,2016-06-28 07:34:36,1.07,8.67,4.37,0.05,2.47,1.78
FCR,2016,2016-06-28 07:34:39,1.1,8.86,4.49,0.15,2.48,1.75
FCR,2016,2016-06-28 07:34:42,1.14,9.05,4.56,0.18,2.76,1.54
FCR,2016,2016-06-28 07:34:45,1.2,8.84,4.56,0.18,2.56,1.55
FCR,2016,2016-06-28 07:34:47,1.26,8.84,4.62,0.06,2.3,1.85
FCR,2016,2016-06-28 07:34:50,1.29,9.08,4.53,0.14,2.79,1.61
FCR,2016,2016-06-28 07:34:53,1.31,9.13,4.66,0.13,2.62,1.72
FCR,2016,2016-06-28 07:34:56,1.34,9.03,4.72,0.16,2.5,1.64
FCR,2016,2016-06-28 07:34:59,1.39,8.96,4.63,0.11,2.42,1.8
FCR,2016,2016-06-28 07:35:01,1.43,9.09,4.67,0.21,2.57,1.64
FCR,2016,2016-06-28 07:35:04,1.47,9.03,4.76,0.07,2.39,1.81
FCR,2016,2016-06-28 07:35:07,1.5,9,4.41,0.17,2.63,1.79
FCR,2016,2016-06-28 07:35:10,1.54,9.08,4.36,0.13,2.84,1.75
FCR,2016,2016-06-28 07:35:12,1.59,9.05,4.41,0.24,2.84,1.56
FCR,2016,2016-06-28 07:35:15,1.64,9.1,4.52,0.18,2.74,1.66
FCR,2016,2016-06-28 07:35:18,1.7,9.02,4.52,0.27,2.66,1.57
FCR,2016,2016-06-28 07:35:21,1.75,9.27,4.45,0.33,2.97,1.53
FCR,2016,2016-06-28 07:35:24,1.79,9.41,4.69,0.2,2.45,2.06
FCR,2016,2016-06-28 07:35:26,1.87,9.25,4.69,0.21,2.57,1.78
FCR,2016,2016-06-28 07:35:29,1.93,9.39,4.61,0.27,2.65,1.86
FCR,2016,2016-06-28 07:35:32,1.98,9.22,4.49,0.2,2.62,1.91
FCR,2016,2016-06-28 07:35:35,2.04,9.27,4.4,0.26,2.78,1.83
FCR,2016,2016-06-28 07:35:38,2.08,9.24,4.44,0.24,2.6,1.96
FCR,2016,2016-06-28 07:35:40,2.14,9.36,4.52,0.38,2.64,1.83
FCR,2016,2016-06-28 07:35:43,2.19,9.46,4.37,0.29,2.88,1.92
FCR,2016,2016-06-28 07:35:46,2.24,9.31,4.47,0.27,2.65,1.93
FCR,2016,2016-06-28 07:35:49,2.3,9.36,4.48,0.34,2.68,1.85
FCR,2016,2016-06-28 07:35:52,2.36,9.29,4.47,0.29,2.51,2.02
FCR,2016,2016-06-28 07:35:54,2.4,9.15,4.43,0.39,2.55,1.79
FCR,2016,2016-06-28 07:35:57,2.47,9.3,4.43,0.31,2.63,1.93
FCR,2016,2016-06-28 07:36:00,2.56,9.47,4.63,0.36,2.53,1.94
FCR,2016,2016-06-28 07:36:03,2.65,9.4,4.45,0.34,2.67,1.94
FCR,2016,2016-06-28 07:36:05,2.72,9.55,4.51,0.41,2.61,2.02
FCR,2016,2016-06-28 07:36:08,2.79,9.59,4.5,0.42,2.74,1.93
FCR,2016,2016-06-28 07:36:11,2.87,9.42,4.38,0.38,2.65,2
FCR,2016,2016-06-28 07:36:14,2.94,9.58,4.67,0.41,2.54,1.97
FCR,2016,2016-06-28 07:36:17,3,9.69,4.52,0.4,2.73,2.04
FCR,2016,2016-06-28 07:36:19,3.05,9.88,4.67,0.43,2.77,2.02
FCR,2016,2016-06-28 07:36:22,3.11,10.22,4.77,0.48,2.92,2.04
FCR,2016,2016-06-28 07:36:25,3.2,10.19,4.82,0.39,2.85,2.12
FCR,2016,2016-06-28 07:36:28,3.26,10.21,4.81,0.36,2.91,2.12
FCR,2016,2016-06-28 07:36:31,3.31,10.12,4.71,0.4,3.02,1.98
FCR,2016,2016-06-28 07:36:33,3.4,10.22,4.59,0.37,3.05,2.21
FCR,2016,2016-06-28 07:36:36,3.46,10.32,4.44,0.46,3.06,2.36
FCR,2016,2016-06-28 07:36:39,3.53,10.77,4.91,0.47,3.08,2.31
FCR,2016,2016-06-28 07:36:42,3.6,11.11,5.1,0.46,3.23,2.33
FCR,2016,2016-06-28 07:36:45,3.67,12.09,5.71,0.43,3.69,2.27
FCR,2016,2016-06-28 07:36:47,3.75,12.02,5.71,0.35,3.5,2.45
FCR,2016,2016-06-28 07:36:50,3.83,12.18,5.63,0.52,3.6,2.43
FCR,2016,2016-06-28 07:36:53,3.9,11.89,5.32,0.63,3.57,2.37
FCR,2016,2016-06-28 07:36:56,3.95,12.06,5.5,0.6,3.23,2.73
FCR,2016,2016-06-28 07:36:58,4.01,11.72,4.87,0.71,3.41,2.73
FCR,2016,2016-06-28 07:37:01,4.09,11.65,5,0.74,3.18,2.73
FCR,2016,2016-06-28 07:37:04,4.15,11.77,5.05,0.75,3.29,2.67
FCR,2016,2016-06-28 07:37:07,4.21,11.75,5,0.74,3.16,2.85
FCR,2016,2016-06-28 07:37:10,4.28,11.5,4.49,0.81,3.25,2.94
FCR,2016,2016-06-28 07:37:12,4.34,11.83,4.78,0.8,3.21,3.04
FCR,2016,2016-06-28 07:37:15,4.4,11.92,4.78,0.8,3.16,3.18
FCR,2016,2016-06-28 07:37:18,4.46,11.95,4.76,0.86,3.26,3.07
FCR,2016,2016-06-28 07:37:21,4.53,12.07,4.71,0.9,3.25,3.21
FCR,2016,2016-06-28 07:37:24,4.59,12.03,4.53,0.9,3.39,3.2
FCR,2016,2016-06-28 07:37:26,4.65,12.41,4.82,0.89,3.38,3.31
FCR,2016,2016-06-28 07:37:29,4.71,12.56,5.03,0.85,3.24,3.44
FCR,2016,2016-06-28 07:37:32,4.75,12.67,5.03,0.86,3.27,3.5
FCR,2016,2016-06-28 07:37:35,4.82,12.75,5.1,0.93,3.37,3.35
FCR,2016,2016-06-28 07:37:38,4.86,13.12,5.27,0.84,3.47,3.54
FCR,2016,2016-06-28 07:37:40,4.89,13.37,5.43,0.84,3.5,3.6
FCR,2016,2016-06-28 07:37:43,4.96,14.19,5.64,0.88,3.9,3.77
FCR,2016,2016-06-28 07:37:46,5.01,13.17,5.1,0.85,3.57,3.65
FCR,2016,2016-06-28 07:37:49,5.04,13.72,5.23,0.99,3.88,3.63
FCR,2016,2016-06-28 07:37:51,5.1,13.67,5.14,0.94,3.86,3.73
FCR,2016,2016-06-28 07:37:54,5.17,13.59,5.09,0.95,3.83,3.72
FCR,2016,2016-06-28 07:37:57,5.22,13.67,5.03,0.89,3.69,4.05
FCR,2016,2016-06-28 07:38:00,5.24,13.57,4.78,0.98,3.68,4.13
FCR,2016,2016-06-28 07:38:03,5.27,13.63,4.53,1.08,3.72,4.3
FCR,2016,2016-06-28 07:38:05,5.34,14.49,4.77,1.13,3.9,4.69
FCR,2016,2016-06-28 07:38:08,5.37,14.57,4.77,1.2,4.05,4.55
FCR,2016,2016-06-28 07:38:11,5.42,14.54,4.59,1.2,4.04,4.7
FCR,2016,2016-06-28 07:38:14,5.49,14.83,4.54,1.28,4.21,4.8
FCR,2016,2016-06-28 07:38:17,5.58,14.3,4.15,1.34,4.11,4.7
FCR,2016,2016-06-28 07:38:19,5.66,14.27,4.3,1.24,3.87,4.85
FCR,2016,2016-06-28 07:38:22,5.71,14.18,4.2,1.28,3.81,4.88
FCR,2016,2016-06-28 07:38:25,5.79,14.41,4.28,1.32,3.93,4.88
FCR,2016,2016-06-28 07:38:28,5.87,13.97,3.95,1.39,3.78,4.86
FCR,2016,2016-06-28 07:38:31,5.95,13.73,3.7,1.56,3.79,4.69
FCR,2016,2016-06-28 07:38:33,6.03,12.76,3.3,1.4,3.27,4.78
FCR,2016,2016-06-28 07:38:36,6.1,12.44,3.06,1.47,3.13,4.79
FCR,2016,2016-06-28 07:38:39,6.15,13.12,3.58,1.46,3.28,4.79
FCR,2016,2016-06-28 07:38:42,6.2,13.57,3.49,1.65,3.56,4.87
FCR,2016,2016-06-28 07:38:44,6.25,12.87,3.37,1.58,3.21,4.72
FCR,2016,2016-06-28 07:38:47,6.32,12.69,3.13,1.52,3.17,4.88
FCR,2016,2016-06-28 07:38:50,6.38,12.87,2.96,1.56,2.94,5.41
FCR,2016,2016-06-28 07:38:53,6.44,13.11,2.98,1.63,3.11,5.4
FCR,2016,2016-06-28 07:38:56,6.53,14.22,2.29,1.8,3.47,6.66
FCR,2016,2016-06-28 07:38:58,6.61,14.3,2.28,1.71,3.52,6.79
FCR,2016,2016-06-28 07:39:01,6.66,14.67,2.53,1.82,3.6,6.73
FCR,2016,2016-06-28 07:39:04,6.71,12.2,1.25,1.8,3.09,6.06
FCR,2016,2016-06-28 07:39:07,6.78,11.29,1.47,1.79,2.53,5.49
FCR,2016,2016-06-28 07:39:10,6.84,10.54,1.44,1.65,2.17,5.28
FCR,2016,2016-06-28 07:39:12,6.9,10.51,1.41,1.76,2.2,5.15
FCR,2016,2016-06-28 07:39:15,6.96,11.23,1.65,1.98,2.57,5.03
FCR,2016,2016-06-28 07:39:18,7.03,10.14,1.33,1.8,2.21,4.8
FCR,2016,2016-06-28 07:39:21,7.1,8.59,1.24,1.59,1.78,3.99
FCR,2016,2016-06-28 07:39:24,7.17,7.64,1.48,1.65,1.24,3.28
FCR,2016,2016-06-28 07:39:26,7.22,8.2,1.57,1.74,1.39,3.5
FCR,2016,2016-06-28 07:39:29,7.28,7.74,1.43,1.68,1.15,3.47
FCR,2016,2016-06-28 07:39:32,7.33,6.43,1.3,1.6,0.8,2.73
FCR,2016,2016-06-28 07:39:35,7.4,6.68,1.33,1.69,0.88,2.78
FCR,2016,2016-06-28 07:39:37,7.45,6.87,1.44,1.69,0.87,2.88
FCR,2016,2016-06-28 07:39:40,7.49,6.97,1.61,1.68,0.91,2.77
FCR,2016,2016-06-28 07:39:43,7.55,6.69,1.43,1.66,0.77,2.84
FCR,2016,2016-06-28 07:39:46,7.62,6.47,1.25,1.7,0.75,2.76
FCR,2016,2016-06-28 07:39:49,7.69,6.56,1.49,1.64,0.74,2.69
FCR,2016,2016-06-28 07:39:51,7.78,6.53,1.29,1.69,0.83,2.72
FCR,2016,2016-06-28 07:39:54,7.85,6.33,1.35,1.59,0.7,2.69
FCR,2016,2016-06-28 07:39:57,7.92,6.22,1.31,1.62,0.65,2.65
FCR,2016,2016-06-28 07:40:00,7.97,6.3,1.43,1.59,0.66,2.62
FCR,2016,2016-06-28 07:40:03,8.03,6.67,1.57,1.77,0.89,2.43
FCR,2016,2016-06-28 07:40:05,8.1,6.45,1.45,1.65,0.58,2.77
FCR,2016,2016-06-28 07:40:08,8.15,6.14,1.32,1.63,0.57,2.63
FCR,2016,2016-06-28 07:40:11,8.28,6.1,1.06,1.68,0.76,2.61
FCR,2016,2016-06-28 07:40:14,8.32,6.42,1.38,1.72,0.76,2.57
FCR,2016,2016-06-28 07:40:17,8.42,6.39,1.38,1.69,0.61,2.71
FCR,2016,2016-06-28 07:40:19,8.48,6.63,1.47,1.82,0.9,2.44
FCR,2016,2016-06-28 07:40:22,8.53,6.37,1.46,1.55,0.56,2.79
FCR,2016,2016-06-28 07:40:25,8.6,6.57,1.47,1.66,0.68,2.75
FCR,2016,2016-06-28 07:40:28,8.66,6.52,1.32,1.72,0.62,2.86
FCR,2016,2016-06-28 07:40:30,8.73,6.45,1.54,1.63,0.62,2.67
FCR,2016,2016-06-28 07:40:33,8.79,6,1.23,1.66,0.64,2.47
FCR,2016,2016-06-28 07:40:36,8.86,6.37,1.49,1.65,0.69,2.54
FCR,2016,2016-06-28 07:40:39,8.92,6.3,1.28,1.62,0.69,2.71
FCR,2016,2016-06-28 07:40:42,8.99,6.6,1.5,1.65,0.63,2.81
FCR,2016,2016-06-28 07:40:44,9.04,6.6,1.38,1.78,0.79,2.65
FCR,2016,2016-06-28 07:40:47,9.11,6.56,1.53,1.74,0.68,2.61
FCR,2016,2016-06-28 07:40:50,9.18,6.31,1.27,1.65,0.67,2.71
FCR,2016,2016-06-28 07:40:53,9.25,6.57,1.63,1.73,0.54,2.68
FCR,2016,2016-06-28 07:40:56,9.32,6.63,1.58,1.79,0.6,2.65
FCR,2016,2016-06-28 13:20:33,0.3,3.54,1.42,0.29,1.84,0
FCR,2016,2016-06-28 13:20:35,0.45,7.85,3.22,1.07,3.56,0
FCR,2016,2016-06-28 13:20:38,0.53,6.14,5.99,0,0,0.14
FCR,2016,2016-06-28 13:20:41,0.66,7.84,6.99,0.85,0,0
FCR,2016,2016-06-28 13:20:44,0.77,7.45,6.26,0,0,1.19
FCR,2016,2016-06-28 13:20:47,0.93,8.74,6.36,0,0.42,1.96
FCR,2016,2016-06-28 13:20:49,1,6.87,1.85,0.88,4.13,0
FCR,2016,2016-06-28 13:20:52,1.05,8.41,4.71,0,1.58,2.12
FCR,2016,2016-06-28 13:20:55,1.16,8.29,1.96,0.7,3.88,1.76
FCR,2016,2016-06-28 13:20:58,1.27,7.43,2.82,0.06,3.52,1.03
FCR,2016,2016-06-28 13:21:00,1.41,7.84,3.58,0.11,3.05,1.09
FCR,2016,2016-06-28 13:21:03,1.6,11.17,7.77,0,1.7,1.7
FCR,2016,2016-06-28 13:21:06,1.72,12.36,5.99,0,3.88,2.49
FCR,2016,2016-06-28 13:21:09,1.91,12.45,6.22,0,4.5,1.74
FCR,2016,2016-06-28 13:21:12,2.06,12.69,6.17,0.24,2.94,3.34
FCR,2016,2016-06-28 13:21:14,2.23,12.26,3.7,0.38,5.34,2.84
FCR,2016,2016-06-28 13:21:17,2.36,12.09,4.97,0.3,3.84,2.98
FCR,2016,2016-06-28 13:21:20,2.48,12.82,6.6,0.64,4.84,0.74
FCR,2016,2016-06-28 13:21:23,2.62,12.23,4.97,0.13,3.83,3.3
FCR,2016,2016-06-28 13:21:26,2.77,12.02,4.64,0.22,3.65,3.51
FCR,2016,2016-06-28 13:21:28,2.91,12.19,5.96,0.11,2.4,3.71
FCR,2016,2016-06-28 13:21:31,3.09,12.16,6.11,0.3,2.76,2.99
FCR,2016,2016-06-28 13:21:34,3.25,11.98,4.84,0.52,3.7,2.93
FCR,2016,2016-06-28 13:21:37,3.35,11.84,5.04,0.88,3.45,2.46
FCR,2016,2016-06-28 13:21:40,3.44,11.85,4.39,0.82,3.76,2.88
FCR,2016,2016-06-28 13:21:42,3.57,11.56,4.6,0.75,3.62,2.59
FCR,2016,2016-06-28 13:21:45,3.68,12.15,5.24,0.95,3.43,2.54
FCR,2016,2016-06-28 13:21:48,3.85,12.09,5.45,0.72,2.74,3.17
FCR,2016,2016-06-28 13:21:51,4.06,12.39,5.68,0.91,3.25,2.56
FCR,2016,2016-06-28 13:21:53,4.2,13.68,6.5,0.8,3.52,2.86
FCR,2016,2016-06-28 13:21:56,4.32,14.14,7.49,0.89,3.01,2.76
FCR,2016,2016-06-28 13:21:59,4.46,14.39,7.38,0.8,3.26,2.94
FCR,2016,2016-06-28 13:22:02,4.61,14.28,7.47,0.97,3.16,2.68
FCR,2016,2016-06-28 13:22:05,4.73,13.08,5.96,0.98,3.1,3.04
FCR,2016,2016-06-28 13:22:07,4.87,12.27,5.39,1.06,2.83,2.98
FCR,2016,2016-06-28 13:22:10,4.98,11.91,4.58,1.28,3.62,2.43
FCR,2016,2016-06-28 13:22:13,5.14,11.55,4.36,0.98,2.75,3.46
FCR,2016,2016-06-28 13:22:16,5.27,11.74,4.29,1.13,3.05,3.27
FCR,2016,2016-06-28 13:22:19,5.41,11.48,4.1,1.11,2.91,3.37
FCR,2016,2016-06-28 13:22:21,5.55,11.13,3.46,1.32,3.23,3.12
FCR,2016,2016-06-28 13:22:24,5.71,10.35,2.92,1.29,2.96,3.17
FCR,2016,2016-06-28 13:22:27,5.84,10.78,3.38,1.3,2.66,3.44
FCR,2016,2016-06-28 13:22:30,5.98,10.71,3.19,1.23,2.54,3.76
FCR,2016,2016-06-28 13:22:33,6.11,10.66,3.16,1.33,2.55,3.62
FCR,2016,2016-06-28 13:22:35,6.23,10.49,2.72,1.42,2.8,3.54
FCR,2016,2016-06-28 13:22:38,6.37,10.26,2.17,1.52,2.58,4
FCR,2016,2016-06-28 13:22:41,6.46,10.93,2.45,1.53,2.46,4.49
FCR,2016,2016-06-28 13:22:44,6.59,10.93,2,1.61,2.48,4.84
FCR,2016,2016-06-28 13:22:46,6.72,9.81,0.45,1.63,2.52,5.21
FCR,2016,2016-06-28 13:22:49,6.85,7.5,0.69,1.47,1.66,3.67
FCR,2016,2016-06-28 13:22:52,7.02,6.86,0.69,1.46,1.42,3.29
FCR,2016,2016-06-28 13:22:55,7.16,6.38,0.72,1.42,1.29,2.96
FCR,2016,2016-06-28 13:22:58,7.29,5.57,0.86,1.51,0.87,2.33
FCR,2016,2016-06-28 13:23:00,7.43,5.71,0.94,1.56,1.03,2.18
FCR,2016,2016-06-28 13:23:03,7.57,5.72,1.07,1.55,0.95,2.16
FCR,2016,2016-06-28 13:23:06,7.76,5.57,1.25,1.51,0.75,2.06
FCR,2016,2016-06-28 13:23:09,7.96,5.29,1.06,1.47,0.75,2
FCR,2016,2016-06-28 13:23:12,8.11,5.29,1.09,1.44,0.76,1.99
FCR,2016,2016-06-28 13:23:14,8.22,5.5,1.25,1.51,0.76,1.98
FCR,2016,2016-06-28 13:23:17,8.37,5.66,1.3,1.54,0.9,1.92
FCR,2016,2016-06-28 13:23:20,8.5,5.49,1.29,1.46,0.73,2.01
FCR,2016,2016-06-28 13:23:23,8.59,5.59,1.27,1.52,0.71,2.09
FCR,2016,2016-06-28 13:23:26,8.71,5.57,1.23,1.49,0.65,2.19
FCR,2016,2016-06-28 13:23:28,8.84,5.38,1.15,1.44,0.59,2.19
FCR,2016,2016-06-28 13:23:31,8.96,5.54,1.32,1.51,0.66,2.05
FCR,2016,2016-06-28 13:23:34,9.13,5.67,1.21,1.59,0.89,1.98
FCR,2016,2016-06-28 13:23:37,9.31,5.36,0.95,1.51,0.9,1.99
FCR,2016,2016-06-30 08:54:26,0.33,6.66,3.99,0,1.86,0.82
FCR,2016,2016-06-30 08:54:28,0.4,6.59,2.85,0.22,2.93,0.59
FCR,2016,2016-06-30 08:54:31,0.47,6.98,4.28,0.13,1.97,0.6
FCR,2016,2016-06-30 08:54:34,0.56,6.97,3.91,0,1.87,1.19
FCR,2016,2016-06-30 08:54:37,0.66,6.78,3.49,0,2.22,1.07
FCR,2016,2016-06-30 08:54:40,0.75,6.91,3.51,0,2.56,0.84
FCR,2016,2016-06-30 08:54:42,0.85,7.29,3.89,0,2.61,0.8
FCR,2016,2016-06-30 08:54:45,0.94,7.24,3.95,0,2.64,0.65
FCR,2016,2016-06-30 08:54:48,1.01,7.72,4.75,0,2.08,0.88
FCR,2016,2016-06-30 08:54:51,1.1,7.72,4.44,0,2.37,0.91
FCR,2016,2016-06-30 08:54:53,1.16,7.42,4.64,0,1.64,1.14
FCR,2016,2016-06-30 08:54:56,1.23,7.56,4.41,0,2.09,1.07
FCR,2016,2016-06-30 08:54:59,1.29,7.22,3.48,0,2.92,0.83
FCR,2016,2016-06-30 08:55:02,1.36,7.7,3.95,0.01,2.66,1.06
FCR,2016,2016-06-30 08:55:05,1.43,7.55,4.46,0,2.12,0.97
FCR,2016,2016-06-30 08:55:07,1.52,7.49,4.01,0,2.02,1.46
FCR,2016,2016-06-30 08:55:10,1.62,7.61,4.42,0,2.53,0.66
FCR,2016,2016-06-30 08:55:13,1.7,7.92,4.46,0,2.33,1.13
FCR,2016,2016-06-30 08:55:16,1.78,8.07,3.91,0,3.04,1.12
FCR,2016,2016-06-30 08:55:19,1.91,8.21,4.34,0.06,2.79,1.01
FCR,2016,2016-06-30 08:55:21,1.99,8.7,4.73,0,2.78,1.18
FCR,2016,2016-06-30 08:55:24,2.08,8.55,4.73,0,2.74,1.08
FCR,2016,2016-06-30 08:55:27,2.15,8.87,5.03,0.05,2.79,1.01
FCR,2016,2016-06-30 08:55:30,2.24,8.93,4.73,0,2.92,1.27
FCR,2016,2016-06-30 08:55:33,2.33,9.23,5.02,0,2.75,1.45
FCR,2016,2016-06-30 08:55:35,2.41,9.31,5.27,0,2.81,1.24
FCR,2016,2016-06-30 08:55:38,2.47,9.08,4.7,0,3.07,1.32
FCR,2016,2016-06-30 08:55:41,2.59,9.35,4.39,0,3.42,1.55
FCR,2016,2016-06-30 08:55:44,2.73,9.81,4.83,0.1,3.24,1.64
FCR,2016,2016-06-30 08:55:46,2.84,9.75,4.69,0,2.91,2.15
FCR,2016,2016-06-30 08:55:49,2.93,9.67,5.17,0.02,2.66,1.81
FCR,2016,2016-06-30 08:55:52,3.02,10,5.06,0.1,2.99,1.85
FCR,2016,2016-06-30 08:55:55,3.08,10.11,5.21,0.05,2.95,1.9
FCR,2016,2016-06-30 08:55:58,3.19,10.12,5.02,0.23,3.21,1.66
FCR,2016,2016-06-30 08:56:00,3.27,10.42,5.04,0.32,3.39,1.67
FCR,2016,2016-06-30 08:56:03,3.37,10.42,5.53,0.1,2.5,2.29
FCR,2016,2016-06-30 08:56:06,3.45,10.66,4.98,0.32,2.96,2.4
FCR,2016,2016-06-30 08:56:09,3.56,10.52,4.95,0.39,2.96,2.21
FCR,2016,2016-06-30 08:56:12,3.67,11.16,5.3,0.48,3.17,2.21
FCR,2016,2016-06-30 08:56:14,3.78,11.13,5.09,0.53,3.02,2.48
FCR,2016,2016-06-30 08:56:17,3.88,11.65,5.42,0.55,3.19,2.51
FCR,2016,2016-06-30 08:56:20,3.98,11.62,5.08,0.59,3.18,2.78
FCR,2016,2016-06-30 08:56:23,4.12,11.96,4.79,0.74,3.65,2.77
FCR,2016,2016-06-30 08:56:26,4.24,12.23,4.67,1.01,3.8,2.74
FCR,2016,2016-06-30 08:56:28,4.34,12.57,5,0.91,3.51,3.15
FCR,2016,2016-06-30 08:56:31,4.46,12.33,4.75,0.97,3.44,3.18
FCR,2016,2016-06-30 08:56:34,4.61,12.37,4.54,1.2,3.3,3.34
FCR,2016,2016-06-30 08:56:37,4.73,11.85,4.15,1.25,3.18,3.27
FCR,2016,2016-06-30 08:56:39,4.82,11.84,4.1,1.15,3.08,3.51
FCR,2016,2016-06-30 08:56:42,4.91,11.66,3.63,1.29,3.01,3.72
FCR,2016,2016-06-30 08:56:45,5.02,11.72,3.43,1.43,3.23,3.63
FCR,2016,2016-06-30 08:56:48,5.11,10.81,2.55,1.39,2.66,4.21
FCR,2016,2016-06-30 08:56:51,5.21,10.92,2.68,1.31,2.78,4.16
FCR,2016,2016-06-30 08:56:53,5.33,10.98,2.6,1.52,2.9,3.96
FCR,2016,2016-06-30 08:56:56,5.44,10.6,2.57,1.46,2.6,3.96
FCR,2016,2016-06-30 08:56:59,5.54,10.96,2.7,1.44,2.77,4.04
FCR,2016,2016-06-30 08:57:02,5.66,10.7,2.68,1.5,2.58,3.93
FCR,2016,2016-06-30 08:57:05,5.77,10.28,2.48,1.45,2.41,3.93
FCR,2016,2016-06-30 08:57:07,5.88,9.94,2.25,1.46,2.3,3.93
FCR,2016,2016-06-30 08:57:10,5.98,9.86,2.48,1.43,2.11,3.84
FCR,2016,2016-06-30 08:57:13,6.11,8.82,2.16,1.39,1.71,3.56
FCR,2016,2016-06-30 08:57:16,6.22,8.13,2.1,1.25,1.51,3.28
FCR,2016,2016-06-30 08:57:18,6.27,8.26,2.17,1.27,1.47,3.35
FCR,2016,2016-06-30 08:57:21,6.34,8.11,2.1,1.22,1.45,3.34
FCR,2016,2016-06-30 08:57:24,6.44,7.92,1.68,1.32,1.52,3.39
FCR,2016,2016-06-30 08:57:27,6.56,7.33,0.89,1.34,1.58,3.53
FCR,2016,2016-06-30 08:57:30,6.6,7.24,0.32,1.35,1.63,3.93
FCR,2016,2016-06-30 08:57:32,6.7,6.95,0.52,1.25,1.55,3.62
FCR,2016,2016-06-30 08:57:35,6.77,6.49,1.16,1.31,1.26,2.76
FCR,2016,2016-06-30 08:57:38,6.87,6.22,1.21,1.19,1.08,2.73
FCR,2016,2016-06-30 08:57:41,7,5.44,1.12,1.18,0.86,2.28
FCR,2016,2016-06-30 08:57:44,7.07,5.25,1.13,1.18,0.65,2.29
FCR,2016,2016-06-30 08:57:46,7.16,5.48,1.28,1.2,0.69,2.31
FCR,2016,2016-06-30 08:57:49,7.3,4.99,1.04,1.19,0.63,2.13
FCR,2016,2016-06-30 08:57:52,7.4,4.93,1.02,1.2,0.67,2.04
FCR,2016,2016-06-30 08:57:55,7.49,5.11,1.19,1.22,0.64,2.07
FCR,2016,2016-06-30 08:57:58,7.61,5.06,1.21,1.23,0.59,2.03
FCR,2016,2016-06-30 08:58:00,7.7,5.02,1.12,1.17,0.56,2.17
FCR,2016,2016-06-30 08:58:03,7.83,5.3,1.23,1.33,0.68,2.06
FCR,2016,2016-06-30 08:58:06,7.94,5.19,1.15,1.25,0.68,2.1
FCR,2016,2016-06-30 08:58:09,8.06,5.06,1.02,1.24,0.63,2.17
FCR,2016,2016-06-30 08:58:11,8.19,5.09,1.19,1.18,0.57,2.14
FCR,2016,2016-06-30 08:58:14,8.3,5.01,1.13,1.23,0.61,2.04
FCR,2016,2016-06-30 08:58:17,8.39,4.88,1.19,1.18,0.48,2.03
FCR,2016,2016-06-30 08:58:20,8.46,4.9,1.17,1.2,0.51,2.02
FCR,2016,2016-06-30 08:58:23,8.61,5.72,1.47,1.29,0.63,2.33
FCR,2016,2016-06-30 08:58:25,8.72,5.33,1.29,1.24,0.55,2.26
FCR,2016,2016-06-30 08:58:28,8.83,5.45,1.41,1.28,0.6,2.16
FCR,2016,2016-06-30 08:58:31,8.95,5.28,1.23,1.29,0.7,2.07
FCR,2016,2016-06-30 08:58:34,9.17,4.93,1.07,1.22,0.52,2.12
FCR,2016,2016-06-30 08:58:37,9.23,5.04,1.19,1.2,0.54,2.1
FCR,2016,2016-06-30 08:58:39,9.29,5.22,1.33,1.26,0.58,2.05
FCR,2016,2016-06-30 08:58:42,9.42,5.28,1.23,1.22,0.65,2.18
FCR,2016,2016-07-05 09:27:55,0.19,12.62,5.67,0.22,5.55,1.18
FCR,2016,2016-07-05 09:27:58,0.27,13.13,6.62,0,4.91,1.6
FCR,2016,2016-07-05 09:28:01,0.35,12.84,5.86,0,5.46,1.52
FCR,2016,2016-07-05 09:28:04,0.43,13.34,5.5,0.21,6,1.63
FCR,2016,2016-07-05 09:28:06,0.47,13.55,6.94,0,4.74,1.88
FCR,2016,2016-07-05 09:28:09,0.52,13.14,5.91,0,5.49,1.74
FCR,2016,2016-07-05 09:28:12,0.61,12.87,5.35,0,5.72,1.8
FCR,2016,2016-07-05 09:28:15,0.69,12.64,5.65,0.01,5.42,1.55
FCR,2016,2016-07-05 09:28:17,0.8,12.89,5.69,0,5.57,1.62
FCR,2016,2016-07-05 09:28:20,0.85,12.62,5.47,0,5.55,1.6
FCR,2016,2016-07-05 09:28:23,0.9,12.35,5.28,0,5.64,1.43
FCR,2016,2016-07-05 09:28:26,0.99,12.53,5.72,0,5.13,1.68
FCR,2016,2016-07-05 09:28:29,1.05,12.09,5.06,0,5.82,1.2
FCR,2016,2016-07-05 09:28:31,1.16,12.32,5.37,0,5.42,1.53
FCR,2016,2016-07-05 09:28:34,1.23,12,4.8,0,5.54,1.66
FCR,2016,2016-07-05 09:28:37,1.3,12.36,5.55,0,5.03,1.78
FCR,2016,2016-07-05 09:28:40,1.37,12.54,5.81,0,5.15,1.58
FCR,2016,2016-07-05 09:28:43,1.43,12.47,5.76,0,5.28,1.42
FCR,2016,2016-07-05 09:28:45,1.46,12.17,5.79,0,4.75,1.64
FCR,2016,2016-07-05 09:28:48,1.52,12.11,5.23,0,5.18,1.71
FCR,2016,2016-07-05 09:28:51,1.58,11.84,5.43,0,4.87,1.54
FCR,2016,2016-07-05 09:28:54,1.64,12.2,5.48,0,5.31,1.4
FCR,2016,2016-07-05 09:28:57,1.71,12.1,5.71,0,4.71,1.68
