Reservoir,Year,Date,Depth,Total_chlorophyll,Green_algae,Cyanobacteria,Diatoms,Cryptophytes
FCR,2015,2015-08-31 11:49:00,3.6,59.95,37.4,3.11,16.17,3.26
FCR,2015,2015-08-31 11:49:00,3.96,45.15,28.79,2.29,11.19,2.88
FCR,2015,2015-08-31 11:49:00,4.24,35.95,23.57,2.93,4.28,5.17
FCR,2015,2015-08-31 11:49:00,4.55,27.51,18.51,2.6,2.3,4.09
FCR,2015,2015-08-31 11:49:00,4.85,20.65,13.94,2.13,1.65,2.94
FCR,2015,2015-08-31 11:49:00,5.19,16.81,11.1,1.66,1.6,2.45
FCR,2015,2015-08-31 11:49:00,5.56,11.44,7.72,1.2,1.33,1.2
FCR,2015,2015-08-31 11:49:00,5.92,7.2,4.79,1.07,0.95,0.4
FCR,2015,2015-08-31 11:49:00,6.28,3.69,2.42,0.71,0.38,0.18
FCR,2015,2015-08-31 11:49:00,6.62,2.61,1.7,0.63,0.2,0.09
FCR,2015,2015-08-31 11:49:00,6.93,2.11,1.32,0.6,0.19,0.01
FCR,2015,2015-08-31 11:49:00,7.21,1.87,1.2,0.57,0.09,0.01
FCR,2015,2015-08-31 11:49:00,7.45,1.75,1.09,0.55,0.08,0.03
FCR,2015,2015-08-31 11:49:00,7.77,1.72,1.07,0.54,0.1,0.02
FCR,2015,2015-08-31 11:50:00,8.09,1.81,1.1,0.58,0.13,0
FCR,2015,2015-08-31 11:50:00,8.48,1.69,1.05,0.55,0.08,0.02
FCR,2015,2015-08-31 11:50:00,8.83,1.71,1.03,0.56,0.11,0.01
FCR,2015,2015-08-31 11:50:00,9.2,1.72,1.05,0.57,0.1,0
FCR,2015,2015-09-07 12:00:00,0.03,3.6,2.68,0.91,0,0
FCR,2015,2015-09-07 12:00:00,0.57,22.33,20.48,0,0,1.86
FCR,2015,2015-09-07 12:00:00,0.8,24.86,22.57,0,0,2.29
FCR,2015,2015-09-07 12:00:00,1.06,25.28,21.38,0,2.19,1.71
FCR,2015,2015-09-07 12:00:00,1.29,29.06,24.56,0,2.61,1.89
FCR,2015,2015-09-07 12:00:00,1.53,33.22,28.73,0,3.23,1.26
FCR,2015,2015-09-07 12:00:00,1.73,35.4,31.35,0,2.29,1.76
FCR,2015,2015-09-07 12:00:00,1.96,34.86,29.67,0,2.36,2.82
FCR,2015,2015-09-07 12:00:00,2.07,34.6,28.21,0,3.57,2.82
FCR,2015,2015-09-07 12:00:00,2.21,34.64,29.4,0,2.19,3.06
FCR,2015,2015-09-07 12:00:00,2.41,34.7,28.7,0,3.5,2.5
FCR,2015,2015-09-07 12:00:00,2.59,36.9,29.26,0,3.89,3.74
FCR,2015,2015-09-07 12:00:00,2.74,45.14,34.3,0,5.82,5.02
FCR,2015,2015-09-07 12:00:00,2.96,52.63,38.15,0.25,9.5,4.74
FCR,2015,2015-09-07 12:00:00,3.18,70.91,45.23,1.62,20.26,3.81
FCR,2015,2015-09-07 12:00:00,3.4,78.59,47.22,2.17,25.78,3.42
FCR,2015,2015-09-07 12:00:00,3.6,72.66,44.06,2,23.33,3.28
FCR,2015,2015-09-07 12:01:00,3.77,55.03,34.28,1.96,14.72,4.07
FCR,2015,2015-09-07 12:01:00,3.93,48.63,30.35,2.03,11.5,4.75
FCR,2015,2015-09-07 12:01:00,4.11,42.13,25.29,2.84,6.71,7.29
FCR,2015,2015-09-07 12:01:00,4.27,39.88,24.12,2.81,4.96,8
FCR,2015,2015-09-07 12:01:00,4.5,26.98,16.91,2.77,2.31,4.99
FCR,2015,2015-09-07 12:01:00,4.72,22.18,14.32,2.85,1.38,3.63
FCR,2015,2015-09-07 12:01:00,5.04,18.87,12.13,2.5,1.51,2.73
FCR,2015,2015-09-07 12:01:00,5.24,16.55,10.65,2.09,1.42,2.39
FCR,2015,2015-09-07 12:01:00,5.42,15.59,10.23,1.75,1.5,2.11
FCR,2015,2015-09-07 12:01:00,5.63,14,9.36,1.52,1.66,1.45
FCR,2015,2015-09-07 12:01:00,5.9,11.18,7.45,1.3,1.29,1.14
FCR,2015,2015-09-07 12:01:00,6.16,6.61,4.43,0.93,0.9,0.36
FCR,2015,2015-09-07 12:01:00,6.32,3.93,2.61,0.7,0.4,0.23
FCR,2015,2015-09-07 12:01:00,6.68,2.36,1.53,0.58,0.17,0.09
FCR,2015,2015-09-07 12:01:00,6.99,2.27,1.45,0.6,0.16,0.05
FCR,2015,2015-09-07 12:01:00,7.25,2.27,1.44,0.58,0.18,0.07
FCR,2015,2015-09-07 12:01:00,7.46,2.17,1.38,0.59,0.16,0.04
FCR,2015,2015-09-07 12:01:00,7.76,2.12,1.31,0.6,0.19,0.02
FCR,2015,2015-09-07 12:01:00,7.95,2.25,1.47,0.57,0.08,0.13
FCR,2015,2015-09-07 12:01:00,8.15,2.18,1.36,0.58,0.15,0.08
FCR,2015,2015-09-07 12:01:00,8.38,2.09,1.31,0.57,0.19,0.01
FCR,2015,2015-09-07 12:01:00,8.57,2.16,1.35,0.59,0.13,0.08
FCR,2015,2015-09-07 12:02:00,8.72,2.12,1.28,0.62,0.23,0
FCR,2015,2015-09-07 12:02:00,8.78,2.24,1.42,0.6,0.16,0.06
FCR,2015,2015-09-07 12:02:00,8.81,2.22,1.37,0.62,0.18,0.04
FCR,2015,2015-09-07 12:02:00,8.98,2.22,1.44,0.57,0.09,0.12
FCR,2015,2015-09-07 12:02:00,9.16,2.14,1.26,0.62,0.26,0
FCR,2015,2015-09-28 14:17:00,0.48,15.46,8.62,0.58,4.77,1.5
FCR,2015,2015-09-28 14:17:00,0.77,23.32,12.02,0,8.39,2.92
FCR,2015,2015-09-28 14:17:00,0.77,22.64,12.66,0,7.72,2.25
FCR,2015,2015-09-28 14:18:00,0.78,22.35,11.61,0,8.42,2.32
FCR,2015,2015-09-28 14:18:00,0.94,23.66,12.17,0,9.22,2.26
FCR,2015,2015-09-28 14:18:00,1.16,24.92,12.06,0,10.38,2.48
FCR,2015,2015-09-28 14:18:00,1.36,26.82,14.38,0,9.38,3.06
FCR,2015,2015-09-28 14:18:00,1.63,28.07,14.75,0,10.27,3.05
FCR,2015,2015-09-28 14:18:00,1.88,27.73,15.27,0.14,8.93,3.4
FCR,2015,2015-09-28 14:18:00,2.14,26.14,14.05,0.48,8.91,2.7
FCR,2015,2015-09-28 14:18:00,2.33,25.88,14.23,0.5,8.8,2.35
FCR,2015,2015-09-28 14:18:00,2.52,25.42,13.55,0.44,8.99,2.44
FCR,2015,2015-09-28 14:18:00,2.77,23.46,12.54,0.63,8.39,1.9
FCR,2015,2015-09-28 14:18:00,2.98,19.93,10.5,0.84,7.22,1.37
FCR,2015,2015-09-28 14:18:00,3.2,17.33,8.99,1.05,6.38,0.91
FCR,2015,2015-09-28 14:18:00,3.47,13.26,7.14,1.16,4.28,0.68
FCR,2015,2015-09-28 14:18:00,3.68,11.54,6.37,1.05,3.22,0.91
FCR,2015,2015-09-28 14:18:00,3.91,11.11,6.18,1.13,3.09,0.72
FCR,2015,2015-09-28 14:18:00,4.12,10.14,5.68,1.2,2.66,0.6
FCR,2015,2015-09-28 14:18:00,4.29,9.06,5,1.11,2.3,0.65
FCR,2015,2015-09-28 14:18:00,4.44,7.89,4.28,1.15,2.11,0.35
FCR,2015,2015-09-28 14:18:00,4.58,8.02,4.45,1.09,1.94,0.54
FCR,2015,2015-09-28 14:18:00,4.71,7.52,4.24,1.11,1.73,0.44
FCR,2015,2015-09-28 14:18:00,4.86,6.82,3.81,1.04,1.51,0.47
FCR,2015,2015-09-28 14:19:00,5.09,6.23,3.46,1.07,1.2,0.5
FCR,2015,2015-09-28 14:19:00,5.26,5.77,3.15,1.12,1.07,0.43
FCR,2015,2015-09-28 14:19:00,5.4,5.64,3.02,1.11,1.06,0.44
FCR,2015,2015-09-28 14:19:00,5.6,5.51,2.94,1.17,1,0.4
FCR,2015,2015-09-28 14:19:00,5.75,5.62,2.97,1.23,0.96,0.46
FCR,2015,2015-09-28 14:19:00,5.92,7.39,4.06,1.58,1.05,0.7
FCR,2015,2015-09-28 14:19:00,6.1,19.23,12.13,3.04,1.75,2.31
FCR,2015,2015-09-28 14:19:00,6.29,18.59,11.67,2.89,1.75,2.28
FCR,2015,2015-09-28 14:19:00,6.46,13.56,8.58,1.98,1.35,1.66
FCR,2015,2015-09-28 14:19:00,6.73,7,4.2,1.32,0.8,0.68
FCR,2015,2015-09-28 14:19:00,6.8,5.8,3.51,1.15,0.64,0.5
FCR,2015,2015-09-28 14:19:00,6.87,5.46,3.38,1.09,0.5,0.49
FCR,2015,2015-09-28 14:19:00,7.05,3.81,2.34,0.86,0.28,0.33
FCR,2015,2015-09-28 14:19:00,7.34,2.76,1.61,0.74,0.25,0.17
FCR,2015,2015-09-28 14:19:00,7.54,2.69,1.68,0.73,0.13,0.15
FCR,2015,2015-09-28 14:19:00,7.79,2.44,1.43,0.7,0.2,0.12
FCR,2015,2015-09-28 14:19:00,7.99,2.43,1.43,0.71,0.17,0.12
FCR,2015,2015-09-28 14:19:00,8.23,2.43,1.44,0.72,0.21,0.07
FCR,2015,2015-09-28 14:19:00,8.42,2.33,1.35,0.67,0.14,0.17
FCR,2015,2015-09-28 14:19:00,8.62,2.32,1.38,0.67,0.11,0.16
FCR,2015,2015-09-28 14:19:00,8.72,2.35,1.39,0.7,0.21,0.06
FCR,2015,2015-09-28 14:19:00,8.85,2.38,1.41,0.68,0.18,0.11
FCR,2015,2015-09-28 14:20:00,9,2.39,1.36,0.69,0.22,0.12
FCR,2015,2015-09-28 14:20:00,9.13,2.38,1.41,0.68,0.2,0.11
FCR,2015,2015-09-28 14:20:00,9.33,2.29,1.32,0.7,0.17,0.1
FCR,2015,2015-10-05 11:49:00,0.43,6.02,3.77,0.97,0.67,0.61
FCR,2015,2015-10-05 11:49:00,0.87,8.5,3.64,0.98,2.83,1.04
FCR,2015,2015-10-05 11:49:00,1.22,9.53,4.84,0.9,2.19,1.59
FCR,2015,2015-10-05 11:49:00,1.54,9.58,4.45,0.93,2.79,1.41
FCR,2015,2015-10-05 11:50:00,1.83,10.12,4.95,1.02,2.86,1.29
FCR,2015,2015-10-05 11:50:00,2.09,10.27,4.85,0.98,2.96,1.48
FCR,2015,2015-10-05 11:50:00,2.33,10.49,5.17,1,2.99,1.33
FCR,2015,2015-10-05 11:50:00,2.6,10.74,5.15,1.11,3.29,1.2
FCR,2015,2015-10-05 11:50:00,2.78,10.98,5.41,1.06,3,1.5
FCR,2015,2015-10-05 11:50:00,2.89,10.87,5.13,1.1,3.27,1.37
FCR,2015,2015-10-05 11:50:00,3.23,10.58,5.07,1.1,3.1,1.31
FCR,2015,2015-10-05 11:50:00,3.54,10.08,4.83,1.09,2.94,1.22
FCR,2015,2015-10-05 11:50:00,3.89,9.52,4.72,1.14,2.51,1.15
FCR,2015,2015-10-05 11:50:00,4.16,9.42,4.47,1.06,2.59,1.3
FCR,2015,2015-10-05 11:50:00,4.48,9.39,4.52,1.04,2.61,1.21
FCR,2015,2015-10-05 11:50:00,4.78,8.8,4.3,1.01,2.22,1.27
FCR,2015,2015-10-05 11:50:00,5.1,8.59,4.18,1.11,2.29,1
FCR,2015,2015-10-05 11:50:00,5.48,8.45,4.17,1.07,2.11,1.1
FCR,2015,2015-10-05 11:50:00,5.89,8.07,3.88,1.14,2.2,0.86
FCR,2015,2015-10-05 11:50:00,6.26,7.55,3.67,1.1,1.97,0.82
FCR,2015,2015-10-05 11:50:00,6.63,7.22,3.66,1.07,1.74,0.75
FCR,2015,2015-10-05 11:50:00,7.05,7.09,3.67,1.07,1.62,0.73
FCR,2015,2015-10-05 11:50:00,7.46,6.51,3.38,1.09,1.48,0.55
FCR,2015,2015-10-05 11:50:00,7.84,5.95,3.08,1.08,1.3,0.49
FCR,2015,2015-10-05 11:50:00,8.24,5.94,3.13,1.13,1.21,0.47
FCR,2015,2015-10-05 11:51:00,8.67,6.21,3.29,1.11,1.26,0.55
FCR,2015,2015-10-05 11:51:00,9.04,5.79,3.01,1.13,1.13,0.52
FCR,2015,2015-10-05 11:51:00,9.36,5.57,2.89,1.14,1.09,0.44
FCR,2015,2015-10-19 11:56:44,0.34,1.61,0,1.61,0,0
FCR,2015,2015-10-19 11:56:46,0.55,2.76,0.97,1.24,0.55,0
FCR,2015,2015-10-19 11:56:49,0.79,4.42,2.95,1.47,0,0
FCR,2015,2015-10-19 11:56:52,1.06,3.11,0.53,1.28,0,1.3
FCR,2015,2015-10-19 11:56:55,1.24,3.68,1.36,1.3,0.49,0.53
FCR,2015,2015-10-19 11:56:58,1.41,4.25,2.59,1.47,0,0.2
FCR,2015,2015-10-19 11:57:00,1.57,4.32,2.35,1.37,0.39,0.21
FCR,2015,2015-10-19 11:57:03,1.65,4.27,2.16,1.62,0.5,0
FCR,2015,2015-10-19 11:57:06,1.82,4.58,2.48,1.53,0,0.56
FCR,2015,2015-10-19 11:57:09,1.98,4.73,1.94,1.97,0.82,0
FCR,2015,2015-10-19 11:57:12,2.24,5.6,3.17,1.78,0,0.65
FCR,2015,2015-10-19 11:57:14,2.46,5.38,2.63,2,0.37,0.38
FCR,2015,2015-10-19 11:57:17,2.65,6.26,3.42,2.1,0,0.74
FCR,2015,2015-10-19 11:57:20,2.8,6.84,4.19,2.56,0,0.09
FCR,2015,2015-10-19 11:57:23,3.02,6.96,3.91,2.68,0,0.37
FCR,2015,2015-10-19 11:57:25,3.23,6.26,2.9,2.47,0,0.9
FCR,2015,2015-10-19 11:57:28,3.52,6.66,3.54,2.89,0,0.23
FCR,2015,2015-10-19 11:57:31,3.7,6.39,3.22,2.74,0,0.43
FCR,2015,2015-10-19 11:57:34,3.83,6.59,3.47,2.72,0.23,0.17
FCR,2015,2015-10-19 11:57:37,3.94,6.29,3.17,2.55,0,0.57
FCR,2015,2015-10-19 11:57:39,4.03,6.39,3.35,2.57,0,0.47
FCR,2015,2015-10-19 11:57:42,4.15,6.21,3.06,2.42,0,0.73
FCR,2015,2015-10-19 11:57:45,4.32,6.32,3.18,2.5,0,0.64
FCR,2015,2015-10-19 11:57:48,4.47,6.23,2.99,2.54,0.09,0.61
FCR,2015,2015-10-19 11:57:51,4.67,6.28,3.22,2.51,0,0.55
FCR,2015,2015-10-19 11:57:53,4.85,6.14,3.07,2.33,0,0.74
FCR,2015,2015-10-19 11:57:56,5.12,6.23,3.13,2.51,0,0.59
FCR,2015,2015-10-19 11:57:59,5.35,5.96,2.81,2.51,0.25,0.38
FCR,2015,2015-10-19 11:58:02,5.58,6.05,3.18,2.44,0,0.43
FCR,2015,2015-10-19 11:58:05,5.78,5.93,3.01,2.41,0,0.5
FCR,2015,2015-10-19 11:58:07,5.98,5.98,3.1,2.39,0,0.5
FCR,2015,2015-10-19 11:58:10,6.2,5.86,2.87,2.43,0,0.56
FCR,2015,2015-10-19 11:58:13,6.46,5.73,2.86,2.4,0,0.47
FCR,2015,2015-10-19 11:58:16,6.68,5.84,3.05,2.31,0,0.48
FCR,2015,2015-10-19 11:58:18,6.91,5.83,2.99,2.4,0,0.44
FCR,2015,2015-10-19 11:58:21,7.15,5.82,2.99,2.34,0,0.49
FCR,2015,2015-10-19 11:58:24,7.36,5.8,2.96,2.3,0.03,0.51
FCR,2015,2015-10-19 11:58:27,7.61,5.86,3.03,2.36,0,0.47
FCR,2015,2015-10-19 11:58:30,7.9,5.9,3.01,2.33,0,0.55
FCR,2015,2015-10-19 11:58:32,8.14,5.93,3.04,2.34,0,0.55
FCR,2015,2015-10-19 11:58:35,8.41,5.9,3.04,2.35,0,0.51
FCR,2015,2015-10-19 11:58:38,8.63,5.91,3.05,2.32,0,0.54
FCR,2015,2015-10-19 11:58:41,8.88,5.93,3.04,2.36,0,0.53
FCR,2015,2015-10-19 11:58:44,9.12,5.98,3.12,2.35,0,0.51
FCR,2015,2015-10-19 11:58:46,9.37,6.06,3.16,2.4,0,0.5
FCR,2015,2015-11-09 11:56:23,0.6,12.77,6.64,1.86,1.84,2.43
FCR,2015,2015-11-09 11:56:26,1.11,12.69,6.88,1.19,1.7,2.93
FCR,2015,2015-11-09 11:56:29,1.66,12.35,6.57,1.37,1.91,2.49
FCR,2015,2015-11-09 11:56:32,2.17,12.31,6.57,1.28,1.66,2.81
FCR,2015,2015-11-09 11:56:35,2.65,12.59,6.81,1.35,1.85,2.58
FCR,2015,2015-11-09 11:56:37,3.1,12.32,6.7,1.27,1.73,2.63
FCR,2015,2015-11-09 11:56:40,3.54,12.32,6.93,1.25,1.45,2.68
FCR,2015,2015-11-09 11:56:43,3.91,12.02,6.61,1.28,1.64,2.49
FCR,2015,2015-11-09 11:56:46,4.24,12.45,6.84,1.28,1.53,2.79
FCR,2015,2015-11-09 11:56:49,4.56,13.07,7.18,2,1.11,2.78
FCR,2015,2015-11-09 11:56:51,4.9,14.69,6.89,4.66,0.14,3.01
FCR,2015,2015-11-09 11:56:54,5.26,14.85,6.27,5.96,0,2.61
FCR,2015,2015-11-09 11:56:57,5.62,14.77,5.72,6.74,0,2.31
FCR,2015,2015-11-09 11:57:00,5.96,14.7,5.7,6.88,0,2.13
FCR,2015,2015-11-09 11:57:02,6.31,14.44,5.49,7,0,1.96
FCR,2015,2015-11-09 11:57:05,6.65,14.35,5.37,7.04,0,1.94
FCR,2015,2015-11-09 11:57:08,6.99,14.51,5.43,7.1,0,1.98
FCR,2015,2015-11-09 11:57:11,7.31,14.76,5.59,7.21,0,1.96
FCR,2015,2015-11-09 11:57:14,7.62,14.67,5.49,7.2,0,1.99
FCR,2015,2015-11-09 11:57:16,7.94,15.01,5.71,7.32,0,1.98
FCR,2015,2015-11-09 11:57:19,8.25,15.09,5.65,7.4,0,2.04
FCR,2015,2015-11-09 11:57:22,8.57,14.94,5.51,7.41,0,2.02
FCR,2015,2015-11-09 11:57:25,8.89,15.2,5.61,7.55,0,2.03
FCR,2015,2015-11-09 11:57:28,9.19,15.55,5.83,7.65,0,2.06
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
