datetime	green_ugL	cyano_ugL	diatom_ugL	crypto_ugL	yellow_sub_ugL	total_conc_ugL	transmission_%	depth_m	temp_sample_C	green_cells_ml	cyano_cells_ml	diatom_cells_ml	crypto_cells_ml	yellow_sub_cells_ml	total_cells_ml	trans_700_nm	LED3_525_nm	LED4_570_nm	LED5_610_nm	LED6_370_nm	LED7_590_nm	LED8_470_nm	pressure_bar	temp_LEDs_C	temp_sensor_C	filename	Reservoir	Site
2017-09-19 14:02:29	18.04	1.06	10.5	1.89	0	31.49	63.66	1.43	47.8	9559	1064	4725	57	0	15405	110.99	42.93	9.18	35.69	45.85	42.4	113.26	1.14	43.9	13.77	091917_bvr.txt	BVR	1
2017-09-19 14:02:31	15.23	1.27	15.66	0.61	0	32.77	64.11	1.53	47.81	8071	1270	7048	18	0	16408	111.77	49.72	10.6	36.99	48.57	40.77	121.52	1.15	43.95	13.75	091917_bvr.txt	BVR	1
2017-09-19 14:02:34	16.53	1	15.91	2.02	0	35.46	63.6	1.63	47.8	8763	997	7158	61	0	16978	110.88	55.32	13.7	40.64	53.92	45.98	132.57	1.16	43.98	13.78	091917_bvr.txt	BVR	1
2017-09-19 14:02:36	17.4	0.64	15.96	1.8	0	35.8	63.65	1.74	47.71	9223	639	7182	54	0	17098	110.98	54.88	11.81	39.02	53.25	45.11	135.03	1.17	44.04	13.77	091917_bvr.txt	BVR	1
2017-09-19 14:02:39	16.19	1.3	19.14	1.4	0	38.03	63.68	1.74	47.43	8581	1304	8611	42	0	18538	111.03	60.97	13.2	43.47	56.1	48.64	143.91	1.17	44.08	13.77	091917_bvr.txt	BVR	1
2017-09-19 14:02:41	15.77	1.9	20.96	0	0	38.62	63.88	1.84	47.25	8356	1897	9430	0	0	19682	111.37	61.26	11.94	44.36	56.83	47.28	144.52	1.18	44.1	13.78	091917_bvr.txt	BVR	1
2017-09-19 14:02:43	15.98	1.37	19.49	1.22	0	38.06	63.64	1.84	47.31	8470	1365	8772	37	0	18644	110.96	61.51	11.86	42.63	57.91	49.28	143.32	1.18	44.13	13.79	091917_bvr.txt	BVR	1
2017-09-19 14:02:46	15.08	1.28	19.8	1.23	0	37.38	64.25	1.84	47.36	7992	1277	8908	37	0	18214	112.01	61.58	12.91	42.24	57.12	47.84	141.75	1.18	44.19	13.78	091917_bvr.txt	BVR	1
2017-09-19 14:02:48	15.58	1.74	21.75	0.33	0	39.39	64.04	1.94	47.19	8256	1743	9786	10	0	19795	111.65	64.17	11.9	44.16	60.01	49.42	148.1	1.19	44.24	13.78	091917_bvr.txt	BVR	1
2017-09-19 14:02:50	15.13	0.94	20.96	1.95	0	38.98	63.84	2.04	46.96	8019	944	9433	58	0	18454	111.3	66.25	14.52	43.97	59.37	50.29	150.45	1.2	44.26	13.78	091917_bvr.txt	BVR	1
2017-09-19 14:02:53	14.56	1.43	22.49	1.01	0	39.48	64.46	2.04	46.46	7715	1426	10120	30	0	19291	112.39	67.25	12.32	44.04	60.82	50.96	150.96	1.2	44.3	13.81	091917_bvr.txt	BVR	1
2017-09-19 14:02:55	14.95	1.52	21.63	1.27	0	39.36	64.56	2.14	44.93	7922	1516	9732	38	0	19208	112.55	66.33	12.42	44.49	60.49	51.8	149.58	1.21	44.33	13.82	091917_bvr.txt	BVR	1
2017-09-19 14:02:58	15.21	1.91	20.09	1.33	0	38.54	64.04	2.25	43.57	8061	1909	9041	40	0	19052	111.66	63.25	13.56	45.55	58.83	51.47	143.96	1.22	44.36	13.82	091917_bvr.txt	BVR	1
2017-09-19 14:03:00	15.33	3.04	12.26	2.19	0.11	32.82	64.79	2.35	42.14	8124	3036	5518	66	0	16744	112.95	48.58	12.75	44.78	50.05	51.17	114.42	1.23	44.38	13.84	091917_bvr.txt	BVR	1
2017-09-19 14:03:02	14.86	2.91	13.49	1.69	0.05	32.96	65.43	2.45	40.99	7874	2913	6072	51	0	16910	114.07	49.45	12.27	43.84	49.96	49.66	115.66	1.24	44.41	13.82	091917_bvr.txt	BVR	1
2017-09-19 14:03:05	15.32	2.68	10.3	2.13	0	30.43	65.45	2.55	40.66	8119	2683	4635	64	0	15501	114.11	43.11	10.94	40.82	45.08	47.5	104.48	1.25	44.43	13.82	091917_bvr.txt	BVR	1
2017-09-19 14:03:07	14.11	3.12	10.31	1.7	0.18	29.23	65.76	2.65	40.95	7476	3124	4638	51	0	15290	114.65	41.85	11.46	41.19	44.89	46.27	100.3	1.26	44.45	13.82	091917_bvr.txt	BVR	1
2017-09-19 14:03:10	14.91	3.18	9.56	1.49	0.19	29.14	66.27	2.76	41.11	7903	3183	4302	45	0	15432	115.53	40	10.28	40.6	44.52	46	98.77	1.27	44.46	13.85	091917_bvr.txt	BVR	1
2017-09-19 14:03:12	12.18	3.12	5.6	1.57	0.44	22.47	66.03	2.86	41	6456	3123	2521	47	0	12147	115.12	29.66	9.7	34.92	36.48	38.79	74.87	1.28	44.46	13.84	091917_bvr.txt	BVR	1
2017-09-19 14:03:14	13.36	3.23	5.74	1.26	0.34	23.6	66.81	2.86	41.64	7081	3235	2582	38	0	12936	116.47	29.62	8.96	35.55	36.99	39.51	77.22	1.28	44.51	13.84	091917_bvr.txt	BVR	1
2017-09-19 14:03:17	12.68	2.72	2.4	1.22	0.32	19.02	67.06	2.96	41.84	6722	2718	1082	36	0	10558	116.91	20.54	7.53	29.44	29.55	32.53	59.74	1.29	44.52	13.85	091917_bvr.txt	BVR	1
2017-09-19 14:03:19	12.33	3.18	3.3	0.45	0.35	19.26	67.01	3.06	41.2	6534	3182	1486	13	0	11216	116.83	20.54	7.25	30.37	29.95	32.14	59.62	1.3	44.53	13.86	091917_bvr.txt	BVR	1
2017-09-19 14:03:21	13.09	3.33	3.94	0.57	0.31	20.93	67.03	3.27	41.28	6939	3326	1771	17	0	12053	116.86	22.9	7.87	32.54	31.97	34.58	65.08	1.32	44.54	13.84	091917_bvr.txt	BVR	1
2017-09-19 14:03:24	12.1	3.04	2.91	0.88	0.39	18.92	67.33	3.27	41.53	6412	3040	1308	26	0	10787	117.39	20.81	7.23	30.04	30	32.81	59.3	1.32	44.56	13.86	091917_bvr.txt	BVR	1
2017-09-19 14:03:26	10.94	3.1	2.52	0.26	0.38	16.83	67.28	3.37	41.31	5799	3104	1136	8	0	10046	117.29	17.29	6.23	27.59	26.56	29.16	51.13	1.33	44.57	13.87	091917_bvr.txt	BVR	1
2017-09-19 14:03:29	10.87	3.13	2.76	0.1	0.38	16.85	66.64	3.37	41.01	5759	3129	1241	3	0	10132	116.18	17.32	6.02	27.46	26.59	28.87	51.21	1.33	44.58	13.87	091917_bvr.txt	BVR	1
2017-09-19 14:03:31	10.91	3.01	2.28	0.32	0.4	16.52	67.36	3.47	41.24	5782	3009	1024	10	0	9825	117.43	16.81	6.19	27.06	26.25	28.66	50.26	1.34	44.59	13.85	091917_bvr.txt	BVR	1
2017-09-19 14:03:33	10.07	2.91	2.3	0.23	0.44	15.51	67.44	3.57	41.19	5336	2905	1036	7	0	9284	117.57	16.14	5.89	25.74	25.34	27.22	47.63	1.35	44.59	13.86	091917_bvr.txt	BVR	1
2017-09-19 14:03:36	9.97	3.02	2.36	0.18	0.46	15.53	67.45	3.57	40.93	5283	3020	1062	5	0	9371	117.6	16.19	6.17	26.21	25.53	27.35	47.55	1.35	44.59	13.88	091917_bvr.txt	BVR	1
2017-09-19 14:03:38	9.92	2.99	2.05	0.02	0.44	14.98	67.41	3.67	40.89	5259	2988	920	1	0	9167	117.52	14.85	5.27	25.13	24.36	26.48	45.11	1.36	44.61	13.89	091917_bvr.txt	BVR	1
2017-09-19 14:03:40	9.66	2.83	1.62	0	0.46	14.11	67.39	3.78	40.64	5121	2827	729	0	0	8677	117.49	13.56	4.89	24.21	23.27	24.52	42.37	1.37	44.62	13.89	091917_bvr.txt	BVR	1
2017-09-19 14:03:43	9.22	2.41	1.11	0.24	0.42	12.98	67.63	3.88	39.64	4886	2410	498	7	0	7801	117.9	12.33	4.98	21.68	21.54	23.02	39.36	1.38	44.62	13.89	091917_bvr.txt	BVR	1
2017-09-19 14:03:45	8.87	2.58	1.7	0	0.45	13.16	67.58	3.98	39.44	4704	2578	766	0	0	8048	117.82	13.01	5.07	22.3	22.07	23.03	40.1	1.39	44.61	13.89	091917_bvr.txt	BVR	1
2017-09-19 14:03:48	9.28	2.47	1.36	0.01	0.43	13.12	67.79	4.08	39.73	4917	2475	614	0	0	8006	118.18	12.33	4.76	21.71	21.8	22.75	39.75	1.4	44.61	13.9	091917_bvr.txt	BVR	1
2017-09-19 14:03:50	9.2	2.28	1.16	0.13	0.45	12.78	67.67	4.08	39.94	4877	2283	523	4	0	7687	117.98	12.07	4.92	20.98	21.63	22.01	39.26	1.4	44.61	13.89	091917_bvr.txt	BVR	1
2017-09-19 14:03:52	8.76	2.23	1.25	0.1	0.45	12.35	67.54	4.18	40.14	4645	2233	564	3	0	7445	117.74	11.88	4.79	20.4	21.03	21.41	38.07	1.41	44.6	13.89	091917_bvr.txt	BVR	1
2017-09-19 14:03:55	8.82	1.93	1.19	0.1	0.41	12.04	67.6	4.29	40.18	4674	1934	535	3	0	7146	117.86	11.42	4.2	18.9	20.37	20.25	37.54	1.42	44.59	13.89	091917_bvr.txt	BVR	1
2017-09-19 14:03:57	9.05	1.94	1.1	0.04	0.4	12.13	67.42	4.39	39.82	4796	1938	497	1	0	7232	117.54	11.14	4.36	18.99	20.34	20.01	37.57	1.43	44.59	13.87	091917_bvr.txt	BVR	1
2017-09-19 14:04:00	9.16	1.91	1.06	0.1	0.41	12.23	67.67	4.49	39.29	4854	1907	478	3	0	7243	117.98	11.31	4.25	18.98	20.63	20.27	38.09	1.44	44.59	13.88	091917_bvr.txt	BVR	1
2017-09-19 14:04:02	8.13	1.43	0.93	0.23	0.45	10.71	67.09	4.59	38.44	4308	1430	417	7	0	6161	116.97	10.47	3.76	16.13	19.16	17.77	34.86	1.45	44.58	13.89	091917_bvr.txt	BVR	1
2017-09-19 14:04:04	9.02	3.38	0.81	0.37	0.39	13.59	66.75	4.69	37.68	4781	3379	367	11	0	8538	116.38	12.64	5.59	25.75	21.33	27.29	38.04	1.46	44.59	13.89	091917_bvr.txt	BVR	1
2017-09-19 14:04:07	9.82	8.4	0.97	0	0.36	19.19	66.51	4.8	37.11	5204	8397	437	0	0	14037	115.95	16.39	9.94	48.88	25.59	47.08	41.09	1.47	44.56	13.9	091917_bvr.txt	BVR	1
2017-09-19 14:04:09	8.91	9.12	0.14	0.79	0.57	18.96	67.13	4.9	36.84	4724	9118	64	24	0	13929	117.03	17.49	10.41	51.52	26.95	52.86	39.95	1.48	44.56	13.89	091917_bvr.txt	BVR	1
2017-09-19 14:04:11	9.14	9.75	0.35	0.52	0.57	19.76	67.17	5	37.17	4843	9753	157	16	0	14770	117.11	17.79	11.05	54.27	27.69	54.71	40.66	1.49	44.52	13.89	091917_bvr.txt	BVR	1
2017-09-19 14:04:14	9.1	9.89	0.87	0	0.52	19.86	67.51	5.1	37.21	4821	9893	389	0	0	15104	117.69	17.33	11.05	54.46	27.18	53.33	40.13	1.5	44.5	13.89	091917_bvr.txt	BVR	1
2017-09-19 14:04:16	7.85	7.64	0	0.84	0.65	16.33	68.37	5.21	36.57	4160	7641	0	25	0	11826	119.2	15.37	8.96	43.67	24.99	46.18	36.25	1.51	44.49	13.89	091917_bvr.txt	BVR	1
2017-09-19 14:04:19	6.58	6.82	0.21	0.41	0.7	14.01	69.33	5.31	35.98	3486	6819	94	12	0	10411	120.87	13.49	7.98	38.66	22.67	39.55	31.33	1.52	44.45	13.87	091917_bvr.txt	BVR	1
2017-09-19 14:04:21	5.44	6.03	0	0.63	0.72	12.11	69.83	5.41	34.73	2883	6033	0	19	0	8935	121.73	12.45	7.25	34.47	20.75	36.01	27.69	1.53	44.47	13.88	091917_bvr.txt	BVR	1
2017-09-19 14:04:23	5.51	6.02	0.09	0.49	0.72	12.11	69.71	5.51	34.81	2920	6020	40	15	0	8995	121.52	12.23	7.07	34.22	20.68	35.54	27.62	1.54	44.42	13.88	091917_bvr.txt	BVR	1
2017-09-19 14:04:26	3.91	5.36	0.36	0.16	0.7	9.8	70.41	5.61	35.17	2073	5356	164	5	0	7598	122.75	10.3	6.35	29.59	17.64	30.11	21.91	1.55	44.39	13.9	091917_bvr.txt	BVR	1
2017-09-19 14:04:28	3.8	5	0	0.47	0.71	9.27	70.89	5.72	34.24	2014	4999	0	14	0	7026	123.59	9.86	5.94	27.86	17.21	29.83	21.24	1.56	44.37	13.89	091917_bvr.txt	BVR	1
2017-09-19 14:04:31	3.63	5.08	0	0.48	0.69	9.19	70.81	5.82	33.74	1925	5078	0	14	0	7017	123.45	9.77	6.32	28.21	16.86	29.83	20.6	1.57	44.34	13.89	091917_bvr.txt	BVR	1
2017-09-19 14:04:33	3.68	5.16	0.41	0.04	0.68	9.29	70.99	5.92	33.68	1951	5163	184	1	0	7299	123.76	9.68	5.82	28.21	16.84	28.73	20.61	1.58	44.3	13.88	091917_bvr.txt	BVR	1
2017-09-19 14:04:35	3.2	4.82	0	0.51	0.7	8.52	70.97	6.02	33.67	1698	4817	0	15	0	6529	123.72	9.42	5.92	26.67	16.25	28.6	19.38	1.59	44.26	13.89	091917_bvr.txt	BVR	1
2017-09-19 14:04:38	3.15	4.15	0	0.43	0.68	7.73	71.17	6.12	33.02	1671	4145	0	13	0	5829	124.08	8.66	5.38	23.65	15.27	25.16	18.47	1.6	44.23	13.87	091917_bvr.txt	BVR	1
2017-09-19 14:04:40	2.49	3.63	0	0.27	0.68	6.38	71.51	6.33	31.18	1319	3625	0	8	0	4952	124.66	7.37	4.5	20.4	13.63	21.7	15.42	1.62	44.2	13.87	091917_bvr.txt	BVR	1
2017-09-19 14:04:42	2.35	3.5	0	0.27	0.67	6.11	71.78	6.43	30.66	1243	3500	0	8	0	4751	125.14	7.22	4.5	19.83	13.3	20.91	14.9	1.63	44.16	13.88	091917_bvr.txt	BVR	1
2017-09-19 14:04:45	2.54	3.65	0.09	0.14	0.67	6.43	71.79	6.53	31.59	1347	3653	41	4	0	5046	125.16	7.29	4.45	20.46	13.59	21.36	15.4	1.64	44.1	13.84	091917_bvr.txt	BVR	1
2017-09-19 14:04:47	1.99	3.14	0	0.4	0.69	5.53	71.98	6.63	31.37	1055	3138	0	12	0	4205	125.49	7.08	3.97	17.97	12.88	19.95	14.32	1.65	44.09	13.86	091917_bvr.txt	BVR	1
2017-09-19 14:04:50	2.26	3.48	0	0.34	0.69	6.08	71.97	6.63	31.22	1196	3483	0	10	0	4689	125.46	7.34	4.36	19.67	13.42	21.28	15.02	1.65	44.03	13.84	091917_bvr.txt	BVR	1
2017-09-19 14:04:52	1.97	3.08	0	0.34	0.68	5.39	72.08	6.84	31.58	1042	3083	0	10	0	4136	125.65	6.83	4.01	17.67	12.63	19.28	13.89	1.67	43.99	13.87	091917_bvr.txt	BVR	1
2017-09-19 14:04:54	1.41	3.1	0	0.4	0.72	4.91	72.06	7.04	30.31	750	3096	0	12	0	3858	125.63	6.67	4.06	17.26	12.44	19.34	12.76	1.69	43.94	13.85	091917_bvr.txt	BVR	1
2017-09-19 14:04:57	1.55	3.26	0	0.25	0.69	5.06	71.98	7.14	29.08	821	3255	0	8	0	4084	125.49	6.54	4	17.97	12.12	19.24	12.32	1.7	43.89	13.87	091917_bvr.txt	BVR	1
2017-09-19 14:04:59	1.38	3.13	0	0.26	0.7	4.77	71.86	7.35	28.72	733	3130	0	8	0	3871	125.28	6.25	3.81	17.11	11.88	18.82	11.83	1.72	43.86	13.86	091917_bvr.txt	BVR	1
2017-09-19 14:05:02	1.34	3.41	0	0.24	0.71	4.99	71.48	7.45	28.12	710	3408	0	7	0	4126	124.61	6.49	3.99	18.33	12.12	19.88	11.82	1.73	43.82	13.85	091917_bvr.txt	BVR	1
2017-09-19 14:05:04	1.41	3.36	0	0.19	0.71	4.95	71.69	7.65	27.99	745	3359	0	6	0	4110	124.97	6.27	3.9	18	12.06	19.54	11.75	1.75	43.75	13.85	091917_bvr.txt	BVR	1
2017-09-19 14:05:06	1.31	3.45	0	0.19	0.73	4.95	71.75	7.76	28.05	692	3453	0	6	0	4151	125.08	6.43	4.03	18.46	12.24	19.75	11.67	1.76	43.68	13.82	091917_bvr.txt	BVR	1
2017-09-19 14:05:09	1.22	3.46	0	0.18	0.73	4.86	72	7.86	27.97	647	3456	0	5	0	4108	125.52	6.26	4.12	18.33	12.09	19.7	11.34	1.77	43.63	13.82	091917_bvr.txt	BVR	1
2017-09-19 14:05:11	1.03	3.29	0	0.34	0.72	4.67	71.77	7.96	27.53	548	3294	0	10	0	3852	125.11	6.51	4.09	17.81	11.85	19.48	11.28	1.78	43.55	13.82	091917_bvr.txt	BVR	1
2017-09-19 14:05:13	1.6	3.88	0	0	0.73	5.47	71.87	8.06	27.48	846	3878	0	0	0	4724	125.29	6.46	4.33	20.99	12.64	20.13	11.89	1.79	43.51	13.82	091917_bvr.txt	BVR	1
2017-09-19 14:05:16	1.58	3.84	0.13	0	0.69	5.55	71.89	8.16	28.75	840	3836	57	0	0	4733	125.32	6.58	4.37	20.37	12.41	20.61	12.1	1.8	43.44	13.79	091917_bvr.txt	BVR	1
2017-09-19 14:05:18	1.19	4.05	0.26	0	0.71	5.5	71.94	8.27	29.5	631	4052	116	0	0	4800	125.42	6.92	4.56	21.49	12.45	20.99	11.64	1.81	43.4	13.8	091917_bvr.txt	BVR	1
2017-09-19 14:05:21	1.05	3.52	0	0.26	0.76	4.84	72.1	8.37	28.99	559	3520	0	8	0	4087	125.7	6.63	3.98	18.65	12.32	20.22	11.4	1.82	43.34	13.81	091917_bvr.txt	BVR	1
2017-09-19 14:05:23	1.24	3.81	0	0.14	0.73	5.18	72.08	8.57	27.71	657	3805	0	4	0	4466	125.66	6.42	4.28	19.78	12.27	21.04	11.29	1.84	43.28	13.8	091917_bvr.txt	BVR	1
2017-09-19 14:05:25	1.1	4.03	0	0.15	0.74	5.28	72.25	8.68	26.8	582	4029	0	4	0	4616	125.96	6.61	4.3	20.64	12.37	22.02	11.06	1.85	43.19	13.77	091917_bvr.txt	BVR	1
2017-09-19 14:05:28	0.96	3.86	0	0.22	0.74	5.04	72.43	8.78	26.65	508	3858	0	7	0	4372	126.27	6.56	4.34	19.91	12.19	21.46	10.88	1.86	43.14	13.78	091917_bvr.txt	BVR	1
2017-09-19 14:05:30	1.17	4.26	0	0.16	0.71	5.59	72.82	8.88	26.73	620	4263	0	5	0	4888	126.95	6.72	4.63	21.71	12.41	23.13	11.2	1.87	43.04	13.73	091917_bvr.txt	BVR	1
2017-09-19 14:05:32	1.09	4.38	0	0.08	0.74	5.55	72.69	9.08	26.87	580	4375	0	2	0	4957	126.72	6.72	4.79	22.21	12.51	22.95	10.86	1.89	42.98	13.74	091917_bvr.txt	BVR	1
2017-09-19 14:05:35	1.18	4.75	0.02	0.1	0.73	6.05	72.81	9.19	26.39	624	4752	11	3	0	5390	126.92	7.24	5.07	24.07	12.85	24.7	11.35	1.9	42.92	13.74	091917_bvr.txt	BVR	1
2017-09-19 14:05:37	1.18	5.04	0	0.13	0.73	6.36	72.9	9.29	26.02	628	5043	0	4	0	5674	127.08	7.49	5.3	25.35	13.16	26.11	11.54	1.91	42.84	13.73	091917_bvr.txt	BVR	1
2017-09-19 14:05:40	1.17	6.33	0	0.18	0.71	7.68	72.66	9.39	25.91	618	6329	0	5	0	6952	126.66	8.6	6.52	31.18	13.94	31.76	11.94	1.92	42.78	13.74	091917_bvr.txt	BVR	1
2017-09-19 14:05:42	0.99	7.58	0	0.28	0.72	8.86	72.87	9.59	25.49	527	7580	0	8	0	8116	127.04	9.71	7.67	36.66	14.97	37.58	12.36	1.94	42.7	13.71	091917_bvr.txt	BVR	1
2017-09-19 14:05:44	1.05	9.25	0	0.34	0.72	10.63	72.57	9.7	25.27	555	9249	0	10	0	9814	126.51	11.25	9.19	44.26	16.38	44.96	13.31	1.95	42.59	13.7	091917_bvr.txt	BVR	1
2017-09-19 14:05:47	0.57	9.92	0	0.59	0.73	11.09	73.15	9.9	25.23	304	9922	0	18	0	10244	127.52	11.98	9.51	46.77	16.87	49.32	13.28	1.97	42.53	13.69	091917_bvr.txt	BVR	1
2017-09-19 14:05:49	0.89	12.12	0	0.52	0.7	13.53	73.1	10	25.32	471	12120	0	16	0	12607	127.43	13.86	11.47	56.98	18.45	58.26	14.42	1.98	42.44	13.68	091917_bvr.txt	BVR	1
2017-09-19 14:05:52	1.26	14.74	0	0.34	0.69	16.34	72.97	10.1	25.31	667	14743	0	10	0	15420	127.2	15.93	13.87	69.09	20.5	68.36	15.6	1.99	42.39	13.66	091917_bvr.txt	BVR	1
2017-09-19 14:05:54	0.64	14.77	0	0.74	0.72	16.15	73.12	10.1	25.42	338	14772	0	22	0	15133	127.47	16.39	13.97	68.83	20.78	70.55	15.68	1.99	42.3	13.66	091917_bvr.txt	BVR	1
2017-09-19 14:05:56	0.2	13.38	0	0.87	0.72	14.44	73.4	10.21	25.75	104	13377	0	26	0	13507	127.96	15.11	12.93	62.22	19.36	65.11	14.37	2	42.21	13.66	091917_bvr.txt	BVR	1
2017-09-19 14:05:59	0.67	13.93	0	0.57	0.71	15.17	73.56	10.31	25.61	356	13929	0	17	0	14302	128.23	15.32	13.11	64.92	19.77	66.06	14.68	2.01	42.14	13.66	091917_bvr.txt	BVR	1
2017-09-19 14:06:01	0.13	15.5	0	0.97	0.75	16.6	73.22	10.41	25.33	69	15505	0	29	0	15603	127.64	17.17	14.67	71.77	21.34	74.73	15.55	2.02	42.04	13.64	091917_bvr.txt	BVR	1
2017-09-19 14:06:03	0.4	21.91	0	1.06	0.73	23.37	72.68	10.51	25.37	211	21911	0	32	0	22153	126.7	22.66	20.04	100.52	26.5	102.9	18.78	2.03	41.97	13.61	091917_bvr.txt	BVR	1
2017-09-19 14:06:06	3.07	29.39	0	0.84	0.35	33.3	65.62	10.72	25.37	1628	29392	0	25	0	31045	114.41	29.5	26.8	136.61	31.61	134.48	25.85	2.05	41.87	13.62	091917_bvr.txt	BVR	1
2017-09-19 15:40:49	2.04	0.31	0	0.94	0.34	3.29	71.23	0.1	46.22	1083	307	0	28	0	1418	124.17	4.81	2.68	5.79	8.3	10.63	13.16	1.01	38.51	12.16	091917_fcr50.txt	FCR	50
2017-09-19 15:40:51	4.63	0.05	1.22	0.76	0.22	6.65	91.88	0.2	47.24	2453	52	548	23	0	3075	160.14	9.01	3.11	8.56	12.25	11.06	24.95	1.02	38.58	12.18	091917_fcr50.txt	FCR	50
2017-09-19 15:40:54	4.6	0.72	2.01	0	0.31	7.32	91.57	0.31	47.32	2436	718	903	0	0	4056	159.6	9.33	2.53	10.52	13.66	11.93	25.95	1.03	38.65	12.18	091917_fcr50.txt	FCR	50
2017-09-19 15:40:56	5.47	0.14	2.78	0	0.04	8.39	91.46	0.31	47.3	2899	144	1250	0	0	4294	159.42	10.58	1.62	9.1	13.03	11.29	29.81	1.03	38.73	12.2	091917_fcr50.txt	FCR	50
2017-09-19 15:40:59	5.18	0.12	1.53	0.92	0.22	7.75	91.2	0.41	47.28	2746	118	691	27	0	3581	158.96	10.64	3.57	9.99	13.85	12.8	28.8	1.04	38.8	12.2	091917_fcr50.txt	FCR	50
2017-09-19 15:41:01	6.13	0.53	2.12	0	0.04	8.78	91.77	0.51	47.14	3251	526	955	0	0	4732	159.96	9.55	4.11	11.49	13.15	11.53	29.16	1.05	38.89	12.21	091917_fcr50.txt	FCR	50
2017-09-19 15:41:03	5.28	0.13	1.97	0.52	0.22	7.9	91.36	0.61	47.05	2796	126	888	16	0	3826	159.24	10.64	1.39	8.9	14.08	12.91	29.35	1.06	38.94	12.22	091917_fcr50.txt	FCR	50
2017-09-19 15:41:06	5.62	0.37	2.22	0	0.2	8.2	92.36	0.71	46.96	2977	367	997	0	0	4341	160.99	9.97	1.29	9.98	14.05	11.64	29.13	1.07	39.02	12.2	091917_fcr50.txt	FCR	50
2017-09-19 15:41:08	6.03	0.71	2.25	0	0.18	8.99	91.9	0.82	46.78	3195	714	1013	0	0	4922	160.18	10.4	3.35	12.42	14.72	12.65	30.52	1.08	39.08	12.23	091917_fcr50.txt	FCR	50
2017-09-19 15:41:10	6.87	0.15	2.19	0	0.04	9.21	91.34	1.02	46.56	3639	154	985	0	0	4778	159.21	9.95	2.16	10.02	13.93	11.45	31.62	1.1	39.15	12.25	091917_fcr50.txt	FCR	50
2017-09-19 15:41:13	4.25	0.33	3.08	0.1	0.33	7.75	91.48	1.12	46.41	2252	328	1385	3	0	3968	159.45	11.72	2.77	9.69	15.1	11.66	30.03	1.11	39.19	12.24	091917_fcr50.txt	FCR	50
2017-09-19 15:41:15	5.47	0.36	2.79	0	0.1	8.61	91.67	1.12	46.33	2896	359	1255	0	0	4511	159.79	10.88	2.86	10.63	13.82	11.51	30.38	1.11	39.26	12.23	091917_fcr50.txt	FCR	50
2017-09-19 15:41:18	6.1	0.45	2.22	0	0.22	8.76	91.05	1.22	46.27	3233	446	998	0	0	4677	158.71	10.41	1.29	10.94	15	12.22	30.87	1.12	39.33	12.24	091917_fcr50.txt	FCR	50
2017-09-19 15:41:20	7.68	0.1	1.77	0	0	9.56	91.62	1.33	46.19	4073	103	797	0	0	4972	159.69	9.28	2.37	10.56	13.75	10.88	32.19	1.13	39.38	12.27	091917_fcr50.txt	FCR	50
2017-09-19 15:41:22	5.3	0.61	2.34	0.15	0.41	8.4	91.54	1.43	46.05	2811	607	1055	4	0	4477	159.56	11.13	3.49	11.45	16.4	12.86	31.08	1.14	39.44	12.27	091917_fcr50.txt	FCR	50
2017-09-19 15:41:25	7.39	0	1.83	0.31	0	9.53	90.73	1.63	45.94	3918	0	824	9	0	4751	158.14	10.1	2.28	9.47	14.09	12.57	32.84	1.16	39.5	12.27	091917_fcr50.txt	FCR	50
2017-09-19 15:41:27	6	0.39	2.52	0	0.3	8.91	91.88	1.74	45.8	3180	389	1134	0	0	4703	160.15	11.17	2.22	11.12	16.16	11.95	32.5	1.17	39.56	12.27	091917_fcr50.txt	FCR	50
2017-09-19 15:41:29	7.62	0.06	0.99	1.07	0.13	9.74	91.06	1.94	45.69	4037	58	447	32	0	4574	158.72	11.05	3.14	11.27	15.71	15	34.21	1.19	39.62	12.29	091917_fcr50.txt	FCR	50
2017-09-19 15:41:32	7.44	0.51	2.41	0	0.05	10.37	91.17	2.04	45.49	3945	510	1085	0	0	5540	158.91	11.2	1.95	12.08	15.52	14.08	34.68	1.2	39.67	12.3	091917_fcr50.txt	FCR	50
2017-09-19 15:41:34	7.49	0.59	2.88	0	0.08	10.97	91.3	2.25	45.02	3972	589	1298	0	0	5859	159.13	12.51	2.41	13.14	16.8	14.78	37.21	1.22	39.74	12.32	091917_fcr50.txt	FCR	50
2017-09-19 15:41:37	7.68	1.03	3.12	0	0.2	11.84	91.04	2.45	44.52	4073	1034	1404	0	0	6510	158.69	13.81	4.17	16.18	19.09	16.33	39.99	1.24	39.81	12.29	091917_fcr50.txt	FCR	50
2017-09-19 15:41:39	7.72	1.33	3.47	0.36	0.24	12.89	91.26	2.65	43.95	4092	1334	1561	11	0	6998	159.06	16.13	4.72	18.09	20.99	20.25	43.66	1.26	39.84	12.31	091917_fcr50.txt	FCR	50
2017-09-19 15:41:41	8.63	1.87	5.2	0	0.21	15.69	91.29	2.86	43.28	4572	1874	2338	0	0	8783	159.12	20.04	5.67	22.28	24.73	23.58	52.54	1.28	39.9	12.33	091917_fcr50.txt	FCR	50
2017-09-19 15:41:44	11.18	2.84	5.65	0	0.18	19.67	90.72	3.06	42.32	5926	2837	2544	0	0	11307	158.13	23.44	6.34	29.12	29.58	30.5	62.86	1.3	39.94	12.31	091917_fcr50.txt	FCR	50
