"","Date","Site","Depth","Total_chlorophyll","Green_algae","Cyanobacteria","Diatoms","Cryptophyta"
"2233",2017-06-19,50,9.3,1,0.48,0.19,0.2,0.13
"2234",2017-06-22,50,9.3,0.6,0.34,0.15,0.04,0.07
"2235",2017-06-26,50,9.3,0.65,0.45,0.15,0.04,0
"2236",2017-06-29,50,9.3,0.76,0.48,0.15,0.14,0
"2237",2017-07-05,50,9.3,1.41,0.92,0.26,0.23,0
"2238",2017-07-07,50,9.3,0.94,0.56,0.23,0.15,0
"2239",2017-07-10,50,9.3,1.97,0.97,0.43,0.57,0
"2240",2017-07-11,50,9.3,2.09,0.93,0.45,0.61,0.1
"2241",2017-07-12,50,9.3,2.15,0.99,0.41,0.49,0.27
"2242",2017-07-13,50,9.3,1.9,0.75,0.43,0.42,0.29
"2243",2017-07-15,50,9.3,1.63,0.18,0.6,0.57,0.27
"2244",2017-07-17,50,9.3,1.9,0.23,0.55,0.71,0.42
"2245",2017-07-19,50,9.3,1.72,0.34,0.48,0.54,0.37
"2246",2017-07-20,50,9.3,2.37,0.54,0.61,0.83,0.39
"2247",2017-07-24,50,9.3,2.12,0.57,0.62,0.72,0.2
"2248",2017-07-27,50,9.3,2.19,0.54,0.66,0.83,0.16
"2249",2017-07-31,50,9.3,1.37,0.31,0.52,0.53,0
"2250",2017-08-03,50,9.3,1.55,0.47,0.52,0.55,0.01
"2251",2017-08-07,50,9.3,3.93,1.19,0.92,0.92,0.91
"2252",2017-08-10,50,9.3,4.93,1.24,1.05,1.06,1.58
"2253",2017-08-14,50,9.3,6.1,1.22,1.26,1.48,2.14
"2254",2017-08-17,50,9.3,7.01,1.18,1.57,3.08,1.18
"2255",2017-08-21,50,9.3,14.39,2.32,2.81,6.76,2.51
"2256",2017-08-28,50,9.3,9.46,2.19,2.56,3.49,1.22
"2257",2017-09-04,50,9.3,5.69,1.27,2.54,1.62,0.25
"2258",2017-09-11,50,9.3,2.81,1.01,1.25,0.45,0.11
"2259",2017-09-18,50,9.3,3.58,1.69,1.11,0.5,0.29
"2260",2017-09-19,50,9.3,3.07,1.29,1.12,0.67,0
"2261",2017-09-25,50,9.3,6.42,2.6,1.48,1.11,1.23
"2262",2017-10-02,50,9.3,9.85,3.73,2.45,1.78,1.89
"2263",2017-10-09,50,9.3,5.56,1.67,2.53,0.98,0.39
"2264",2017-10-16,50,9.3,7.44,1.63,4.27,1.54,0
"2265",2017-10-23,50,9.3,7.01,2.34,3.52,1.15,0
"2266",2017-10-30,50,9.3,13.74,7.9,1.19,4.48,0.17
"2267",2017-11-06,50,9.3,6.4,4.37,0.83,1.2,0
"2268",2017-12-11,50,9.3,11.65,8.24,0.61,2.59,0.21
