"Reservoir","Site","DateTime","Depth_m","Temp_C","DO_mgL","DOSat","Cond_uScm","PAR_umolm2s","ORP_mV","pH","Flag_Temp","Flag_DO","Flag_DOSat","Flag_Cond","Flag_PAR","Flag_ORP","Flag_pH","Notes"
"BVR",50,2015-07-02 12:16:00,3,25.2,6.71,87.2,29.6,80,NA,7.06,0,0,0,0,0,1,0,NA
"BVR",50,2015-07-02 12:16:00,4,24.2,5.94,76.3,30.1,38,NA,6.84,0,0,0,0,0,1,0,NA
"BVR",50,2015-07-02 12:16:00,5,19,3.4,39.2,31.7,20.7,NA,6.48,0,0,0,0,0,1,0,NA
"BVR",50,2015-07-02 12:16:00,6,15.7,3.15,34,31.9,8.6,NA,6.08,0,0,0,0,0,1,0,NA
"BVR",50,2015-07-02 12:16:00,7,12.5,1.86,18.5,32.4,2.6,NA,5.81,0,0,0,0,0,1,0,NA
"BVR",50,2015-07-02 12:16:00,8,10.3,1.57,14.9,32.3,0.24,NA,5.81,0,0,0,0,0,1,0,NA
"BVR",50,2015-07-02 12:16:00,9,9.1,1.23,11.4,45.1,0.02,NA,5.83,0,0,0,0,0,1,0,NA
"BVR",50,2015-07-02 12:16:00,10,8.1,1.31,11.9,76.7,0,NA,6.04,0,0,0,0,0,1,0,NA
"BVR",50,2015-07-02 12:16:00,11,8,1.31,11.9,87.6,0,NA,6.1,0,0,0,0,0,1,0,NA
"BVR",50,2015-07-02 12:16:00,11.5,8,1.33,11.9,93.5,0,NA,6.17,0,0,0,0,0,1,0,NA
"FCR",50,2015-07-06 12:00:00,0.1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA
"FCR",50,2015-07-06 12:00:00,1.6,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA
"FCR",50,2015-07-06 12:00:00,3.8,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA
"FCR",50,2015-07-06 12:00:00,5,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA
"FCR",50,2015-07-06 12:00:00,6.2,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA
"FCR",50,2015-07-06 12:00:00,8,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA
"FCR",50,2015-07-06 12:00:00,9,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA
"GWR",50,2015-07-06 17:30:00,-0.1,NA,NA,NA,NA,1500,NA,NA,1,1,1,1,0,1,1,NA
"GWR",50,2015-07-06 17:30:00,0.1,25.6,7.29,95.5,NA,675,NA,7.48,0,0,0,1,0,1,0,NA
"GWR",50,2015-07-06 17:30:00,1,25.7,7.1,93.3,NA,316,NA,7.53,0,0,0,1,0,1,0,NA
"GWR",50,2015-07-06 17:30:00,2,25.6,7.31,96.1,NA,163,NA,7.61,0,0,0,1,0,1,0,NA
"GWR",50,2015-07-06 17:30:00,3,25.5,6.99,91.6,NA,63.5,NA,7.6,0,0,0,1,0,1,0,NA
"GWR",50,2015-07-06 17:30:00,4,25.3,7.18,93.8,NA,35.8,NA,7.63,0,0,0,1,0,1,0,NA
"GWR",50,2015-07-06 17:30:00,5,25,7.42,96.3,NA,16.8,NA,7.56,0,0,0,1,0,1,0,NA
"GWR",50,2015-07-06 17:30:00,6,19.1,5.35,62,NA,7.23,NA,6.74,0,0,0,1,0,1,0,NA
"GWR",50,2015-07-06 17:30:00,7,15.7,4.22,45.5,NA,3.68,NA,6.46,0,0,0,1,0,1,0,NA
"GWR",50,2015-07-06 17:30:00,8,13.1,2.71,27.6,NA,1.68,NA,6.26,0,0,0,1,0,1,0,NA
"GWR",50,2015-07-06 17:30:00,9,12,2.51,25.1,NA,0.78,NA,6.2,0,0,0,1,0,1,0,NA
"GWR",50,2015-07-06 17:30:00,10,11.6,2.22,22,NA,0.53,NA,6.16,0,0,0,1,0,1,0,NA
"GWR",50,2015-07-06 17:30:00,11,11.3,1.95,19.1,NA,0.23,NA,6.11,0,0,0,1,0,1,0,NA
"GWR",50,2015-07-06 17:30:00,12,11,1.22,12.1,NA,0.07,NA,5.95,0,0,0,1,0,1,0,NA
"GWR",50,2015-07-06 17:30:00,13,10.9,0.98,9.5,NA,0.01,NA,5.96,0,0,0,1,0,1,0,NA
"GWR",50,2015-07-06 17:30:00,14,10.8,0.97,9.3,NA,0,NA,5.96,0,0,0,1,0,1,0,NA
"BVR",50,2015-07-09 12:00:00,-0.1,NA,NA,NA,NA,1800,NA,NA,1,1,1,1,0,1,1,NA
"BVR",50,2015-07-09 12:00:00,0.1,NA,NA,NA,NA,1300,NA,7.3,1,1,1,1,0,1,0,NA
"BVR",50,2015-07-09 12:00:00,1,NA,NA,NA,NA,450,NA,7.23,1,1,1,1,0,1,0,NA
"BVR",50,2015-07-09 12:00:00,2,NA,NA,NA,NA,200,NA,7.19,1,1,1,1,0,1,0,NA
"BVR",50,2015-07-09 12:00:00,3,NA,NA,NA,NA,100,NA,7.06,1,1,1,1,0,1,0,NA
"BVR",50,2015-07-09 12:00:00,4,NA,NA,NA,NA,55,NA,6.74,1,1,1,1,0,1,0,NA
"BVR",50,2015-07-09 12:00:00,5,NA,NA,NA,NA,27,NA,6.31,1,1,1,1,0,1,0,NA
"BVR",50,2015-07-09 12:00:00,6,NA,NA,NA,NA,12.9,NA,6.07,1,1,1,1,0,1,0,NA
"BVR",50,2015-07-09 12:00:00,7,NA,NA,NA,NA,2.9,NA,5.95,1,1,1,1,0,1,0,NA
"BVR",50,2015-07-09 12:00:00,8,NA,NA,NA,NA,0.57,NA,5.95,1,1,1,1,0,1,0,NA
"BVR",50,2015-07-09 12:00:00,9,NA,NA,NA,NA,0.31,NA,5.94,1,1,1,1,0,1,0,NA
"BVR",50,2015-07-09 12:00:00,10,NA,NA,NA,NA,0.26,NA,5.95,1,1,1,1,0,1,0,NA
"BVR",50,2015-07-09 12:00:00,11,NA,NA,NA,NA,0.26,NA,6.08,1,1,1,1,0,1,0,NA
"FCR",50,2015-07-13 12:00:00,0.1,NA,NA,NA,NA,NA,NA,8.74,1,1,1,1,1,1,0,NA
"FCR",50,2015-07-13 12:00:00,1.6,NA,NA,NA,NA,NA,NA,8.84,1,1,1,1,1,1,0,NA
"FCR",50,2015-07-13 12:00:00,3.8,NA,NA,NA,NA,NA,NA,7.95,1,1,1,1,1,1,0,NA
"FCR",50,2015-07-13 12:00:00,5,NA,NA,NA,NA,NA,NA,7.02,1,1,1,1,1,1,0,NA
"FCR",50,2015-07-13 12:00:00,6.2,NA,NA,NA,NA,NA,NA,6.63,1,1,1,1,1,1,0,NA
"FCR",50,2015-07-13 12:00:00,8,NA,NA,NA,NA,NA,NA,6.21,1,1,1,1,1,1,0,NA
"FCR",50,2015-07-13 12:00:00,9,NA,NA,NA,NA,NA,NA,6.05,1,1,1,1,1,1,0,NA
"BVR",50,2015-07-16 12:00:00,-0.1,NA,NA,NA,NA,858,NA,NA,1,1,1,1,0,1,1,NA
"BVR",50,2015-07-16 12:00:00,0.1,NA,NA,NA,NA,184,NA,NA,1,1,1,1,0,1,1,NA
"BVR",50,2015-07-16 12:00:00,1,NA,NA,NA,NA,99.73,NA,NA,1,1,1,1,0,1,1,NA
"BVR",50,2015-07-16 12:00:00,2,NA,NA,NA,NA,31.01,NA,NA,1,1,1,1,0,1,1,NA
"BVR",50,2015-07-16 12:00:00,3,NA,NA,NA,NA,15.09,NA,NA,1,1,1,1,0,1,1,NA
"BVR",50,2015-07-16 12:00:00,4,NA,NA,NA,NA,6.17,NA,NA,1,1,1,1,0,1,1,NA
"BVR",50,2015-07-16 12:00:00,5,NA,NA,NA,NA,2.21,NA,NA,1,1,1,1,0,1,1,NA
"BVR",50,2015-07-16 12:00:00,6,NA,NA,NA,NA,0.9,NA,NA,1,1,1,1,0,1,1,NA
"BVR",50,2015-07-16 12:00:00,7,NA,NA,NA,NA,0.16,NA,NA,1,1,1,1,0,1,1,NA
"BVR",50,2015-07-16 12:00:00,8,NA,NA,NA,NA,0.04,NA,NA,1,1,1,1,0,1,1,NA
"BVR",50,2015-07-16 12:00:00,9,NA,NA,NA,NA,0.01,NA,NA,1,1,1,1,0,1,1,NA
"BVR",50,2015-07-16 12:00:00,10,NA,NA,NA,NA,0,NA,NA,1,1,1,1,0,1,1,NA
"BVR",50,2015-07-16 12:00:00,11,NA,NA,NA,NA,0,NA,NA,1,1,1,1,0,1,1,NA
"FCR",50,2015-07-20 12:00:00,-0.1,NA,NA,NA,NA,936.6,NA,NA,1,1,1,1,0,1,1,NA
"FCR",50,2015-07-20 12:00:00,0.1,NA,NA,NA,NA,840,NA,7.16,1,1,1,1,0,1,0,NA
"FCR",50,2015-07-20 12:00:00,0.1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA
"FCR",50,2015-07-20 12:00:00,1,NA,NA,NA,NA,407.1,NA,NA,1,1,1,1,0,1,1,NA
"FCR",50,2015-07-20 12:00:00,1.6,NA,NA,NA,NA,NA,NA,7.66,1,1,1,1,1,1,0,NA
"FCR",50,2015-07-20 12:00:00,2,NA,NA,NA,NA,204.3,NA,NA,1,1,1,1,0,1,1,NA
"FCR",50,2015-07-20 12:00:00,3,NA,NA,NA,NA,90.29,NA,NA,1,1,1,1,0,1,1,NA
"FCR",50,2015-07-20 12:00:00,3.8,NA,NA,NA,NA,NA,NA,7.34,1,1,1,1,1,1,0,NA
"FCR",50,2015-07-20 12:00:00,4,NA,NA,NA,NA,33.95,NA,NA,1,1,1,1,0,1,1,NA
"FCR",50,2015-07-20 12:00:00,5,NA,NA,NA,NA,14.06,NA,6.3,1,1,1,1,0,1,0,NA
"FCR",50,2015-07-20 12:00:00,5,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA
"FCR",50,2015-07-20 12:00:00,6,NA,NA,NA,NA,1.6,NA,NA,1,1,1,1,0,1,1,NA
"FCR",50,2015-07-20 12:00:00,6.2,NA,NA,NA,NA,NA,NA,6.13,1,1,1,1,1,1,0,NA
"FCR",50,2015-07-20 12:00:00,7,NA,NA,NA,NA,0.23,NA,NA,1,1,1,1,0,1,1,NA
"FCR",50,2015-07-20 12:00:00,8,NA,NA,NA,NA,0.04,NA,5.87,1,1,1,1,0,1,0,NA
"FCR",50,2015-07-20 12:00:00,8,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA
"FCR",50,2015-07-20 12:00:00,9,NA,NA,NA,NA,0.01,NA,5.78,1,1,1,1,0,1,0,NA
"FCR",50,2015-07-20 12:00:00,9,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA
"GWR",50,2015-07-20 18:30:00,-0.1,NA,NA,NA,NA,214.5,NA,NA,1,1,1,1,0,1,1,NA
"GWR",50,2015-07-20 18:30:00,0.1,28.7,7.3,102.4,NA,138.8,NA,7.53,0,0,0,1,0,1,0,NA
"GWR",50,2015-07-20 18:30:00,1,28.7,7.41,103.4,NA,50.12,NA,7.54,0,0,0,1,0,1,0,NA
"GWR",50,2015-07-20 18:30:00,2,28.5,7.19,100.4,NA,38.45,NA,7.53,0,0,0,1,0,1,0,NA
"GWR",50,2015-07-20 18:30:00,3,27.9,7.11,98.6,NA,23.58,NA,7.51,0,0,0,1,0,1,0,NA
"GWR",50,2015-07-20 18:30:00,4,25.6,7.45,99,NA,13.36,NA,7.18,0,0,0,1,0,1,0,NA
"GWR",50,2015-07-20 18:30:00,5,24.3,5.98,76.8,NA,6.27,NA,6.74,0,0,0,1,0,1,0,NA
"GWR",50,2015-07-20 18:30:00,6,22,4.56,56.7,NA,3.03,NA,6.32,0,0,0,1,0,1,0,NA
"GWR",50,2015-07-20 18:30:00,7,17.7,2.78,31.6,NA,1.28,NA,6.2,0,0,0,1,0,1,0,NA
"GWR",50,2015-07-20 18:30:00,8,14.9,1.06,11.4,NA,0.65,NA,6.1,0,0,0,1,0,1,0,NA
"GWR",50,2015-07-20 18:30:00,9,13.4,1.33,13.8,NA,0.36,NA,6.06,0,0,0,1,0,1,0,NA
"GWR",50,2015-07-20 18:30:00,10,12.4,1.53,15.5,NA,0.21,NA,6.04,0,0,0,1,0,1,0,NA
"GWR",50,2015-07-20 18:30:00,11,11.5,1.27,12.7,NA,0.08,NA,6.02,0,0,0,1,0,1,0,NA
"GWR",50,2015-07-20 18:30:00,12,11.1,1.05,10.4,NA,0.06,NA,6.01,0,0,0,1,0,1,0,NA
"GWR",50,2015-07-20 18:30:00,13,11,1.05,10.3,NA,0.04,NA,6.01,0,0,0,1,0,1,0,NA
"GWR",50,2015-07-20 18:30:00,14,10.9,1.05,10.3,NA,0.02,NA,6.01,0,0,0,1,0,1,0,NA
"GWR",50,2015-07-20 18:30:00,15,10.7,1.06,10.4,NA,0,NA,6,0,0,0,1,0,1,0,NA
"FCR",50,2015-07-27 12:00:00,0.1,NA,NA,NA,NA,NA,NA,7.49,1,1,1,1,1,1,0,NA
"FCR",50,2015-07-27 12:00:00,1.6,NA,NA,NA,NA,NA,NA,7.68,1,1,1,1,1,1,0,NA
"FCR",50,2015-07-27 12:00:00,3.8,NA,NA,NA,NA,NA,NA,7.12,1,1,1,1,1,1,0,NA
"FCR",50,2015-07-27 12:00:00,5,NA,NA,NA,NA,NA,NA,6.3,1,1,1,1,1,1,0,NA
"FCR",50,2015-07-27 12:00:00,6.2,NA,NA,NA,NA,NA,NA,6.12,1,1,1,1,1,1,0,NA
"FCR",50,2015-07-27 12:00:00,8,NA,NA,NA,NA,NA,NA,5.79,1,1,1,1,1,1,0,NA
"FCR",50,2015-07-27 12:00:00,9,NA,NA,NA,NA,NA,NA,6.22,1,1,1,1,1,1,0,NA
"BVR",50,2015-07-30 12:00:00,-0.1,NA,NA,NA,NA,77.25,NA,NA,1,1,1,1,0,1,1,NA
"BVR",50,2015-07-30 12:00:00,0.1,NA,NA,NA,NA,1136,NA,7.18,1,1,1,1,0,1,0,NA
"BVR",50,2015-07-30 12:00:00,0.1,27.7,5.25,70.5,29.7,NA,NA,7.18,0,0,0,0,1,1,0,NA
"BVR",50,2015-07-30 12:00:00,1,NA,NA,NA,NA,671.5,NA,7.29,1,1,1,1,0,1,0,NA
"BVR",50,2015-07-30 12:00:00,1,27.7,6.06,82.5,29.7,NA,NA,7.29,0,0,0,0,1,1,0,NA
"BVR",50,2015-07-30 12:00:00,2,NA,NA,NA,NA,284.7,NA,7.27,1,1,1,1,0,1,0,NA
"BVR",50,2015-07-30 12:00:00,2,27.7,6.73,91.2,29.7,NA,NA,7.27,0,0,0,0,1,1,0,NA
"BVR",50,2015-07-30 12:00:00,3,NA,NA,NA,NA,137.9,NA,7.32,1,1,1,1,0,1,0,NA
"BVR",50,2015-07-30 12:00:00,3,27.6,6.79,92.3,29.7,NA,NA,7.32,0,0,0,0,1,1,0,NA
"BVR",50,2015-07-30 12:00:00,4,NA,NA,NA,NA,60.01,NA,7.33,1,1,1,1,0,1,0,NA
"BVR",50,2015-07-30 12:00:00,4,27.6,6.94,94.1,29.7,NA,NA,7.33,0,0,0,0,1,1,0,NA
"BVR",50,2015-07-30 12:00:00,5,NA,NA,NA,NA,19.91,NA,6.56,1,1,1,1,0,1,0,NA
"BVR",50,2015-07-30 12:00:00,5,20.8,0.9,12.1,33.3,NA,NA,6.56,0,0,0,0,1,1,0,NA
"BVR",50,2015-07-30 12:00:00,6,NA,NA,NA,NA,4.07,NA,6.37,1,1,1,1,0,1,0,NA
"BVR",50,2015-07-30 12:00:00,6,17,1.07,11.8,33.7,NA,NA,6.37,0,0,0,0,1,1,0,NA
"BVR",50,2015-07-30 12:00:00,7,NA,NA,NA,NA,0.75,NA,6.24,1,1,1,1,0,1,0,NA
"BVR",50,2015-07-30 12:00:00,7,13.3,1.69,17.2,34.3,NA,NA,6.24,0,0,0,0,1,1,0,NA
"BVR",50,2015-07-30 12:00:00,8,NA,NA,NA,NA,0.19,NA,6.06,1,1,1,1,0,1,0,NA
"BVR",50,2015-07-30 12:00:00,8,11.2,1.17,11.4,37.4,NA,NA,6.06,0,0,0,0,1,1,0,NA
"BVR",50,2015-07-30 12:00:00,9,NA,NA,NA,NA,0.02,NA,6.05,1,1,1,1,0,1,0,NA
"BVR",50,2015-07-30 12:00:00,9,10.1,1.26,11.9,48.5,NA,NA,6.05,0,0,0,0,1,1,0,NA
"BVR",50,2015-07-30 12:00:00,10,NA,NA,NA,NA,0.02,NA,6.2,1,1,1,1,0,1,0,NA
"BVR",50,2015-07-30 12:00:00,10,8.8,1.36,12.5,90.9,NA,NA,6.2,0,0,0,0,1,1,0,NA
"BVR",50,2015-07-30 12:00:00,11,NA,NA,NA,NA,0.02,NA,6.26,1,1,1,1,0,1,0,NA
"BVR",50,2015-07-30 12:00:00,11,8.3,1.41,12.6,116.6,NA,NA,6.26,0,0,0,0,1,1,0,NA
"FCR",50,2015-08-03 12:00:00,-0.1,NA,NA,NA,NA,2286,NA,NA,1,1,1,1,0,1,1,NA
"FCR",50,2015-08-03 12:00:00,-0.1,NA,NA,NA,NA,2286,NA,NA,1,1,1,1,0,1,1,NA
"FCR",50,2015-08-03 12:00:00,0.1,NA,NA,NA,NA,1300,NA,7.15,1,1,1,1,0,1,0,NA
"FCR",50,2015-08-03 12:00:00,0.1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA
"FCR",50,2015-08-03 12:00:00,0.1,NA,NA,NA,NA,1300,NA,NA,1,1,1,1,0,1,1,NA
"FCR",50,2015-08-03 12:00:00,1,NA,NA,NA,NA,750,NA,NA,1,1,1,1,0,1,1,NA
"FCR",50,2015-08-03 12:00:00,1,NA,NA,NA,NA,750,NA,NA,1,1,1,1,0,1,1,NA
"FCR",50,2015-08-03 12:00:00,1.6,NA,NA,NA,NA,NA,NA,7.33,1,1,1,1,1,1,0,NA
"FCR",50,2015-08-03 12:00:00,2,NA,NA,NA,NA,355,NA,NA,1,1,1,1,0,1,1,NA
"FCR",50,2015-08-03 12:00:00,2,NA,NA,NA,NA,355,NA,NA,1,1,1,1,0,1,1,NA
"FCR",50,2015-08-03 12:00:00,3,NA,NA,NA,NA,161.5,NA,NA,1,1,1,1,0,1,1,NA
"FCR",50,2015-08-03 12:00:00,3,NA,NA,NA,NA,161.5,NA,NA,1,1,1,1,0,1,1,NA
"FCR",50,2015-08-03 12:00:00,3.8,NA,NA,NA,NA,NA,NA,7.29,1,1,1,1,1,1,0,NA
"FCR",50,2015-08-03 12:00:00,4,NA,NA,NA,NA,57.8,NA,NA,1,1,1,1,0,1,1,NA
"FCR",50,2015-08-03 12:00:00,4,NA,NA,NA,NA,57.8,NA,NA,1,1,1,1,0,1,1,NA
"FCR",50,2015-08-03 12:00:00,5,NA,NA,NA,NA,15.32,NA,6.29,1,1,1,1,0,1,0,NA
"FCR",50,2015-08-03 12:00:00,5,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA
"FCR",50,2015-08-03 12:00:00,5,NA,NA,NA,NA,15.32,NA,NA,1,1,1,1,0,1,1,NA
"FCR",50,2015-08-03 12:00:00,6,NA,NA,NA,NA,1.52,NA,NA,1,1,1,1,0,1,1,NA
"FCR",50,2015-08-03 12:00:00,6,NA,NA,NA,NA,1.52,NA,NA,1,1,1,1,0,1,1,NA
"FCR",50,2015-08-03 12:00:00,6.2,NA,NA,NA,NA,NA,NA,6.2,1,1,1,1,1,1,0,NA
"FCR",50,2015-08-03 12:00:00,7,NA,NA,NA,NA,0.24,NA,NA,1,1,1,1,0,1,1,NA
"FCR",50,2015-08-03 12:00:00,7,NA,NA,NA,NA,0.24,NA,NA,1,1,1,1,0,1,1,NA
"FCR",50,2015-08-03 12:00:00,8,NA,NA,NA,NA,0.04,NA,5.58,1,1,1,1,0,1,0,NA
"FCR",50,2015-08-03 12:00:00,8,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA
"FCR",50,2015-08-03 12:00:00,8,NA,NA,NA,NA,0.04,NA,NA,1,1,1,1,0,1,1,NA
"FCR",50,2015-08-03 12:00:00,9,NA,NA,NA,NA,0.01,NA,NA,1,1,1,1,0,1,1,NA
"FCR",50,2015-08-03 12:00:00,9,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA
"FCR",50,2015-08-03 12:00:00,9,NA,NA,NA,NA,0.01,NA,NA,1,1,1,1,0,1,1,NA
"GWR",50,2015-08-03 19:00:00,-0.1,NA,NA,NA,NA,690.2,NA,NA,1,1,1,1,0,1,1,NA
"GWR",50,2015-08-03 19:00:00,0.1,28,7.22,99.6,NA,442.4,NA,7.06,0,0,0,1,0,1,0,NA
"GWR",50,2015-08-03 19:00:00,1,27.7,7.31,100.3,NA,110.6,NA,7.14,0,0,0,1,0,1,0,NA
"GWR",50,2015-08-03 19:00:00,2,27.5,7.05,96.6,NA,68.6,NA,7.21,0,0,0,1,0,1,0,NA
"GWR",50,2015-08-03 19:00:00,3,27.2,7.01,95,NA,38.95,NA,7.25,0,0,0,1,0,1,0,NA
"GWR",50,2015-08-03 19:00:00,4,26.7,7.26,97.8,NA,21.19,NA,7.24,0,0,0,1,0,1,0,NA
"GWR",50,2015-08-03 19:00:00,5,26.2,7.01,93.8,NA,11.16,NA,7.13,0,0,0,1,0,1,0,NA
"GWR",50,2015-08-03 19:00:00,6,23,3.8,48.6,NA,4.84,NA,6.1,0,0,0,1,0,1,0,NA
"GWR",50,2015-08-03 19:00:00,7,19.7,1.73,20.5,NA,2.44,NA,6.01,0,0,0,1,0,1,0,NA
"GWR",50,2015-08-03 19:00:00,8,14.9,0.89,9.5,NA,1.19,NA,6.02,0,0,0,1,0,1,0,NA
"GWR",50,2015-08-03 19:00:00,9,13.4,0.9,9.4,NA,0.68,NA,5.99,0,0,0,1,0,1,0,NA
"GWR",50,2015-08-03 19:00:00,10,12.4,0.93,9.4,NA,0.41,NA,5.97,0,0,0,1,0,1,0,NA
"GWR",50,2015-08-03 19:00:00,11,11.7,0.98,9.7,NA,0.27,NA,5.96,0,0,0,1,0,1,0,NA
"GWR",50,2015-08-03 19:00:00,12,11.4,0.99,9.8,NA,0.18,NA,5.96,0,0,0,1,0,1,0,NA
"GWR",50,2015-08-03 19:00:00,13,11.1,1.01,9.9,NA,0.11,NA,5.97,0,0,0,1,0,1,0,NA
"GWR",50,2015-08-03 19:00:00,14,10.9,1.02,10,NA,0.04,NA,5.99,0,0,0,1,0,1,0,NA
"FCR",50,2015-08-10 12:00:00,0.1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA
"FCR",50,2015-08-10 12:00:00,1.6,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA
"FCR",50,2015-08-10 12:00:00,3.8,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA
"FCR",50,2015-08-10 12:00:00,5,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA
"FCR",50,2015-08-10 12:00:00,6.2,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA
"FCR",50,2015-08-10 12:00:00,8,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA
"FCR",50,2015-08-10 12:00:00,9,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA
"BVR",50,2015-08-13 12:00:00,-0.1,NA,NA,NA,NA,536,NA,NA,1,1,1,1,0,1,1,NA
"BVR",50,2015-08-13 12:00:00,0.1,NA,NA,NA,NA,320,NA,7.53,1,1,1,1,0,1,0,NA
"BVR",50,2015-08-13 12:00:00,0.1,25.7,5.92,77.2,30.4,NA,NA,7.53,0,0,0,0,1,1,0,NA
"BVR",50,2015-08-13 12:00:00,1,NA,NA,NA,NA,97.6,NA,7.26,1,1,1,1,0,1,0,NA
"BVR",50,2015-08-13 12:00:00,1,25.6,6.34,82.7,30.3,NA,NA,7.26,0,0,0,0,1,1,0,NA
"BVR",50,2015-08-13 12:00:00,2,NA,NA,NA,NA,59.2,NA,7.28,1,1,1,1,0,1,0,NA
"BVR",50,2015-08-13 12:00:00,2,25.5,6.3,84.7,30.3,NA,NA,7.28,0,0,0,0,1,1,0,NA
"BVR",50,2015-08-13 12:00:00,3,NA,NA,NA,NA,31.41,NA,7.23,1,1,1,1,0,1,0,NA
"BVR",50,2015-08-13 12:00:00,3,25.4,6.29,83.2,30.3,NA,NA,7.23,0,0,0,0,1,1,0,NA
"BVR",50,2015-08-13 12:00:00,4,NA,NA,NA,NA,17.5,NA,6.95,1,1,1,1,0,1,0,NA
"BVR",50,2015-08-13 12:00:00,4,25,5.29,70.3,30.8,NA,NA,6.95,0,0,0,0,1,1,0,NA
"BVR",50,2015-08-13 12:00:00,5,NA,NA,NA,NA,10.1,NA,6.58,1,1,1,1,0,1,0,NA
"BVR",50,2015-08-13 12:00:00,5,22.6,0.97,13.8,33.7,NA,NA,6.58,0,0,0,0,1,1,0,NA
"BVR",50,2015-08-13 12:00:00,6,NA,NA,NA,NA,1.69,NA,6.41,1,1,1,1,0,1,0,NA
"BVR",50,2015-08-13 12:00:00,6,18,0.72,8.1,33.5,NA,NA,6.41,0,0,0,0,1,1,0,NA
"BVR",50,2015-08-13 12:00:00,7,NA,NA,NA,NA,0.28,NA,6.42,1,1,1,1,0,1,0,NA
"BVR",50,2015-08-13 12:00:00,7,13.6,1.04,11,36,NA,NA,6.42,0,0,0,0,1,1,0,NA
"BVR",50,2015-08-13 12:00:00,8,NA,NA,NA,NA,0.09,NA,6.28,1,1,1,1,0,1,0,NA
"BVR",50,2015-08-13 12:00:00,8,11.4,0.67,6.6,44.1,NA,NA,6.28,0,0,0,0,1,1,0,NA
"BVR",50,2015-08-13 12:00:00,9,NA,NA,NA,NA,0.02,NA,6.16,1,1,1,1,0,1,0,NA
"BVR",50,2015-08-13 12:00:00,9,9.5,0.68,6.4,74.6,NA,NA,6.16,0,0,0,0,1,1,0,NA
"BVR",50,2015-08-13 12:00:00,10,NA,NA,NA,NA,0,NA,6.24,1,1,1,1,0,1,0,NA
"BVR",50,2015-08-13 12:00:00,10,8.6,0.73,6.6,111.8,NA,NA,6.24,0,0,0,0,1,1,0,NA
"BVR",50,2015-08-13 12:00:00,11,NA,NA,NA,NA,0,NA,6.42,1,1,1,1,0,1,0,NA
"BVR",50,2015-08-13 12:00:00,11,8.3,0.73,6.7,128.7,NA,NA,6.42,0,0,0,0,1,1,0,NA
"GWR",50,2015-08-15 11:00:00,-0.1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA
"GWR",50,2015-08-15 11:00:00,0.1,25.9,6.9,90.9,NA,NA,NA,7.55,0,0,0,1,1,1,0,NA
"GWR",50,2015-08-15 11:00:00,1,25.8,7.29,95.5,NA,NA,NA,7.56,0,0,0,1,1,1,0,NA
"GWR",50,2015-08-15 11:00:00,2,25.7,7.08,92.7,NA,NA,NA,7.48,0,0,0,1,1,1,0,NA
"GWR",50,2015-08-15 11:00:00,3,25.7,7.17,94,NA,NA,NA,7.51,0,0,0,1,1,1,0,NA
"GWR",50,2015-08-15 11:00:00,4,25.7,7.14,93.8,NA,NA,NA,7.49,0,0,0,1,1,1,0,NA
"GWR",50,2015-08-15 11:00:00,5,25.6,6.98,91.3,NA,NA,NA,7.49,0,0,0,1,1,1,0,NA
"GWR",50,2015-08-15 11:00:00,6,23.8,2.32,29.4,NA,NA,NA,6.84,0,0,0,1,1,1,0,NA
"GWR",50,2015-08-15 11:00:00,7,20.1,0.93,11,NA,NA,NA,6.68,0,0,0,1,1,1,0,NA
"GWR",50,2015-08-15 11:00:00,8,16.2,0.72,7.8,NA,NA,NA,6.18,0,0,0,1,1,1,0,NA
"GWR",50,2015-08-15 11:00:00,9,13.9,0.84,8.8,NA,NA,NA,6.08,0,0,0,1,1,1,0,NA
