"Date","Site","Depth","Temp_C","DO_mgL","Chla_ugL","Turb_NTU","SpCond_uScm","TP_ugL","TN_ugL","NH4_ugL","NO3NO2_ugL","SRP_ugL","DOC_mgL","TP_inf","TN_inf","NH4_inf","NO3NO2_inf","SRP_inf","DOC_inf","Total_chlorophyll","Green_algae","Cyanobacteria","Diatoms","Cryptophyta","Kd","TN_TP","NH4NO3NO2_SRP","TN_TP_inf","NH4NO3_SRP_inf","mean_flow","TN_load","TP_load","NH4_load","NO3NO2_load","SRP_load","DOC_load","mean_wrt","Temp_inf_mean","Temp_inf_max","Temp_inf_min","flow_max","flow_min","flow_median","AirTemp_max","AirTemp_mean","AirTemp_median","Rain_sum","RelHum_max","RelHum_mean","RelHum_median","ShortWave_max","ShortWave_mean","WindSpeed_max","WindSpeed_mean","WindSpeed_median","week_julian","week_series","week_cum"
"2015-05-07",50,9,7.866,5.74492,4.6101,9.1033,34.21599053,32.93333333,218.25,70,7.25,5.5,2.15,22.05,166.5,13.75,37.25,7.75,1.9,13.115,6.2725,1.7675,3.53375,1.55125,NA,6.62702429216873,14.0454545454545,7.55102040816327,6.58064516129032,0.0724430588985965,12.0617693066163,1.59736944871405,0.996092059855702,2.69850394397272,0.561433706464123,0.137641811907333,49.5506432194821,19.0932291666667,20.19,18.13,0.0755571070311578,0.067869943172817,0.0727300251484147,26.74001465,21.7275088008333,21.29000244,0,82.59729969,70.67153089375,72.5151827,895.7269897,290.262040969167,3.483001467,2.33220261316667,2.8673454115,18,2,56
"2015-05-18",50,9,8.5828,6.88059,8.2997,8.5196,34.67431447,29.86666667,179,13,5,7,3.1,20.4,174,13,65,7,1.6,19.07,8.83,2.66,5.21,2.38,-0.877117754,5.99330357075968,2.57142857142857,8.52941176470588,11.1428571428571,0.0505759818408548,8.80022084030874,1.03175002955344,0.657487763931113,3.28743881965556,0.354031872885984,0.0809215709453678,72.7268570499213,20.8859375,22.06,20.25,0.100987122404191,0.044730201578801,0.0465337621546413,28.42000732,23.8366701758333,23.52001343,0.145574396,84.8331757,74.837934265,77.31391051,828.8040161,246.210750421667,4.079338061,2.96966914583333,3.257318727,19,3,57
"2015-05-25",50,9,8.9375,7.38115,7.1413,6.9231,35.54370723,19.2,186,7,4,3,1.8,20.4,171,6,43,6,1.4,17.71,8.08,3.36,4.03,2.23,-0.839805523,9.6875,3.66666666666667,8.38235294117647,8.16666666666667,0.0387801435365657,6.63140454475273,0.79111492814594,0.232680861219394,1.66754617207232,0.232680861219394,0.0542922009511919,92.6055792128297,19.1726041666667,20.31,18,0.041195173649817,0.0360779664545534,0.0388929629640163,27.61998901,21.2983362841667,21.225,0,84.75550001,71.1811661108333,75.79416728,925.5419922,328.627624753333,5.717569211,4.18890903166667,3.973710846,20,4,58
"2015-05-28",50,9,8.0365,0.12035,3.8007,11.4894,45.81205853,16.5,206,6.75,3.75,3.5,2.05,17.8,173.5,10,59.5,7,1.5,10.275,4.91,2.01,2.085,1.27,-1.234068106,12.4848484848485,3,9.74719101123596,9.92857142857143,0.035355644655063,6.13420434765343,0.629330474860121,0.35355644655063,2.10366085697625,0.247489512585441,0.0530334669825945,101.565699871855,21.1655208333333,22.06,20.25,0.0377585128825374,0.0333343660077466,0.0355234757597263,28.58999023,23.9191731770833,24.12999878,0.021215999,80.94940981,71.1502867279167,75.245295785,914.7319946,295.8560408725,3.166322701,1.83987517325,1.804196078,21,5,59
"2015-06-08",50,9,8.9974,0.78392,0.9363,11.0087,47.18552021,13.8,226,6.5,3.5,4,2.3,15.2,176,14,76,8,1.6,2.84,1.74,0.66,0.14,0.31,-0.931404092,16.3768115942029,2.5,11.5789473684211,11.25,0.0604514128532949,10.6394486621799,0.918861475370082,0.846319779946128,4.59430737685041,0.483611302826359,0.0967222605652718,65.7423816975185,21.1401219512195,22.38,19.75,0.184879548057233,0.0447302015787999,0.0471402106178069,29.82000122,24.3975120541667,23.980004885,0.36015361,96.69969496,81.0888792920833,87.20988145,908.2579956,307.14816761375,7.706601014,5.45747280125,4.7398981765,22,6,60
"2015-06-15",50,9,9.9339,5.43963,3.8722,8.5711,40.03035701,8.9,272.5,6,3,5,2.2,22,165,11,70,9,1.68,10.63,0,1.42,8.2,1.01,-0.950839445,30.6179775280899,1.8,7.5,9,0.0452420438423139,7.46493723398179,0.995324964530905,0.497662482265452,3.16694306896197,0.407178394580825,0.0760066336550873,79.4458748710944,24.2290625,25.19,23.31,0.0495920121405451,0.041195173649816,0.0453287461141535,31.79000244,26.60417455,26.609994505,0,83.46401448,72.0488419966667,73.81361998,889.4370117,277.77037174875,5.02493787,4.162538405625,4.078283478,23,7,61
"2015-06-19",50,9,7.9996,0.08198,3.4199,5.0177,79.95322648,16.5,297.5,8.666666667,2.333333333,6.333333333,2.133333333,22.4,172.3333333,8.333333333,68,8.333333333,1.76,12.19666667,0,1.513333333,9.226666667,1.45,-0.876689951,18.030303030303,1.73684210535457,7.69345237946429,9.1600000003264,0.0519985358736661,8.96108101382851,1.16476720357012,0.433321132263218,3.5359004394093,0.433321132263218,0.0915174231376523,69.1480841424426,24.0015625,24.81,23.25,0.0571913333907661,0.0477492709302511,0.0527144706847627,29.73000488,25.8441673270833,25.94500122,0.0354912,85.32015545,71.8782432475,72.087811815,649.71698,240.466417309583,4.272856371,2.97831161154167,3.584153639,24,8,62
"2015-06-29",50,9,11.5338,7.42899,5.959,17.3946,43.80999144,14.5,221,10,3,7,2.2,16,180,5,74,11,1.92,18.31,0,0.79,14.1,3.41,-0.718449537,15.2413793103448,1.85714285714286,11.25,7.18181818181818,0.0281448459309265,5.06607226756677,0.450317534894824,0.140724229654632,2.08271859888856,0.309593305240191,0.0540381041873789,127.663467400945,20.8651041666667,21.88,19.56,0.0296169352202114,0.0231146773464087,0.0285819985718644,25.80999146,20.202086385,20.729989625,0,81.5696772,68.3743436816667,72.963346045,908.1790161,303.681625525417,4.743416262,3.15237225054167,3.4925850765,25,9,63
"2015-07-06",50,9,12.2791,8.97523,0.6586,21.6691,46.17024372,15.6,213,82,4,6,2.3,25.1,200,6,46,11,2,1.78,0.51,0.67,0.58,0.02,-1.238009621,13.6538461538462,14.3333333333333,7.96812749003984,4.72727272727273,0.0450028877222503,9.00057754445006,1.12957248182848,0.270017326333502,2.07013283522351,0.495031764944753,0.0900057754445006,80.4165696743945,21.9238541666667,22.63,21.5,0.0611242854363081,0.0388929629640152,0.0447302015787999,24.27999268,21.7945889791667,21.765008545,0.679958404,95.55268602,89.9989833916667,91.47123522,509.6239929,163.561124643333,3.448275016,2.233414408,2.808791105,26,10,64
"2015-07-09",50,9,12.5151,9.45865,0.4364,23.4887,46.6615374,16.25,188,140.5,4.5,4.5,2.4,25.4,211.5,6.5,38.5,11.5,2.6,1.37,0.425,0.635,0.295,0.01,-1.144583371,11.5692307692308,32.2222222222222,8.32677165354331,3.91304347826087,0.0392037507609511,8.29159328594115,0.995775269328157,0.254824379946182,1.50934440429662,0.450843133750937,0.101929751978473,91.8011629651016,23.3596875,24.56,22.44,0.0435410982365784,0.0338772849868744,0.0400385523128269,32.26000366,26.4825047808333,26.219995115,0,88.76703106,70.0098613725,71.620472665,913.7449951,321.410082658333,8.244768194,5.24353794508333,4.791970225,27,11,65
"2015-07-20",50,9,13.128,10.40186,0.9522,24.5874,49.05304504,15.25,454.4,309,7,14,2.9,19.1,192,5,68,8,1.7,3.07,1.3,0.8,0.48,0.5,-1.133891576,29.7967213114754,22.5714285714286,10.0523560209424,9.125,0.0384393815491728,7.38036125744118,0.734192187589201,0.192196907745864,2.61387794534375,0.307515052393383,0.0653469486335938,93.5568660071409,25.028125,25.75,24.38,0.0417775886246358,0.034423119894442,0.0388929629640163,33.05001221,27.5233423870833,27.48002014,0,86.34211762,69.6285476804167,71.49679114,874.4390259,304.909207974583,4.369633985,3.524001052375,3.5089615375,28,12,66
"2015-07-23",50,9,13.292,10.34162,1.3251,25.7547,49.65844695,16.9,480.85,300.5,8,9,2.5,19.9,248.5,5,86.5,9,1.65,4.065,1.795,0.865,0.43,0.98,NA,28.4526627218935,34.2777777777778,12.4874371859296,10.1666666666667,0.0256395265133406,6.37142233856515,0.510226577615479,0.128197632566703,2.21781904340397,0.230755738620066,0.0423052187470121,140.10530975597,22.8771875,23.69,22.13,0.0275594058891763,0.0235955790054456,0.0255518614760858,29.35,24.7908391320833,23.91500244,0.0003072,83.16869681,69.7788230729167,69.970223135,771.867981,244.036704064583,3.173168659,1.914388998375,2.000495771,29,13,67
"2015-08-03",50,9,13.5846,7.98285,1.2696,24.4157,52.94274868,16.8,576.7,473,10,4,2.1,22.375,219,7,109,11,1.5,3.66,1.72,0.91,0.52,0.51,-0.963636392,34.327380952381,120.75,9.7877094972067,10.5454545454545,0.0163686299524753,3.58472995959209,0.366248095186635,0.114580409667327,1.78418066481981,0.180054929477229,0.024552944928713,220.298685654436,21.6954444444444,23.44,20.38,0.0184918205447863,0.0142263351074863,0.016741091490136,31.77999268,25.0270846045833,24.779992675,0,68.5360818,57.6077326595833,57.98858739,954.973999,328.630580579167,4.177140132,2.36800976875,2.8751553815,30,14,68
"2015-08-08",50,9,13.6811,7.36436,1.1749,25.3151,54.32315329,13.9,675.775,580.25,12.5,4.75,2.075,23.2125,216.5666667,5.5,107.25,10.75,1.5,1.73,0.76,0.71,0.24,0.03,NA,48.6169064748201,124.789473684211,9.32974331502423,10.4883720930233,0.0129245922176786,2.79903585503942,0.300012096852865,0.0710852571972324,1.38616251534603,0.138939366340045,0.0193868883265179,278.429176814173,21.2711458333333,22.13,20.56,0.0146359344793013,0.0114703647093252,0.01302105268443,28.64998779,22.8070910133333,22.24501953,0.0200448,100,81.5903016191667,82.54257773,888.5739746,265.925830723333,4.009638407,2.80499005525,2.7140206265,31,15,69
"2015-08-15",50,9,13.80093333,8.055,1.0107,24.235,56.04967953,13.6,774.85,687.5,15,5.5,2.05,24.05,214.1333333,4,105.5,10.5,1.5,1.723333333,0.85,0.66,0.196666667,0.023333333,NA,56.9742647058824,127.727272727273,8.9036729022869,10.4285714285714,0.0191952170274786,4.11033580551092,0.461644969510861,0.0767808681099146,2.025095396399,0.201549778788526,0.028792825541218,187.417010911946,22.1501041666667,23.44,20.88,0.0216919387116459,0.0176092023684709,0.0189384961013892,30.32000122,25.1866711933333,24.939996335,0.019689601,77.28535365,66.7172591208333,70.220792235,870.1220093,295.790915806375,3.115541626,1.84848878966667,1.9611813435,32,16,70
"2015-08-22",50,9,13.92076667,8.74564,0.8465,23.1549,57.77620577,13.3,873.925,794.75,17.5,6.25,2.025,24.8875,211.7,2.5,103.75,10.25,1.5,1.716666667,0.94,0.61,0.153333333,0.016666667,NA,65.7086466165413,129.96,8.5062782521346,10.3658536585366,0.0129347070727672,2.73827748730482,0.321912522273495,0.0323367676819181,1.3419758587996,0.132580747495864,0.0194020606091509,277.942307059508,20.7739583333333,21.81,19.88,0.014226335107487,0.0114703647093252,0.01302105268443,28.28005371,23.03291727625,23.18500671,0,76.17672472,63.0193496816667,64.16246319,838.8640137,269.799626506667,3.236309587,2.13500692516667,2.1721006955,33,17,71
"2015-08-31",50,9,14.0406,9.43628,0.6823,22.0748,59.50273201,12.7,973,902,20,7,2,25.725,209.2666667,1,102,10,1.5,1.71,1.03,0.56,0.11,0.01,-0.595076502,76.6141732283465,131.714285714286,8.13475866666667,10.3,0.00963021298010886,2.01528256995845,0.2477372289133,0.00963021298010886,0.982281723971104,0.0963021298010886,0.0144453194701633,374.27783354933,20.2428125,21.38,19.25,0.0110930403721045,0.00823105450091129,0.00962654343645429,28.39000854,24.5354248058333,24.16500244,0.0013248,75.82186756,64.5248809820833,67.252484365,574.539978,174.256792425333,2.109241494,1.349934587875,1.2636060725,34,18,72
"2015-09-07",50,9,14.2204,9.75572,0.7847,19.1265,60.91757053,15.9,1089.6,970,38,1,2.5,27.4,204.4,3,100.6666667,13.33333333,1.5,2.22,1.44,0.57,0.09,0.12,NA,68.5283018867924,1008,7.45985401459854,7.77500000444375,0.0144242608372641,2.94831891513677,0.395224746941035,0.0432727825117922,1.45204225809872,0.192323477782107,0.0216363912558961,249.841629766811,20.8823958333333,22.25,19.56,0.0163125528597479,0.0126272600237984,0.014226335107487,31.2499939,24.3970898945833,23.86499939,0,86.15329053,69.694105645,73.467547305,802.1380005,257.777541062333,3.848792072,2.26298170245833,2.0077724345,35,19,73
"2015-09-14",50,9,14.3589,10.02812,0.613,17.7505,62.58298928,19.7,1100,985,25,6,2.3,13.4,181.2,4,100,15,1.5,2.2625,1.42,0.6,0.1225,0.12,-0.560677915,55.8375634517767,168.333333333333,13.5223880597015,6.93333333333333,0.00730477828984668,1.32362582612022,0.0978840290839455,0.0292191131593867,0.730477828984668,0.1095716743477,0.01095716743477,498.202532641992,15.3682291666667,17.13,13.69,0.00891969849972844,0.00597167368493185,0.00723330828613375,24.27999268,16.465420024,17.155007935,0,77.38398795,52.83914042,47.13625589,818.3740234,258.4996687475,3.98874659,2.841754836625,3.0241330705,36,20,74
"2015-09-18",50,9,8.9741,0.07675,2.3425,4.4936,140.5608699,19.7,1178.65,1017.5,25.5,10,2.35,43.75,321.15,6.5,81,15,NA,2.305,1.4,0.63,0.155,0.12,-1.15513857,59.8299492385787,104.3,7.34057142857143,5.83333333333333,0.00478570293635335,1.53692849800988,0.209374503465459,0.0311070690862968,0.387641937844621,0.0717855440453002,NA,761.882089493316,17.4777083333333,19,16.19,0.00597167368493185,0.0037046880837468,0.00479334413033993,28.95998535,22.33000462875,21.65999756,0,74.33607298,54.8036621625,57.535572425,789.434021,246.28483645,2.932064165,1.37314780670833,1.240099356,37,21,75
"2015-09-28",50,9,14.6793,9.67234,0.7501,14.6118,64.79930123,14.1,1020,704.3333333,19.66666667,11.33333333,2.29,10.4,148.5,2,10,4,NA,2.39,1.36,0.69,0.22,0.12,-0.716756427,72.3404255319149,63.8823529573183,14.2788461538462,3,0.0666404865134865,9.89611224725274,0.69306105974026,0.133280973026973,0.666404865134865,0.266561946053946,NA,53.8575837983059,18.6292708333333,18.94,18.25,0.0699391100599034,0.0631232161942424,0.0665020510423933,24.54000244,20.5079208379167,19.855004885,0.1269888,100,92.86164434875,96.579958065,519.190979,124.582457113625,5.401564683,4.490544153625,4.7326072215,38,22,76
"2015-10-02",50,9,9.1318,0.11199,1.4075,4.6252,151.1614949,19.7,627,358.6666667,13.33333333,8.666666667,2.18,12.35,164.25,2,9.5,4.5,NA,4.09,2.185,0.91,0.675,0.32,NA,31.8274111675127,42.9230769248876,13.2995951417004,2.55555555555556,0.0867986522809385,14.2566786371441,1.07196335566959,0.173597304561877,0.824587196668916,0.390593935264223,NA,41.5791444335337,16.8729166666667,17.69,15.94,0.100987122404191,0.0748469712069483,0.0864731693262228,12.42998657,11.1129254665417,11.340005495,0.649747194,98.96048525,97.50973314125,97.580778435,252.529007,59.4131250425,8.930022518,7.94730681283333,8.000911114,39,23,77
"2015-10-12",50,9,15.24225,6.629845,1.944,5.96745,36.24434255,16.8,217.5,10.5,4.5,5.5,1.96,12.05,166,2.2,8.6,5.214285714,NA,5.86,3.025,1.745,0.565,0.525,NA,12.9464285714286,2.72727272727273,13.7759336099585,2.07123287682582,0.0758408041214781,12.5895734841654,0.913881689663811,0.166849769067252,0.652230915444712,0.395455621468896,NA,47.3165662201763,16.8934375,17.69,16.19,0.0784198988106969,0.0734334231284466,0.0759132908363289,22.49001465,16.1941747029167,15.54500732,0,88.06754513,76.0265186529167,79.366654165,686.0349731,200.820750231667,3.951265553,2.83610372495833,2.8368927825,40,24,78
"2015-10-19",50,9,14.2774,7.30272,1.7935,5.3439,35.4500237,NA,201,8,2,5,1.85,9.8,152,2.4,8.2,5.428571429,NA,5.93,3.04,2.36,0,0.53,-0.991926672,NA,2,15.5102040816327,1.95263157879321,0.0777279827708578,11.8146533811704,0.761734231154406,0.186547158650059,0.637369458721034,0.421951906503683,NA,46.2036292149245,13.2733333333333,14.19,12.5,0.0827800843904094,0.0741390742050073,0.077342472236194,13.00002441,5.90250676429167,5.6900268555,0,69.44774464,60.9360848579167,63.792172575,671.1380005,192.169166563333,3.655571017,2.52973738304167,2.580136179,41,25,79
"2015-10-23",50,9,14.0604,7.69358,2.4869,4.3199,35.92566744,29.1,186.6666667,6.666666667,3.4,4.333333333,1.74,10.73333333,155.6666667,2.6,7.8,5.642857143,NA,5.9575,3.165,1.795,0.4775,0.5175,-1.055956773,6.41466208591065,2.32307692333254,14.5031055976718,1.84303797463689,0.0528813282967034,8.23186010661621,0.567592923541679,0.137491453571429,0.412474360714287,0.298401781110381,NA,68.1257514049776,15.36375,16.31,14.56,0.0578407562620057,0.0465337621546413,0.0533465521606578,24.33999023,18.0475021358333,16.82000122,0,89.42730788,69.6479083758333,72.71363252,629.1030273,176.994416869167,3.955452013,3.30326225945833,3.6888489515,42,26,80
"2015-10-30",50,9,10.7783,8.861005,3.7243,4.95595,34.89168944,24.05,172.3333333,5.333333333,4.8,3.666666667,1.63,11.66666667,159.3333333,2.8,7.4,5.857142857,NA,5.985,3.29,1.23,0.955,0.505,NA,7.16562716424116,2.76363636329421,13.6571428503837,1.74146341467662,0.0767961709509018,12.2361899022838,0.895955328016508,0.215029278662525,0.568291665036673,0.449806144130025,NA,46.7959597478647,12.8684375,13.5,12.31,0.0857302603565357,0.0699391100599022,0.0762694746415,13.73000488,9.68208719854167,8.915002441,0,80.48063351,66.8079466091667,67.367505285,618.0219727,169.684498632917,5.571086008,3.85297843729167,4.2209240305,43,27,81
"2016-05-12",50,9,9.8544,12.62238,3.3718,1.9636,32.73197521,19.05,153.7,4,7.6,5,1.41,14.65,167.25,3.555555556,11.55555556,6.285714286,NA,6.04,3.54,0.1,1.91,0.48,-1.475012526,8.06824146981627,2.32,11.4163822525597,2.40404040470891,0.085739735865699,14.3399708235382,1.25608713043249,0.304852394227259,0.99077028149581,0.538935482608891,NA,41.8973675402659,18.4710416666667,19.5,17.81,0.0955527929721967,0.0798645477784424,0.0857302603565371,25.92998657,20.9916765858333,21.010003665,0.316492808,98.85270203,87.79687669875,89.6533614,876.9329834,268.179542545417,3.791318994,2.533047713,2.66488242,18,2,83
"2016-05-19",50,9,10.1873,13.11676,3.7571,2.3555,32.95546201,18.625,158.7,5,6,8.5,1.4,18.75,175.75,4.666666667,20.66666667,6.714285714,NA,7.4,4.27,0.44,2.31,0.38,-1.264900708,8.52080536912752,1.29411764705882,9.37333333333333,3.77304964609673,0.0740033444793254,13.0060877922414,1.38756270898735,0.345348940928186,1.5294024528194,0.496879598625755,NA,48.5293312938549,15.670625,16.25,15.25,0.0784198988106969,0.0671848366638063,0.074139074205008,18.12005005,14.6637524916667,14.1,4.8e-05,100,90.5369303254167,89.94100793,486.8080139,153.216042521667,3.158243071,2.49158630295833,2.4810425245,19,3,84
"2016-05-26",50,9,10.4286,13.89609,3.8388,3.1372,33.21571066,17.675,159.4666667,8,3.333333333,10,1.466666667,23.5,189.3333333,5.777777778,29.77777778,7.142857143,NA,7.88,4.26,0.87,1.99,0.76,-1.11796292,9.02215936067892,1.1333333333,8.05673758723404,4.97777777802045,0.079717851962685,15.0932466356111,1.8733695211231,0.460592033579895,2.37382048084377,0.569413228316281,NA,45.0480518971289,19.6797916666667,20.56,18.81,0.0879653820324385,0.0748469712069483,0.0798645477784424,27.49004517,23.3554257708333,23.00499878,0.0335808,79.16489471,68.51268425375,67.34796318,755.9349976,250.920168802917,3.549380229,1.96411632045833,1.7115531655,20,4,85
"2016-05-30",50,9,10.6061,14.50492,3.0884,2.5811,33.23647183,NA,142.4,12,4,10,1.4,32.4,222,8,48,8,1.6,7.17,4.39,1.19,0.99,0.59,-1.120517688,NA,1.6,6.85185185185185,7,0.0777985144013953,17.2712701971098,2.52067186660521,0.622388115211162,3.73432869126697,0.622388115211162,0.124477623042232,46.2210529766575,20.866875,22.19,19.63,0.094784671619937,0.0713300175093212,0.0769840670677599,26.7000061,22.6758387245833,22.639993285,0.0243648,95.87730104,85.3132454054167,87.08391729,870.1550293,254.161919279167,3.520056799,1.91857547691667,1.854014846,21,5,86
"2016-06-09",50,9,11.3054,15.24224,2.0866,1.8702,34.64636352,24.03333333,162.85,5.75,7.75,4,1.575,21.475,183.25,5,51.5,11.125,1.4375,6.3675,2.3225,2.33,0.1375,1.5775,NA,6.77600554879001,3.375,8.53317811408615,5.07865168539326,0.044056328704081,8.07332223502285,0.94610965892014,0.220281643520405,2.26890092826017,0.490126656832901,0.0633309725121165,81.6263718511293,19.6555072463768,20.75,18.19,0.0495920121405451,0.0394643720079474,0.0441343149832745,23.76000366,17.30042165125,18.010003665,0,72.12476114,63.5931312504167,65.25921702,934.7680054,333.901667114583,4.548956061,3.80212244695833,3.911187425,22,6,87
"2016-06-13",50,9,11.5128,14.36562,1.9617,1.7042,34.91101389,25.1,166,5,8,4,1.6,19.4,176,5,50,11.5,1.45,6.62,2.13,2.7,0,1.79,-1.25691578,6.61354581673307,3.25,9.07216494845361,4.78260869565217,0.0376381013561509,6.62430583868255,0.730179166309326,0.188190506780754,1.88190506780754,0.432838165595735,0.0545752469664187,95.5722680902703,20.6175824175824,21.81,19.25,0.0423627227370104,0.0322573390763716,0.0377585128825374,26.02001343,20.6383377075,20.185006715,0,72.71828771,61.18467360125,62.532500715,944.5349731,337.2503329875,4.361765751,3.26788942666667,3.164053095,23,7,88
"2016-06-20",50,9,11.8215,13.73292,2.064,1.3019,36.5361414,24.7,191.4,21,9,6,1.4,31.5,254,5,48.5,11.875,1.4625,7.23,2.07,2.54,0.3,2.32,-1.105319328,7.74898785425101,5,8.06349206349206,4.50526315789474,0.0471249191788537,11.9697294714288,1.48443495413389,0.235624595894268,2.2855585801744,0.559608415248887,0.0689201942990735,76.3082919993299,22.0353513513514,23.56,20.5,0.0527144706847638,0.041195173649817,0.0471402106178069,29.35,22.8737541183333,23.299996945,0,79.94205139,65.67852608375,62.50928334,916.4949951,327.631748047917,3.969206516,3.09557186420833,3.0468330025,24,8,89
"2016-06-30",50,9,12.2779,12.6055,2.0119,2.2581,39.09618828,21,228,40,15,8,1.4,18.6,194,7,48.46153846,12.53846154,1.484615385,5.28,1.23,1.29,0.7,2.07,-0.964463564,10.8571428571429,6.875,10.4301075268817,4.42331288277015,0.045240958518428,8.77674595257502,0.84148182844276,0.316686709628996,2.19244645120806,0.567252018416044,0.0671654230486049,79.4489059040816,22.240988372093,22.81,21.63,0.0502114097238969,0.0394643720079474,0.0453287461141535,28.80001221,23.1595932008333,23.03499756,0,89.59021827,81.1319444679167,81.36577819,796.6030273,246.7667497,4.767997516,3.75923568420833,3.5858881655,25,9,90
"2016-07-07",50,9,12.6902,12.03003,1.9311,1.9064,41.57541151,32.93333333,208.7,34.5,20,9,1.65,18.55,161.5,9,52.92307692,12.07692308,1.469230769,4.13,1.08,0.63,1.14,1.28,-0.841681326,6.33704453505436,6.05555555555556,8.70619946091644,5.12738853347073,0.0514782110228858,8.31373108019605,0.954920814474531,0.463303899205972,2.72438532166818,0.6216983948194,0.0756333715678987,69.8952972869877,23.2465363128492,23.63,22.69,0.0571913333907661,0.0417775886246348,0.051457866834927,29.43999634,25.4679199220833,25.29999695,0.043103999,89.91722777,77.6948158066667,78.867090495,670.9829712,244.989416911667,4.748262612,4.04369120183333,3.9983809355,26,10,91
"2016-07-11",50,9,12.8899,11.07603,2.0504,2.8217,42.60571872,38.9,210.4,33,22,10,1.8,16.8,144,10,55.15384615,11.84615385,1.461538462,4.395,1.28,0.685,0.995,1.43,-0.948628017,5.40874035989717,5.5,8.57142857142857,5.49999999788961,0.0420346736990313,6.05299301266051,0.706182518143726,0.420346736990313,2.31837392616182,0.497949211673273,0.0614352923487541,85.4892759183929,23.0805056179775,24.13,22,0.0471402106178058,0.0383243386870631,0.0417775886246348,30.82000122,25.78584315125,25.405023195,0,83.3708761,71.55509577375,70.21894883,885.5109863,316.732542040417,2.40674063,1.464387167375,1.392694149,27,11,92
"2016-07-21",50,9,13.431,9.1204,3.6084,5.1419,44.52641554,27.6,200.0666667,8.333333333,12,8.333333333,1.766666667,26.06666667,402,13,61.84615385,11.15384615,1.438461538,10.96,2.1,1.9,1.23,5.74,-0.847677786,7.24879227173913,2.4400000000576,15.4219948829384,6.71034483024495,0.0294718849435903,11.8476977473233,0.768233800961161,0.383134504266674,1.82272273047079,0.328724870411308,0.042394172943716,122.138279028171,24.1844943820225,25.38,22.94,0.0333343660077466,0.0255518614760858,0.0296169352202114,30.92998657,25.2804186508333,25.09501038,0,78.97599383,69.9887801241667,70.679072315,910.5020142,323.508124197917,3.336495211,1.809068486125,1.775245233,28,12,93
"2016-07-24",50,9,13.5182,8.88192,8.8239,6.2787,45.10363692,30.475,205.7333333,7.666666667,8,8.666666667,1.733333333,27.13333333,323,14,64.07692308,10.92307692,1.430769231,11.86,1.7,1.64,0.21,8.3,-0.894088056,6.75088870549631,1.80769230766124,11.9041769056393,7.14788732623884,0.024468972866459,7.90347823586625,0.663924797028357,0.342565620130426,1.5678964922107,0.267276472773724,0.0350094534915034,147.373114888318,25.2974011299435,26.63,24.13,0.0285819985718653,0.0202996512356173,0.0245672288112431,33.92998657,28.3308375041667,28.030023195,0,82.9960064,71.0135642725,73.989237075,903.1660156,318.609333517083,3.661871028,2.5979555375,2.6901191135,29,13,94
"2016-08-01",50,9,14.258,11.23278,1.8805,4.5289,47.62984636,27.8,198.4,20,6,9,1.7,25.4,218,18,73,10,1.4,7.48,2.54,1.56,0.37,3.01,-0.881871503,7.13669064748201,2.88888888888889,8.58267716535433,9.1,0.0391017090079595,8.52417256373516,0.99318340880217,0.70383076214327,2.85442475758104,0.391017090079595,0.0547423926111432,92.1140377479432,25.2309289617486,26.31,24.5,0.0465337621546413,0.0333343660077476,0.0394643720079474,31.11000977,26.3937596641667,26.299996945,0.0376128,87.37257597,73.65013482625,73.46029384,919.6710205,315.970999479167,3.040411307,2.18722698958333,2.0865342385,30,14,95
"2016-08-08",50,9,14.8091,13.5456,0.7952,7.7918,50.1658445,28.75,233.4,34,6,7,2,26.5,222,16.33333333,82.33333333,11,1.466666667,2.65,0.83,0.65,0.35,0.82,-1.181541182,8.11826086956522,5.71428571428571,8.37735849056604,8.96969696909091,0.0403080048572562,8.94837707831088,1.06816212871729,0.658364079200825,3.31869239977973,0.443388053429818,0.0591184071374118,89.2114694858727,22.9674860335196,23.63,22.44,0.0471402106178069,0.0366353125395499,0.0400385523128269,27.30999146,24.3970835358333,24.0099884,0.122371198,98.7585697,87.463440345,90.19433189,646.0930176,206.892877664167,3.640013809,2.68668350070833,2.64877593,31,15,96
"2016-08-15",50,9,15.2258,15.18697,1.1164,9.4708,51.44686648,27.1,297.4,156,19,9,1.7,24.3,227,13,101,13,1.6,3.48,1.12,0.61,0.49,1.26,-1.012359976,10.9741697416974,19.4444444444444,9.34156378600823,8.76923076923077,0.0316346010037346,7.18105442784775,0.76872080439075,0.41124981304855,3.19509470137719,0.41124981304855,0.0506153616059753,115.097904360056,24.7143406593407,25.88,24.13,0.0552577954024048,0.0270527854571265,0.0306640703229442,31.52999268,27.1991681429167,27.14499817,0.373200007,83.82250151,74.5564152279167,76.724208995,848.6380005,239.446248005375,2.967456889,2.04525377791667,2.3257359935,32,16,97
