"Date","Site","Depth","total_chl_interp","greens_interp","cyanos_interp","diatoms_interp","cryptos_interp"
2014-05-05,50,0.1,0.67,0,0.67,0,0
2014-05-05,50,0.8,1.9,1.9,0,0,0
2014-05-05,50,1.6,1.58,0,0.37,0.79,0.42
2014-05-05,50,2.8,4.65,1.14,0.58,2.93,0
2014-05-05,50,3.8,5.73,3.34,0,1.99,0.4
2014-05-05,50,5,7.75,3.52,0,4.11,0.12
2014-05-05,50,5.2,9.04,3.8,0,5.24,0
2014-05-05,50,5.5,9.93,4.07,0,5.85,0
2014-05-05,50,5.8,8.36,3.35,0,5.01,0
2014-05-05,50,6,6.86,2.76,0,4.02,0.08
2014-05-05,50,6.2,6.86,2.76,0,4.02,0.08
2014-05-05,50,8,1.7,0.87,0.11,0.67,0.05
2014-05-05,50,9,1.17,0.62,0.07,0.48,0
2014-05-05,50,9.3,1.17,0.62,0.07,0.48,0
2014-05-06,50,0.1,1.04,0.206666666666667,0.47,0.16,0
2014-05-06,50,0.8,2.45,1.90333333333333,0.183333333333333,0.133333333333333,0
2014-05-06,50,1.6,1.89666666666667,1.03666666666667,0.286666666666667,0.526666666666667,0.316666666666667
2014-05-06,50,2.8,5.10333333333333,1.47,0.386666666666667,2.71333333333333,0.19
2014-05-06,50,3.8,5.80333333333333,3.23333333333333,0,2.49666666666667,0.303333333333333
2014-05-06,50,5,7.29,3.19,0.0966666666666667,3.87,0.08
2014-05-06,50,5.2,8.42333333333333,3.54666666666667,0,4.41,0.38
2014-05-06,50,5.5,9.15333333333333,3.63,0.08,5.28,0.0133333333333333
2014-05-06,50,5.8,8.33,3.61,0,4.55,0.163333333333333
2014-05-06,50,6,7.24666666666667,3.21333333333333,0,3.79,0.326666666666667
2014-05-06,50,6.2,7.44,3.12333333333333,0,3.84,0.28
2014-05-06,50,8,2.31333333333333,1.16,0.0733333333333333,0.98,0.136666666666667
2014-05-06,50,9,1.97333333333333,0.843333333333333,0.0466666666666667,0.853333333333333,0.14
2014-05-06,50,9.3,1.90333333333333,1.00666666666667,0.0866666666666667,0.84,0.04
2014-05-07,50,0.1,1.41,0.413333333333333,0.27,0.32,0
2014-05-07,50,0.8,3,1.90666666666667,0.366666666666667,0.266666666666667,0
2014-05-07,50,1.6,2.21333333333333,2.07333333333333,0.203333333333333,0.263333333333333,0.213333333333333
2014-05-07,50,2.8,5.55666666666667,1.8,0.193333333333333,2.49666666666667,0.38
2014-05-07,50,3.8,5.87666666666667,3.12666666666667,0,3.00333333333333,0.206666666666667
2014-05-07,50,5,6.83,2.86,0.193333333333333,3.63,0.04
2014-05-07,50,5.2,7.80666666666667,3.29333333333333,0,3.58,0.76
2014-05-07,50,5.5,8.37666666666667,3.19,0.16,4.71,0.0266666666666667
2014-05-07,50,5.8,8.3,3.87,0,4.09,0.326666666666667
2014-05-07,50,6,7.63333333333333,3.66666666666667,0,3.56,0.573333333333333
2014-05-07,50,6.2,8.02,3.48666666666667,0,3.66,0.48
2014-05-07,50,8,2.92666666666667,1.45,0.0366666666666667,1.29,0.223333333333333
2014-05-07,50,9,2.77666666666667,1.06666666666667,0.0233333333333333,1.22666666666667,0.28
2014-05-07,50,9.3,2.63666666666667,1.39333333333333,0.103333333333333,1.2,0.08
2014-05-08,50,0.1,1.78,0.62,0.07,0.48,0
2014-05-08,50,0.8,3.55,1.91,0.55,0.4,0
2014-05-08,50,1.6,2.53,3.11,0.12,0,0.11
2014-05-08,50,2.8,6.01,2.13,0,2.28,0.57
2014-05-08,50,3.8,5.95,3.02,0,3.51,0.11
2014-05-08,50,5,6.37,2.53,0.29,3.39,0
2014-05-08,50,5.2,7.19,3.04,0,2.75,1.14
2014-05-08,50,5.5,7.6,2.75,0.24,4.14,0.04
2014-05-08,50,5.8,8.27,4.13,0,3.63,0.49
2014-05-08,50,6,8.02,4.12,0,3.33,0.82
2014-05-08,50,6.2,8.6,3.85,0,3.48,0.68
2014-05-08,50,8,3.54,1.74,0,1.6,0.31
2014-05-08,50,9,3.58,1.29,0,1.6,0.42
2014-05-08,50,9.3,3.37,1.78,0.12,1.56,0.12
2014-05-09,50,0.1,1.71,0.71125,0.0725,0.6325,0.03
2014-05-09,50,0.8,3.32125,1.8825,0.63625,0.35,0
2014-05-09,50,1.6,2.91625,2.96125,0.105,0.225,0.09625
2014-05-09,50,2.8,6.0375,2.10625,0,2.61375,0.51875
2014-05-09,50,3.8,6.51,3.0525,0,3.61125,0.12625
2014-05-09,50,5,6.79125,2.94625,0.25375,3.3825,0.105
2014-05-09,50,5.2,7.40125,3.39625,0,2.73,1.24
2014-05-09,50,5.5,7.70125,3.0025,0.21125,3.87625,0.40125
2014-05-09,50,5.8,8.00375,4.08625,0.0325,3.4825,0.66875
2014-05-09,50,6,7.785,4.0775,0.0325,3.22,0.9575
2014-05-09,50,6.2,8.245,3.69375,0.015,3.30375,0.85375
2014-05-09,50,8,3.77875,1.7625,0.01625,1.5575,0.53625
2014-05-09,50,9,3.83,1.3975,0.02875,1.61,0.59125
2014-05-09,50,9.3,3.66,1.8175,0.12375,1.5675,0.345
2014-05-10,50,0.1,1.64,0.8025,0.075,0.785,0.06
2014-05-10,50,0.8,3.0925,1.855,0.7225,0.3,0
2014-05-10,50,1.6,3.3025,2.8125,0.09,0.45,0.0825
2014-05-10,50,2.8,6.065,2.0825,0,2.9475,0.4675
2014-05-10,50,3.8,7.07,3.085,0,3.7125,0.1425
2014-05-10,50,5,7.2125,3.3625,0.2175,3.375,0.21
2014-05-10,50,5.2,7.6125,3.7525,0,2.71,1.34
2014-05-10,50,5.5,7.8025,3.255,0.1825,3.6125,0.7625
2014-05-10,50,5.8,7.7375,4.0425,0.065,3.335,0.8475
2014-05-10,50,6,7.55,4.035,0.065,3.11,1.095
2014-05-10,50,6.2,7.89,3.5375,0.03,3.1275,1.0275
2014-05-10,50,8,4.0175,1.785,0.0325,1.515,0.7625
2014-05-10,50,9,4.08,1.505,0.0575,1.62,0.7625
2014-05-10,50,9.3,3.95,1.855,0.1275,1.575,0.57
2014-05-12,50,0.1,1.57,0.89375,0.0775,0.9375,0.09
2014-05-12,50,0.8,2.86375,1.8275,0.80875,0.25,0
2014-05-12,50,1.6,3.68875,2.66375,0.075,0.675,0.06875
2014-05-12,50,2.8,6.0925,2.05875,0,3.28125,0.41625
2014-05-12,50,3.8,7.63,3.1175,0,3.81375,0.15875
2014-05-12,50,5,7.63375,3.77875,0.18125,3.3675,0.315
2014-05-12,50,5.2,7.82375,4.10875,0,2.69,1.44
2014-05-12,50,5.5,7.90375,3.5075,0.15375,3.34875,1.12375
2014-05-12,50,5.8,7.47125,3.99875,0.0975,3.1875,1.02625
2014-05-12,50,6,7.315,3.9925,0.0975,3,1.2325
2014-05-12,50,6.2,7.535,3.38125,0.045,2.95125,1.20125
2014-05-12,50,8,4.25625,1.8075,0.04875,1.4725,0.98875
2014-05-12,50,9,4.33,1.6125,0.08625,1.63,0.93375
2014-05-12,50,9.3,4.24,1.8925,0.13125,1.5825,0.795
2014-05-14,50,0.1,1.5,0.985,0.08,1.09,0.12
2014-05-14,50,0.8,2.635,1.8,0.895,0.2,0
2014-05-14,50,1.6,4.075,2.515,0.06,0.9,0.055
2014-05-14,50,2.8,6.12,2.035,0,3.615,0.365
2014-05-14,50,3.8,8.19,3.15,0,3.915,0.175
2014-05-14,50,5,8.055,4.195,0.145,3.36,0.42
2014-05-14,50,5.2,8.035,4.465,0,2.67,1.54
2014-05-14,50,5.5,8.005,3.76,0.125,3.085,1.485
2014-05-14,50,5.8,7.205,3.955,0.13,3.04,1.205
2014-05-14,50,6,7.08,3.95,0.13,2.89,1.37
2014-05-14,50,6.2,7.18,3.225,0.06,2.775,1.375
2014-05-14,50,8,4.495,1.83,0.065,1.43,1.215
2014-05-14,50,9,4.58,1.72,0.115,1.64,1.105
2014-05-14,50,9.3,4.53,1.93,0.135,1.59,1.02
2014-05-15,50,0.1,1.43,1.07625,0.0825,1.2425,0.15
2014-05-15,50,0.8,2.40625,1.7725,0.98125,0.15,0
2014-05-15,50,1.6,4.46125,2.36625,0.045,1.125,0.04125
2014-05-15,50,2.8,6.1475,2.01125,0,3.94875,0.31375
2014-05-15,50,3.8,8.75,3.1825,0,4.01625,0.19125
2014-05-15,50,5,8.47625,4.61125,0.10875,3.3525,0.525
2014-05-15,50,5.2,8.24625,4.82125,0,2.65,1.64
2014-05-15,50,5.5,8.10625,4.0125,0.09625,2.82125,1.84625
2014-05-15,50,5.8,6.93875,3.91125,0.1625,2.8925,1.38375
2014-05-15,50,6,6.845,3.9075,0.1625,2.78,1.5075
2014-05-15,50,6.2,6.825,3.06875,0.075,2.59875,1.54875
2014-05-15,50,8,4.73375,1.8525,0.08125,1.3875,1.44125
2014-05-15,50,9,4.83,1.8275,0.14375,1.65,1.27625
2014-05-15,50,9.3,4.82,1.9675,0.13875,1.5975,1.245
2014-05-19,50,0.1,1.36,1.1675,0.085,1.395,0.18
2014-05-19,50,0.8,2.1775,1.745,1.0675,0.1,0
2014-05-19,50,1.6,4.8475,2.2175,0.03,1.35,0.0275
2014-05-19,50,2.8,6.175,1.9875,0,4.2825,0.2625
2014-05-19,50,3.8,9.31,3.215,0,4.1175,0.2075
2014-05-19,50,5,8.8975,5.0275,0.0725,3.345,0.63
2014-05-19,50,5.2,8.4575,5.1775,0,2.63,1.74
2014-05-19,50,5.5,8.2075,4.265,0.0675,2.5575,2.2075
2014-05-19,50,5.8,6.6725,3.8675,0.195,2.745,1.5625
2014-05-19,50,6,6.61,3.865,0.195,2.67,1.645
2014-05-19,50,6.2,6.47,2.9125,0.09,2.4225,1.7225
2014-05-19,50,8,4.9725,1.875,0.0975,1.345,1.6675
2014-05-19,50,9,5.08,1.935,0.1725,1.66,1.4475
2014-05-19,50,9.3,5.11,2.005,0.1425,1.605,1.47
2014-05-22,50,0.1,1.29,1.25875,0.0875,1.5475,0.21
2014-05-22,50,0.8,1.94875,1.7175,1.15375,0.05,0
2014-05-22,50,1.6,5.23375,2.06875,0.015,1.575,0.01375
2014-05-22,50,2.8,6.2025,1.96375,0,4.61625,0.21125
2014-05-22,50,3.8,9.87,3.2475,0,4.21875,0.22375
2014-05-22,50,5,9.31875,5.44375,0.03625,3.3375,0.735
2014-05-22,50,5.2,8.66875,5.53375,0,2.61,1.84
2014-05-22,50,5.5,8.30875,4.5175,0.03875,2.29375,2.56875
2014-05-22,50,5.8,6.40625,3.82375,0.2275,2.5975,1.74125
2014-05-22,50,6,6.375,3.8225,0.2275,2.56,1.7825
2014-05-22,50,6.2,6.115,2.75625,0.105,2.24625,1.89625
2014-05-22,50,8,5.21125,1.8975,0.11375,1.3025,1.89375
2014-05-22,50,9,5.33,2.0425,0.20125,1.67,1.61875
2014-05-22,50,9.3,5.4,2.0425,0.14625,1.6125,1.695
2014-05-26,50,0.1,1.22,1.35,0.09,1.7,0.24
2014-05-26,50,0.8,1.72,1.69,1.24,0,0
2014-05-26,50,1.6,5.62,1.92,0,1.8,0
2014-05-26,50,2.8,6.23,1.94,0,4.95,0.16
2014-05-26,50,3.8,10.43,3.28,0,4.32,0.24
2014-05-26,50,5,9.74,5.86,0,3.33,0.84
2014-05-26,50,5.2,8.88,5.89,0,2.59,1.94
2014-05-26,50,5.5,8.41,4.77,0.01,2.03,2.93
2014-05-26,50,5.8,6.14,3.78,0.26,2.45,1.92
2014-05-26,50,6,6.14,3.78,0.26,2.45,1.92
2014-05-26,50,6.2,5.76,2.6,0.12,2.07,2.07
2014-05-26,50,8,5.45,1.92,0.13,1.26,2.12
2014-05-26,50,9,5.58,2.15,0.23,1.68,1.79
2014-05-26,50,9.3,5.69,2.08,0.15,1.62,1.92
2014-05-28,50,0.1,0.83,1.585,0.135,1.675,1.085
2014-05-28,50,0.8,3.14,1.8,0.725,0.885,0.9
2014-05-28,50,1.6,7.095,2.375,0,2.205,0.16
2014-05-28,50,2.8,7.545,3.52,0,5.8,0.08
2014-05-28,50,3.8,10.93,2.78,0,5.775,0.12
2014-05-28,50,5,11.815,6.69,0,5.015,1.03
2014-05-28,50,5.2,11.385,6.705,0,4.645,1.58
2014-05-28,50,5.5,9.03,6.09,0.005,4.685,1.925
2014-05-28,50,5.8,6.49,5.62,0.13,4.685,1.545
2014-05-28,50,6,5.285,4.86,0.13,4.295,1.87
2014-05-28,50,6.2,5.095,4.27,0.06,4.105,1.945
2014-05-28,50,8,4.325,1.335,0.15,1.135,1.68
2014-05-28,50,9,4.42,1.53,0.205,1.305,1.515
2014-05-28,50,9.3,4.5,1.495,0.155,1.26,1.57
2014-06-02,50,0.1,0.44,1.82,0.18,1.65,1.93
2014-06-02,50,0.8,4.56,1.91,0.21,1.77,1.8
2014-06-02,50,1.6,8.57,2.83,0,2.61,0.32
2014-06-02,50,2.8,8.86,5.1,0,6.65,0
2014-06-02,50,3.8,11.43,2.28,0,7.23,0
2014-06-02,50,5,13.89,7.52,0,6.7,1.22
2014-06-02,50,5.2,13.89,7.52,0,6.7,1.22
2014-06-02,50,5.5,9.65,7.41,0,7.34,0.92
2014-06-02,50,5.8,6.84,7.46,0,6.92,1.17
2014-06-02,50,6,4.43,5.94,0,6.14,1.82
2014-06-02,50,6.2,4.43,5.94,0,6.14,1.82
2014-06-02,50,8,3.2,0.75,0.17,1.01,1.24
2014-06-02,50,9,3.26,0.91,0.18,0.93,1.24
2014-06-02,50,9.3,3.31,0.91,0.16,0.9,1.22
2014-06-03,50,0.1,0.59,1.64,0.182,1.516,1.786
2014-06-03,50,0.8,4.25,1.706,0.2,1.622,1.688
2014-06-03,50,1.6,7.572,2.528,0,2.374,0.308
2014-06-03,50,2.8,8.654,4.312,0,5.726,0.174
2014-06-03,50,3.8,11.578,2.622,0.048,6.506,0
2014-06-03,50,5,14.86,7.41,0,6.648,1.038
2014-06-03,50,5.2,14.86,7.41,0,6.648,1.038
2014-06-03,50,5.5,9.924,7.528,0,7.722,0.736
2014-06-03,50,5.8,6.734,7.612,0,7.686,0.936
2014-06-03,50,6,4.806,6.396,0,7.062,1.456
2014-06-03,50,6.2,4.408,6.32,0,7.094,1.456
2014-06-03,50,8,2.916,0.686,0.158,0.946,1.212
2014-06-03,50,9,2.902,0.798,0.18,0.86,1.124
2014-06-03,50,9.3,2.944,0.782,0.16,0.828,1.104
2014-06-04,50,0.1,0.74,1.46,0.184,1.382,1.642
2014-06-04,50,0.8,3.94,1.502,0.19,1.474,1.576
2014-06-04,50,1.6,6.574,2.226,0,2.138,0.296
2014-06-04,50,2.8,8.448,3.524,0,4.802,0.348
2014-06-04,50,3.8,11.726,2.964,0.096,5.782,0
2014-06-04,50,5,15.83,7.3,0,6.596,0.856
2014-06-04,50,5.2,15.83,7.3,0,6.596,0.856
2014-06-04,50,5.5,10.198,7.646,0,8.104,0.552
2014-06-04,50,5.8,6.628,7.764,0,8.452,0.702
2014-06-04,50,6,5.182,6.852,0,7.984,1.092
2014-06-04,50,6.2,4.386,6.7,0,8.048,1.092
2014-06-04,50,8,2.632,0.622,0.146,0.882,1.184
2014-06-04,50,9,2.544,0.686,0.18,0.79,1.008
2014-06-04,50,9.3,2.578,0.654,0.16,0.756,0.988
2014-06-05,50,0.1,0.89,1.28,0.186,1.248,1.498
2014-06-05,50,0.8,3.63,1.298,0.18,1.326,1.464
2014-06-05,50,1.6,5.576,1.924,0,1.902,0.284
2014-06-05,50,2.8,8.242,2.736,0,3.878,0.522
2014-06-05,50,3.8,11.874,3.306,0.144,5.058,0
2014-06-05,50,5,16.8,7.19,0,6.544,0.674
2014-06-05,50,5.2,16.8,7.19,0,6.544,0.674
2014-06-05,50,5.5,10.472,7.764,0,8.486,0.368
2014-06-05,50,5.8,6.522,7.916,0,9.218,0.468
2014-06-05,50,6,5.558,7.308,0,8.906,0.728
2014-06-05,50,6.2,4.364,7.08,0,9.002,0.728
2014-06-05,50,8,2.348,0.558,0.134,0.818,1.156
2014-06-05,50,9,2.186,0.574,0.18,0.72,0.892
2014-06-05,50,9.3,2.212,0.526,0.16,0.684,0.872
2014-06-06,50,0.1,1.04,1.1,0.188,1.114,1.354
2014-06-06,50,0.8,3.32,1.094,0.17,1.178,1.352
2014-06-06,50,1.6,4.578,1.622,0,1.666,0.272
2014-06-06,50,2.8,8.036,1.948,0,2.954,0.696
2014-06-06,50,3.8,12.022,3.648,0.192,4.334,0
2014-06-06,50,5,17.77,7.08,0,6.492,0.492
2014-06-06,50,5.2,17.77,7.08,0,6.492,0.492
2014-06-06,50,5.5,10.746,7.882,0,8.868,0.184
2014-06-06,50,5.8,6.416,8.068,0,9.984,0.234
2014-06-06,50,6,5.934,7.764,0,9.828,0.364
2014-06-06,50,6.2,4.342,7.46,0,9.956,0.364
2014-06-06,50,8,2.064,0.494,0.122,0.754,1.128
2014-06-06,50,9,1.828,0.462,0.18,0.65,0.776
2014-06-06,50,9.3,1.846,0.398,0.16,0.612,0.756
2014-06-09,50,0.1,1.19,0.92,0.19,0.98,1.21
2014-06-09,50,0.8,3.01,0.89,0.16,1.03,1.24
2014-06-09,50,1.6,3.58,1.32,0,1.43,0.26
2014-06-09,50,2.8,7.83,1.16,0,2.03,0.87
2014-06-09,50,3.8,12.17,3.99,0.24,3.61,0
2014-06-09,50,5,18.74,6.97,0,6.44,0.31
2014-06-09,50,5.2,18.74,6.97,0,6.44,0.31
2014-06-09,50,5.5,11.02,8,0,9.25,0
2014-06-09,50,5.8,6.31,8.22,0,10.75,0
2014-06-09,50,6,6.31,8.22,0,10.75,0
2014-06-09,50,6.2,4.32,7.84,0,10.91,0
2014-06-09,50,8,1.78,0.43,0.11,0.69,1.1
2014-06-09,50,9,1.47,0.35,0.18,0.58,0.66
2014-06-09,50,9.3,1.48,0.27,0.16,0.54,0.64
2014-06-12,50,0.1,1.26,0.605,0.185,0.785,0.91
2014-06-12,50,0.8,4,0.58,0.185,0.75,0.885
2014-06-12,50,1.6,4.435,1.58,0,1.56,0.13
2014-06-12,50,2.8,7.87,2.935,0,1.305,0.435
2014-06-12,50,3.8,10.035,3.675,0.235,2.88,0.345
2014-06-12,50,5,16.64,6.14,0,4.15,0.52
2014-06-12,50,5.2,16.085,6.7,0,4.42,0.28
2014-06-12,50,5.5,10.99,7.785,0,5.94,0.02
2014-06-12,50,5.8,6.475,8.285,0,8.025,0
2014-06-12,50,6,6.475,8.285,0,8.025,0
2014-06-12,50,6.2,4.31,8.28,0,8.365,0
2014-06-12,50,8,1.9,1.125,0.1,1.175,0.915
2014-06-12,50,9,1.745,1.085,0.135,1.12,0.695
2014-06-12,50,9.3,1.75,1.045,0.125,1.1,0.685
2014-06-16,50,0.1,1.33,0.29,0.18,0.59,0.61
2014-06-16,50,0.8,4.99,0.27,0.21,0.47,0.53
2014-06-16,50,1.6,5.29,1.84,0,1.69,0
2014-06-16,50,2.8,7.91,4.71,0,0.58,0
2014-06-16,50,3.8,7.9,3.36,0.23,2.15,0.69
2014-06-16,50,5,14.54,5.31,0,1.86,0.73
2014-06-16,50,5.2,13.43,6.43,0,2.4,0.25
2014-06-16,50,5.5,10.96,7.57,0,2.63,0.04
2014-06-16,50,5.8,6.64,8.35,0,5.3,0
2014-06-16,50,6,6.64,8.35,0,5.3,0
2014-06-16,50,6.2,4.3,8.72,0,5.82,0
2014-06-16,50,8,2.02,1.82,0.09,1.66,0.73
2014-06-16,50,9,2.02,1.82,0.09,1.66,0.73
2014-06-16,50,9.3,2.02,1.82,0.09,1.66,0.73
2014-06-19,50,0.1,0.91,0.93,0.11,1.005,0.81
2014-06-19,50,0.8,6.495,0.425,0.155,0.6,0.64
2014-06-19,50,1.6,6.755,1.15,0.105,1.23,0.29
2014-06-19,50,2.8,9.615,5.61,0,1.13,0.205
2014-06-19,50,3.8,9.28,5.215,0.115,3.2,0.345
2014-06-19,50,5,15.005,5.855,0.08,2.845,0.575
2014-06-19,50,5.2,13.485,6.42,0,2.955,0.495
2014-06-19,50,5.5,11.26,7.795,0,3.11,0.27
2014-06-19,50,5.8,7.2,9.78,0,4.985,0
2014-06-19,50,6,7.29,10.07,0,5.05,0.01
2014-06-19,50,6.2,5.555,9.67,0,5.255,0.08
2014-06-19,50,8,2.42,1.57,0.19,1.535,0.915
2014-06-19,50,9,2.195,1.25,0.2,1.47,0.67
2014-06-19,50,9.3,1.985,1.245,0.155,1.375,0.67
2014-06-23,50,0.1,0.49,1.57,0.04,1.42,1.01
2014-06-23,50,0.8,8,0.58,0.1,0.73,0.75
2014-06-23,50,1.6,8.22,0.46,0.21,0.77,0.58
2014-06-23,50,2.8,11.32,6.51,0,1.68,0.41
2014-06-23,50,3.8,10.66,7.07,0,4.25,0
2014-06-23,50,5,15.47,6.4,0.16,3.83,0.42
2014-06-23,50,5.2,13.54,6.41,0,3.51,0.74
2014-06-23,50,5.5,11.56,8.02,0,3.59,0.5
2014-06-23,50,5.8,7.76,11.21,0,4.67,0
2014-06-23,50,6,7.94,11.79,0,4.8,0.02
2014-06-23,50,6.2,6.81,10.62,0,4.69,0.16
2014-06-23,50,8,2.82,1.32,0.29,1.41,1.1
2014-06-23,50,9,2.37,0.68,0.31,1.28,0.61
2014-06-23,50,9.3,1.95,0.67,0.22,1.09,0.61
2014-06-25,50,0.1,0.81,1.23333333333333,0.11,1.36666666666667,0.836666666666667
2014-06-25,50,0.8,6.73666666666667,0.566666666666667,0.153333333333333,0.803333333333333,0.62
2014-06-25,50,1.6,6.75,0.513333333333333,0.256666666666667,0.773333333333333,0.453333333333333
2014-06-25,50,2.8,10.14,5.49666666666667,0.163333333333333,1.58,0.273333333333333
2014-06-25,50,3.8,11.4666666666667,6.71333333333333,0.08,3.00666666666667,0.34
2014-06-25,50,5,14.5966666666667,6.52666666666667,0.106666666666667,4.29666666666667,0.636666666666667
2014-06-25,50,5.2,12.9233333333333,6.63666666666667,0,4.26333333333333,0.976666666666667
2014-06-25,50,5.5,10.9966666666667,8.24333333333333,0,4.29,0.893333333333333
2014-06-25,50,5.8,7.87333333333333,10.34,0,4.78666666666667,0.72
2014-06-25,50,6,7.29,10.3533333333333,0.00333333333333333,4.50666666666667,0.936666666666667
2014-06-25,50,6.2,6.13,8.87333333333333,0.0733333333333333,4.21666666666667,1.04333333333333
2014-06-25,50,8,2.76666666666667,1.1,0.326666666666667,1.37,0.993333333333333
2014-06-25,50,9,2.42333333333333,0.696666666666667,0.303333333333333,1.13,0.693333333333333
2014-06-25,50,9.3,2.23333333333333,0.686666666666667,0.266666666666667,0.986666666666667,0.646666666666667
2014-06-29,50,0.1,1.13,0.896666666666667,0.18,1.31333333333333,0.663333333333333
2014-06-29,50,0.8,5.47333333333333,0.553333333333333,0.206666666666667,0.876666666666667,0.49
2014-06-29,50,1.6,5.28,0.566666666666667,0.303333333333333,0.776666666666667,0.326666666666667
2014-06-29,50,2.8,8.96,4.48333333333333,0.326666666666667,1.48,0.136666666666667
2014-06-29,50,3.8,12.2733333333333,6.35666666666667,0.16,1.76333333333333,0.68
2014-06-29,50,5,13.7233333333333,6.65333333333333,0.0533333333333333,4.76333333333333,0.853333333333333
2014-06-29,50,5.2,12.3066666666667,6.86333333333333,0,5.01666666666667,1.21333333333333
2014-06-29,50,5.5,10.4333333333333,8.46666666666667,0,4.99,1.28666666666667
2014-06-29,50,5.8,7.98666666666667,9.47,0,4.90333333333333,1.44
2014-06-29,50,6,6.64,8.91666666666667,0.00666666666666667,4.21333333333333,1.85333333333333
2014-06-29,50,6.2,5.45,7.12666666666667,0.146666666666667,3.74333333333333,1.92666666666667
2014-06-29,50,8,2.71333333333333,0.88,0.363333333333333,1.33,0.886666666666667
2014-06-29,50,9,2.47666666666667,0.713333333333333,0.296666666666667,0.98,0.776666666666667
2014-06-29,50,9.3,2.51666666666667,0.703333333333333,0.313333333333333,0.883333333333333,0.683333333333333
2014-06-30,50,0.1,1.45,0.56,0.25,1.26,0.49
2014-06-30,50,0.8,4.21,0.54,0.26,0.95,0.36
2014-06-30,50,1.6,3.81,0.62,0.35,0.78,0.2
2014-06-30,50,2.8,7.78,3.47,0.49,1.38,0
2014-06-30,50,3.8,13.08,6,0.24,0.52,1.02
2014-06-30,50,5,12.85,6.78,0,5.23,1.07
2014-06-30,50,5.2,11.69,7.09,0,5.77,1.45
2014-06-30,50,5.5,9.87,8.69,0,5.69,1.68
2014-06-30,50,5.8,8.1,8.6,0,5.02,2.16
2014-06-30,50,6,5.99,7.48,0.01,3.92,2.77
2014-06-30,50,6.2,4.77,5.38,0.22,3.27,2.81
2014-06-30,50,8,2.66,0.66,0.4,1.29,0.78
2014-06-30,50,9,2.53,0.73,0.29,0.83,0.86
2014-06-30,50,9.3,2.8,0.72,0.36,0.78,0.72
2014-07-01,50,0.1,1.72666666666667,0.62,0.296666666666667,1.12666666666667,0.54
2014-07-01,50,0.8,4.16,0.583333333333333,0.293333333333333,0.88,0.513333333333333
2014-07-01,50,1.6,3.92333333333333,1.07,0.253333333333333,0.52,0.133333333333333
2014-07-01,50,2.8,7.44666666666667,3.53333333333333,0.326666666666667,1.33666666666667,0.143333333333333
2014-07-01,50,3.8,11.6033333333333,5.75666666666667,0.176666666666667,0.7,1.02333333333333
2014-07-01,50,5,13.3133333333333,5.94333333333333,0.156666666666667,5.06,0.713333333333333
2014-07-01,50,5.2,12.6233333333333,5.99,0.0766666666666667,5.45333333333333,1.17333333333333
2014-07-01,50,5.5,10.81,7.28,0.0233333333333333,5.26333333333333,1.59333333333333
2014-07-01,50,5.8,9.25666666666667,7.76,0.1,4.53666666666667,2.67333333333333
2014-07-01,50,6,7.40333333333333,7.02666666666667,0.19,3.72,3.26333333333333
2014-07-01,50,6.2,5.63333333333333,4.96333333333333,0.366666666666667,3.22666666666667,3.48666666666667
2014-07-01,50,8,3.45,0.843333333333333,0.416666666666667,1.49333333333333,1.17666666666667
2014-07-01,50,9,3.36333333333333,0.89,0.343333333333333,1.18666666666667,1.23
2014-07-01,50,9.3,3.54333333333333,0.883333333333333,0.39,1.15333333333333,1.13666666666667
2014-07-02,50,0.1,2.00333333333333,0.68,0.343333333333333,0.993333333333333,0.59
2014-07-02,50,0.8,4.11,0.626666666666667,0.326666666666667,0.81,0.666666666666667
2014-07-02,50,1.6,4.03666666666667,1.52,0.156666666666667,0.26,0.0666666666666667
2014-07-02,50,2.8,7.11333333333333,3.59666666666667,0.163333333333333,1.29333333333333,0.286666666666667
2014-07-02,50,3.8,10.1266666666667,5.51333333333333,0.113333333333333,0.88,1.02666666666667
2014-07-02,50,5,13.7766666666667,5.10666666666667,0.313333333333333,4.89,0.356666666666667
2014-07-02,50,5.2,13.5566666666667,4.89,0.153333333333333,5.13666666666667,0.896666666666667
2014-07-02,50,5.5,11.75,5.87,0.0466666666666667,4.83666666666667,1.50666666666667
2014-07-02,50,5.8,10.4133333333333,6.92,0.2,4.05333333333333,3.18666666666667
2014-07-02,50,6,8.81666666666667,6.57333333333333,0.37,3.52,3.75666666666667
2014-07-02,50,6.2,6.49666666666667,4.54666666666667,0.513333333333333,3.18333333333333,4.16333333333333
2014-07-02,50,8,4.24,1.02666666666667,0.433333333333333,1.69666666666667,1.57333333333333
2014-07-02,50,9,4.19666666666667,1.05,0.396666666666667,1.54333333333333,1.6
2014-07-02,50,9.3,4.28666666666667,1.04666666666667,0.42,1.52666666666667,1.55333333333333
2014-07-07,50,0.1,2.28,0.74,0.39,0.86,0.64
2014-07-07,50,0.8,4.06,0.67,0.36,0.74,0.82
2014-07-07,50,1.6,4.15,1.97,0.06,0,0
2014-07-07,50,2.8,6.78,3.66,0,1.25,0.43
2014-07-07,50,3.8,8.65,5.27,0.05,1.06,1.03
2014-07-07,50,5,14.24,4.27,0.47,4.72,0
2014-07-07,50,5.2,14.49,3.79,0.23,4.82,0.62
2014-07-07,50,5.5,12.69,4.46,0.07,4.41,1.42
