"Date","Depth","Temp_C","DO_mgL","Chla_ugL","Turb_NTU","pH","ORP_mV","SpCond_calc","TN_ugL","TP_ugL","NH4_ugL","NO3NO2_ugL","SRP_ugL","DOC_mgL","TN_TP","NH4NO3_SRP","TN_inf","TP_inf","NH4_inf","NO3NO2_inf","SRP_inf","DOC_inf","TN_TP_inf","NH4NO3_SRP_inf","Kd","mean_flow","TN_load","TP_load","NH4_load","NO3NO2_load","SRP_load","DOC_load","mean_wrt","Temp_inf_mean","Temp_inf_max","Temp_inf_min","flow_max","flow_min","flow_median"
2015-05-14,2.8,15.6984,10.37093,1.2616,4.0049,NA,NA,26.3827574657005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.12745840695467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-14,3.8,13.6457,9.10125,4.3086,4.4512,NA,NA,26.5292963632085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.12745840695467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-14,5,11.408,5.28726,6.2843,4.64,NA,NA,26.9782971957588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.12745840695467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-14,5.2,11.004,4.76467,6.2248,4.5885,NA,NA,27.2168681835528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.12745840695467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-14,5.5,8.4892,6.37644,8.5417,7.73,NA,NA,34.3905265062535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.12745840695467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-14,5.8,8.4577,6.35256,8.5457,8.039,NA,NA,34.3794044714238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.12745840695467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-14,6,9.8812,3.56011,6.1335,4.228,NA,NA,27.2304134359063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.12745840695467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-14,6.2,9.6037,3.47844,6.6334,4.2967,NA,NA,27.4589755393401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.12745840695467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-14,8,7.9426,0.16422,2.2813,9.1891,NA,NA,30.6693588699889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.12745840695467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-14,9,8.383,6.23806,7.1849,8.348,NA,NA,34.2285662217064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.12745840695467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-14,9.3,8.3797,6.23307,7.4269,8.2793,NA,NA,34.5976125755175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.12745840695467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-18,0.1,23.4154,8.46905,0.6983,3.6615,NA,NA,32.4626098035488,129.5,13.5,12,2,6,2,9.59259259259259,2.33333333333333,174,20.4,13,65,7,1.6,8.52941176470588,11.1428571428571,-0.877117753506881,0.0505759818408548,8.80022084030874,1.03175002955344,0.657487763931113,3.28743881965556,0.354031872885984,0.0809215709453678,72.7268570499213,20.8859375,22.06,20.25,0.100987122404191,0.044730201578801,0.0465337621546413
2015-05-18,1,23.1876,8.51929,1.0752,3.9534,NA,NA,32.6475002940801,NA,NA,NA,NA,NA,NA,NA,NA,174,20.4,13,65,7,1.6,8.52941176470588,11.1428571428571,-0.877117753506881,0.0505759818408548,8.80022084030874,1.03175002955344,0.657487763931113,3.28743881965556,0.354031872885984,0.0809215709453678,72.7268570499213,20.8859375,22.06,20.25,0.100987122404191,0.044730201578801,0.0465337621546413
2015-05-18,1.6,20.5245,9.9739,1.821,4.0049,NA,NA,32.2691030832145,138,16.6,13,2,7,3.4,8.31325301204819,2.14285714285714,174,20.4,13,65,7,1.6,8.52941176470588,11.1428571428571,-0.877117753506881,0.0505759818408548,8.80022084030874,1.03175002955344,0.657487763931113,3.28743881965556,0.354031872885984,0.0809215709453678,72.7268570499213,20.8859375,22.06,20.25,0.100987122404191,0.044730201578801,0.0465337621546413
2015-05-18,2.8,14.618,11.55233,1.825,4.1765,NA,NA,32.9247734637156,NA,NA,NA,NA,NA,NA,NA,NA,174,20.4,13,65,7,1.6,8.52941176470588,11.1428571428571,-0.877117753506881,0.0505759818408548,8.80022084030874,1.03175002955344,0.657487763931113,3.28743881965556,0.354031872885984,0.0809215709453678,72.7268570499213,20.8859375,22.06,20.25,0.100987122404191,0.044730201578801,0.0465337621546413
2015-05-18,3.8,11.6916,9.18518,5.1496,4.8632,NA,NA,34.2877101226753,155,15.7,13,4,5,2.1,9.87261146496815,3.4,174,20.4,13,65,7,1.6,8.52941176470588,11.1428571428571,-0.877117753506881,0.0505759818408548,8.80022084030874,1.03175002955344,0.657487763931113,3.28743881965556,0.354031872885984,0.0809215709453678,72.7268570499213,20.8859375,22.06,20.25,0.100987122404191,0.044730201578801,0.0465337621546413
2015-05-18,5,8.6815,6.95606,9.3511,7.2836,NA,NA,34.9879840913335,169,20.1,NA,NA,NA,2.2,8.40796019900498,NA,174,20.4,13,65,7,1.6,8.52941176470588,11.1428571428571,-0.877117753506881,0.0505759818408548,8.80022084030874,1.03175002955344,0.657487763931113,3.28743881965556,0.354031872885984,0.0809215709453678,72.7268570499213,20.8859375,22.06,20.25,0.100987122404191,0.044730201578801,0.0465337621546413
2015-05-18,5.2,8.6726,6.95268,8.4902,7.7471,NA,NA,34.0160686095606,NA,NA,NA,NA,NA,NA,NA,NA,174,20.4,13,65,7,1.6,8.52941176470588,11.1428571428571,-0.877117753506881,0.0505759818408548,8.80022084030874,1.03175002955344,0.657487763931113,3.28743881965556,0.354031872885984,0.0809215709453678,72.7268570499213,20.8859375,22.06,20.25,0.100987122404191,0.044730201578801,0.0465337621546413
2015-05-18,5.5,8.6528,6.94144,8.2521,8.2793,NA,NA,35.0438740664591,NA,NA,NA,NA,NA,NA,NA,NA,174,20.4,13,65,7,1.6,8.52941176470588,11.1428571428571,-0.877117753506881,0.0505759818408548,8.80022084030874,1.03175002955344,0.657487763931113,3.28743881965556,0.354031872885984,0.0809215709453678,72.7268570499213,20.8859375,22.06,20.25,0.100987122404191,0.044730201578801,0.0465337621546413
2015-05-18,5.8,8.6431,6.92049,8.0656,8.245,NA,NA,34.1489475870128,NA,NA,NA,NA,NA,NA,NA,NA,174,20.4,13,65,7,1.6,8.52941176470588,11.1428571428571,-0.877117753506881,0.0505759818408548,8.80022084030874,1.03175002955344,0.657487763931113,3.28743881965556,0.354031872885984,0.0809215709453678,72.7268570499213,20.8859375,22.06,20.25,0.100987122404191,0.044730201578801,0.0465337621546413
2015-05-18,6,8.6385,6.91301,8.2362,8.2106,NA,NA,35.0926271719511,NA,NA,NA,NA,NA,NA,NA,NA,174,20.4,13,65,7,1.6,8.52941176470588,11.1428571428571,-0.877117753506881,0.0505759818408548,8.80022084030874,1.03175002955344,0.657487763931113,3.28743881965556,0.354031872885984,0.0809215709453678,72.7268570499213,20.8859375,22.06,20.25,0.100987122404191,0.044730201578801,0.0465337621546413
2015-05-18,6.2,8.631,6.92144,8.2283,8.2965,NA,NA,33.9313242805252,174,19.4,13,3,4,3.8,8.96907216494845,4,174,20.4,13,65,7,1.6,8.52941176470588,11.1428571428571,-0.877117753506881,0.0505759818408548,8.80022084030874,1.03175002955344,0.657487763931113,3.28743881965556,0.354031872885984,0.0809215709453678,72.7268570499213,20.8859375,22.06,20.25,0.100987122404191,0.044730201578801,0.0465337621546413
2015-05-18,8,8.5913,6.89676,8.0696,8.2793,NA,NA,34.7738181684505,266,34.1,14,4,7,2.1,7.80058651026393,2.57142857142857,174,20.4,13,65,7,1.6,8.52941176470588,11.1428571428571,-0.877117753506881,0.0505759818408548,8.80022084030874,1.03175002955344,0.657487763931113,3.28743881965556,0.354031872885984,0.0809215709453678,72.7268570499213,20.8859375,22.06,20.25,0.100987122404191,0.044730201578801,0.0465337621546413
2015-05-18,9,8.5828,6.88059,8.2997,8.5196,NA,NA,34.6743144705426,179,15.1,13,5,7,3.1,11.8543046357616,2.57142857142857,174,20.4,13,65,7,1.6,8.52941176470588,11.1428571428571,-0.877117753506881,0.0505759818408548,8.80022084030874,1.03175002955344,0.657487763931113,3.28743881965556,0.354031872885984,0.0809215709453678,72.7268570499213,20.8859375,22.06,20.25,0.100987122404191,0.044730201578801,0.0465337621546413
2015-05-18,9.3,8.5785,6.87458,8.1331,8.3308,NA,NA,33.9730255444986,NA,NA,NA,NA,NA,NA,NA,NA,174,20.4,13,65,7,1.6,8.52941176470588,11.1428571428571,-0.877117753506881,0.0505759818408548,8.80022084030874,1.03175002955344,0.657487763931113,3.28743881965556,0.354031872885984,0.0809215709453678,72.7268570499213,20.8859375,22.06,20.25,0.100987122404191,0.044730201578801,0.0465337621546413
2015-05-21,0.1,21.5489,8.28114,2.1464,4.537,NA,NA,32.5852539234721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.882383826032505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-21,1,21.575,8.26192,2.2059,4.5198,NA,NA,32.6605366567425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.882383826032505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-21,1.6,20.4725,10.86645,2.1464,4.5713,NA,NA,33.4325731185718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.882383826032505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-21,2.8,18.559,9.74442,1.948,4.8632,NA,NA,27.3199955437823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.882383826032505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-21,3.8,14.48,8.38458,2.4598,4.228,NA,NA,26.8742497509599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.882383826032505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-21,5,8.9309,7.21092,9.6566,7.215,NA,NA,35.252704308285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.882383826032505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-21,5.2,8.8471,7.2106,9.7399,7.7471,NA,NA,35.214159098632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.882383826032505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-21,5.5,8.8273,7.20133,8.9583,9.1204,NA,NA,35.1718198586277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.882383826032505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-21,5.8,10.3869,3.50241,6.5938,4.8117,NA,NA,27.8948769686418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.882383826032505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-21,6,10.053,3.23978,7.296,5.052,NA,NA,27.848063637253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.882383826032505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-21,6.2,9.6226,2.95924,7.4348,5.0348,NA,NA,27.8351991300591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.882383826032505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-21,8,8.7522,7.16262,7.6848,9.4294,NA,NA,35.2686112205278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.882383826032505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-21,9,8.7436,7.14368,7.7324,9.4123,NA,NA,34.9136905557854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.882383826032505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-21,9.3,8.7407,7.12899,8.0339,9.3608,NA,NA,35.1533040150693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.882383826032505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-25,0.1,20.5473,9.32915,1.2616,1.9449,NA,NA,32.9482233866264,106,12.9,4,3,5,2.3,8.21705426356589,1.4,171,20.4,6,43,6,1.4,8.38235294117647,8.16666666666667,-0.839805523224963,0.0387801435365657,6.63140454475273,0.79111492814594,0.232680861219394,1.66754617207232,0.232680861219394,0.0542922009511919,92.6055792128297,19.1726041666667,20.31,18,0.041195173649817,0.0360779664545534,0.0388929629640163
2015-05-25,1,20.1069,9.6345,1.4362,2.065,NA,NA,32.7750163619043,NA,NA,NA,NA,NA,NA,NA,NA,171,20.4,6,43,6,1.4,8.38235294117647,8.16666666666667,-0.839805523224963,0.0387801435365657,6.63140454475273,0.79111492814594,0.232680861219394,1.66754617207232,0.232680861219394,0.0542922009511919,92.6055792128297,19.1726041666667,20.31,18,0.041195173649817,0.0360779664545534,0.0388929629640163
2015-05-25,1.6,19.3592,10.47016,1.702,2.1509,NA,NA,32.9345877738516,133,13.9,4,3,5,2.2,9.56834532374101,1.4,171,20.4,6,43,6,1.4,8.38235294117647,8.16666666666667,-0.839805523224963,0.0387801435365657,6.63140454475273,0.79111492814594,0.232680861219394,1.66754617207232,0.232680861219394,0.0542922009511919,92.6055792128297,19.1726041666667,20.31,18,0.041195173649817,0.0360779664545534,0.0388929629640163
2015-05-25,2.8,16.1356,11.86294,2.1424,2.0994,NA,NA,33.061915181929,NA,NA,NA,NA,NA,NA,NA,NA,171,20.4,6,43,6,1.4,8.38235294117647,8.16666666666667,-0.839805523224963,0.0387801435365657,6.63140454475273,0.79111492814594,0.232680861219394,1.66754617207232,0.232680861219394,0.0542922009511919,92.6055792128297,19.1726041666667,20.31,18,0.041195173649817,0.0360779664545534,0.0388929629640163
2015-05-25,3.8,12.8351,9.94595,3.6143,2.7002,NA,NA,34.9960745803549,140,14.2,6,3,6,1.9,9.85915492957747,1.5,171,20.4,6,43,6,1.4,8.38235294117647,8.16666666666667,-0.839805523224963,0.0387801435365657,6.63140454475273,0.79111492814594,0.232680861219394,1.66754617207232,0.232680861219394,0.0542922009511919,92.6055792128297,19.1726041666667,20.31,18,0.041195173649817,0.0360779664545534,0.0388929629640163
2015-05-25,5,9.0654,7.44773,7.6253,4.5027,NA,NA,35.3874914586971,146,19,4,2,3,2,7.68421052631579,2,171,20.4,6,43,6,1.4,8.38235294117647,8.16666666666667,-0.839805523224963,0.0387801435365657,6.63140454475273,0.79111492814594,0.232680861219394,1.66754617207232,0.232680861219394,0.0542922009511919,92.6055792128297,19.1726041666667,20.31,18,0.041195173649817,0.0360779664545534,0.0388929629640163
2015-05-25,5.2,9.0298,7.44036,7.4428,5.773,NA,NA,35.4209851435426,NA,NA,NA,NA,NA,NA,NA,NA,171,20.4,6,43,6,1.4,8.38235294117647,8.16666666666667,-0.839805523224963,0.0387801435365657,6.63140454475273,0.79111492814594,0.232680861219394,1.66754617207232,0.232680861219394,0.0542922009511919,92.6055792128297,19.1726041666667,20.31,18,0.041195173649817,0.0360779664545534,0.0388929629640163
2015-05-25,5.5,9.0197,7.4253,6.5065,6.9403,NA,NA,35.4457414039199,NA,NA,NA,NA,NA,NA,NA,NA,171,20.4,6,43,6,1.4,8.38235294117647,8.16666666666667,-0.839805523224963,0.0387801435365657,6.63140454475273,0.79111492814594,0.232680861219394,1.66754617207232,0.232680861219394,0.0542922009511919,92.6055792128297,19.1726041666667,20.31,18,0.041195173649817,0.0360779664545534,0.0388929629640163
2015-05-25,5.8,8.9849,7.42769,6.3676,6.9746,NA,NA,35.4295164557042,NA,NA,NA,NA,NA,NA,NA,NA,171,20.4,6,43,6,1.4,8.38235294117647,8.16666666666667,-0.839805523224963,0.0387801435365657,6.63140454475273,0.79111492814594,0.232680861219394,1.66754617207232,0.232680861219394,0.0542922009511919,92.6055792128297,19.1726041666667,20.31,18,0.041195173649817,0.0360779664545534,0.0388929629640163
2015-05-25,6,8.9715,7.41826,7.1968,6.9575,NA,NA,35.2348287428372,NA,NA,NA,NA,NA,NA,NA,NA,171,20.4,6,43,6,1.4,8.38235294117647,8.16666666666667,-0.839805523224963,0.0387801435365657,6.63140454475273,0.79111492814594,0.232680861219394,1.66754617207232,0.232680861219394,0.0542922009511919,92.6055792128297,19.1726041666667,20.31,18,0.041195173649817,0.0360779664545534,0.0388929629640163
2015-05-25,6.2,8.9667,7.41078,7.8673,6.9918,NA,NA,35.2877795022996,202,34.4,7,7,5,1.8,5.87209302325581,2.8,171,20.4,6,43,6,1.4,8.38235294117647,8.16666666666667,-0.839805523224963,0.0387801435365657,6.63140454475273,0.79111492814594,0.232680861219394,1.66754617207232,0.232680861219394,0.0542922009511919,92.6055792128297,19.1726041666667,20.31,18,0.041195173649817,0.0360779664545534,0.0388929629640163
2015-05-25,8,8.9469,7.38608,6.8754,6.9231,NA,NA,35.3668958228867,224,29,8,4,5,2,7.72413793103448,2.4,171,20.4,6,43,6,1.4,8.38235294117647,8.16666666666667,-0.839805523224963,0.0387801435365657,6.63140454475273,0.79111492814594,0.232680861219394,1.66754617207232,0.232680861219394,0.0542922009511919,92.6055792128297,19.1726041666667,20.31,18,0.041195173649817,0.0360779664545534,0.0388929629640163
2015-05-25,9,8.9375,7.38115,7.1413,6.9231,NA,NA,35.5437072299911,186,20.7,7,4,3,1.8,8.98550724637681,3.66666666666667,171,20.4,6,43,6,1.4,8.38235294117647,8.16666666666667,-0.839805523224963,0.0387801435365657,6.63140454475273,0.79111492814594,0.232680861219394,1.66754617207232,0.232680861219394,0.0542922009511919,92.6055792128297,19.1726041666667,20.31,18,0.041195173649817,0.0360779664545534,0.0388929629640163
2015-05-25,9.3,8.9327,7.36676,7.3714,6.9231,NA,NA,35.2303544852621,NA,NA,NA,NA,NA,NA,NA,NA,171,20.4,6,43,6,1.4,8.38235294117647,8.16666666666667,-0.839805523224963,0.0387801435365657,6.63140454475273,0.79111492814594,0.232680861219394,1.66754617207232,0.232680861219394,0.0542922009511919,92.6055792128297,19.1726041666667,20.31,18,0.041195173649817,0.0360779664545534,0.0388929629640163
2015-05-28,0.1,25.3744,6.82375,0.9006,1.5844,NA,NA,33.6313071771241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.23406810598999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-28,1,23.6969,8.50384,0.5793,1.2411,NA,NA,27.4667168845501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.23406810598999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-28,1.6,23.6807,8.52508,0.8768,1.3441,NA,NA,27.500803573963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.23406810598999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-28,2.8,16.8377,12.24319,2.2535,1.8419,NA,NA,33.3613797710027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.23406810598999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-28,3.8,12.7469,9.61398,3.3802,2.3397,NA,NA,34.8388352957643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.23406810598999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-28,5,9.2406,7.55844,7.6372,6.082,NA,NA,35.5682138479125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.23406810598999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-28,5.2,12.1347,4.35642,4.1102,1.2926,NA,NA,27.7037761816591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.23406810598999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-28,5.5,11.3608,3.44488,5.1576,1.3269,NA,NA,28.0486890933995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.23406810598999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-28,5.8,10.8348,3.15534,6.5779,1.8419,NA,NA,28.3042587958829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.23406810598999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-28,6,9.1861,7.45102,6.9111,6.8201,NA,NA,35.4810673836036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.23406810598999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-28,6.2,10.2413,2.55033,7.6967,2.168,NA,NA,28.0122847117755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.23406810598999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-28,8,9.1278,7.40866,6.5382,6.9231,NA,NA,35.4194309869663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.23406810598999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-28,9,8.0365,0.12035,3.8007,11.4894,NA,NA,45.8120585271698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.23406810598999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-05-28,9.3,7.9634,0.10756,3.3564,7.5068,NA,NA,49.050076923996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.23406810598999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-08,0.1,23.1557,8.76291,1.3331,2.1509,NA,NA,33.6420626731941,150,15,12,3,8,2.3,10,1.875,176,15.2,14,76,8,1.6,11.5789473684211,11.25,-0.931404092466215,0.0604514128532949,10.6394486621799,0.918861475370082,0.846319779946128,4.59430737685041,0.483611302826359,0.0967222605652718,65.7423816975185,21.1401219512195,22.38,19.75,0.184879548057233,0.0447302015787999,0.0471402106178069
2015-06-08,1,22.6485,9.17435,2.1702,2.065,NA,NA,33.7924000274949,NA,NA,NA,NA,NA,NA,NA,NA,176,15.2,14,76,8,1.6,11.5789473684211,11.25,-0.931404092466215,0.0604514128532949,10.6394486621799,0.918861475370082,0.846319779946128,4.59430737685041,0.483611302826359,0.0967222605652718,65.7423816975185,21.1401219512195,22.38,19.75,0.184879548057233,0.0447302015787999,0.0471402106178069
2015-06-08,1.6,21.3493,9.49442,3.0668,2.5285,NA,NA,33.9017497502316,172,17.2,11,2,6,2.3,10,2.16666666666667,176,15.2,14,76,8,1.6,11.5789473684211,11.25,-0.931404092466215,0.0604514128532949,10.6394486621799,0.918861475370082,0.846319779946128,4.59430737685041,0.483611302826359,0.0967222605652718,65.7423816975185,21.1401219512195,22.38,19.75,0.184879548057233,0.0447302015787999,0.0471402106178069
2015-06-08,2.8,18.5467,10.53663,5.467,2.7002,NA,NA,34.1838819464751,NA,NA,NA,NA,NA,NA,NA,NA,176,15.2,14,76,8,1.6,11.5789473684211,11.25,-0.931404092466215,0.0604514128532949,10.6394486621799,0.918861475370082,0.846319779946128,4.59430737685041,0.483611302826359,0.0967222605652718,65.7423816975185,21.1401219512195,22.38,19.75,0.184879548057233,0.0447302015787999,0.0471402106178069
2015-06-08,3.8,15.5541,7.35331,11.065,3.1122,NA,NA,35.1129758852703,235,23.2,NA,NA,NA,2.2,10.1293103448276,NA,176,15.2,14,76,8,1.6,11.5789473684211,11.25,-0.931404092466215,0.0604514128532949,10.6394486621799,0.918861475370082,0.846319779946128,4.59430737685041,0.483611302826359,0.0967222605652718,65.7423816975185,21.1401219512195,22.38,19.75,0.184879548057233,0.0447302015787999,0.0471402106178069
2015-06-08,5,13.2461,5.61933,3.6381,4.8288,NA,NA,37.2641005742214,175,17.8,NA,NA,NA,10.6,9.8314606741573,NA,176,15.2,14,76,8,1.6,11.5789473684211,11.25,-0.931404092466215,0.0604514128532949,10.6394486621799,0.918861475370082,0.846319779946128,4.59430737685041,0.483611302826359,0.0967222605652718,65.7423816975185,21.1401219512195,22.38,19.75,0.184879548057233,0.0447302015787999,0.0471402106178069
2015-06-08,5.2,12.725,5.29597,4.8561,5.6013,NA,NA,37.8277363586192,NA,NA,NA,NA,NA,NA,NA,NA,176,15.2,14,76,8,1.6,11.5789473684211,11.25,-0.931404092466215,0.0604514128532949,10.6394486621799,0.918861475370082,0.846319779946128,4.59430737685041,0.483611302826359,0.0967222605652718,65.7423816975185,21.1401219512195,22.38,19.75,0.184879548057233,0.0447302015787999,0.0471402106178069
2015-06-08,5.5,11.4127,4.53996,3.6897,5.9275,NA,NA,37.9008840140559,NA,NA,NA,NA,NA,NA,NA,NA,176,15.2,14,76,8,1.6,11.5789473684211,11.25,-0.931404092466215,0.0604514128532949,10.6394486621799,0.918861475370082,0.846319779946128,4.59430737685041,0.483611302826359,0.0967222605652718,65.7423816975185,21.1401219512195,22.38,19.75,0.184879548057233,0.0447302015787999,0.0471402106178069
2015-06-08,5.8,10.8315,4.6828,2.3884,6.391,NA,NA,37.8805979009754,NA,NA,NA,NA,NA,NA,NA,NA,176,15.2,14,76,8,1.6,11.5789473684211,11.25,-0.931404092466215,0.0604514128532949,10.6394486621799,0.918861475370082,0.846319779946128,4.59430737685041,0.483611302826359,0.0967222605652718,65.7423816975185,21.1401219512195,22.38,19.75,0.184879548057233,0.0447302015787999,0.0471402106178069
