"Date","Depth_m","Temp_C","Chla_ugL","Turb_NTU","Cond_uScm","Spec_Cond_uScm","DO_mgL","DO_pSat","pH","ORP_mV","PAR","Salinity","Descent.Rate..m.s.","Flag","DOY"
2018-11-02 15:27:53,9,11.5838,0.8141,3.5271,38.376,28.077272,6.8174,62.661,6.627,332.926,0.12573,2.791091726,0.126,0,306.6443634
2018-11-07 15:59:59,9,11.714,0.7684,4.3623,39.168,28.760653,5.3678,49.487,6.617,314.9408,0.12565,2.84246856,0.075,0,311.6666551
2018-11-13 15:24:08,9,9.6542,1.5769,2.4008,37.868,26.286574,8.3346,73.334,6.849,317.2548,0.12577,2.899949758,0.05,0,317.6417593
2018-11-19 11:47:25,9,7.9741,1.6512,3.2821,36.849,24.304186,9.445,79.713,6.806,317.8353,0.12575,2.952910251,0.085,0,323.4912616
2018-12-06 11:38:22,9,5.3108,3.8253,2.3404,21.483592,35.423,11.002,86.871,7,316.1718,0.12903,0.016,0.135,0,340.4849769
2018-12-17 11:31:23,9,4.3914,3.9062,2.8776,20.162422,34.301,11.23,86.558,6.726,337.1447,0.12462,0.015,0.091,0,351.4801273
2018-04-20 15:50:00,9.3,6.9268,2.6386,1.8808,39.336,25.119621,6.9244,56.947,6.653,292.154,0.48551,3.261897963,0.058,0,110.6597222
2018-04-23 14:09:00,9.3,7.1723,4.6456,1.928,38.827,24.967583,7.3319,60.634,6.752,325.2284,0.22306,3.194253357,0.1,0,113.5895833
2018-04-30 17:02:00,9.3,8.1727,7.1818,1.9157,38.388,25.468551,8.9253,75.685,6.645,349.3041,0.32957,3.066836975,0.141,0,120.7097222
2018-05-04 13:55:00,9.3,8.528,5.2803,2.2153,39.017,26.16084,9.1697,78.426,6.578,374.5653,1.4255,3.089130599,0.086,0,124.5798611
2018-05-07 12:14:00,9.3,8.7997,0.5957,1.0708,38.897,26.293768,9.0275,77.726,6.559,367.9767,1.9049,3.055602644,0.054,0,127.5097222
2018-05-11 12:00:00,9.3,9.1022,0.7018,1.5853,39.303,26.809385,8.8413,76.685,6.507,357.07,4.0478,3.063507379,0.112,0,131.5
2018-05-14 13:40:00,9.3,9.3315,0.6819,1.019,39.519,27.135774,9.07,79.093,6.459,354.6431,6.5636,3.061811228,0.091,0,134.5694444
2018-05-17 12:57:00,9.3,9.4951,1.0029,1.4945,27.291133,39.547,8.946,78.334,6.478,299.3253,0.48469,0.0201,0.088,0,137.5395833
2018-05-21 15:36:00,9.3,9.6482,1.0109,1.8302,27.817722,40.139,8.9189,78.369,6.413,345.549,0.37812,0.0204,0.069,0,141.65
2018-05-28 11:02:00,9.3,9.7587,1.4962,2.0853,29.614017,42.58,5.7952,51.032,6.271,376.8191,0.16271,0.0215,0.069,0,148.4597222
2018-06-04 11:31:00,9.3,10.1354,1.1606,1.6894,41.387,29.081852,7.689,68.336,6.306,342.9223,0.33526,3.145468553,0.178,0,155.4798611
2018-06-07 10:04:00,9.3,10.2498,1.6993,1.9718,41.769,29.450153,7.8756,70.192,6.252,370.3981,0.25028,3.166441014,0.148,0,158.4194444
2018-06-11 09:36:00,9.3,10.3935,2.4637,2.1804,42.257,29.912085,7.9102,70.731,6.25,356.9065,0.12916,3.193273526,0.1,0,162.4
2018-06-14 13:40:00,9.3,10.495,1.107,2.905,43.146,30.629753,7.9256,71.039,6.258,329.3094,0.12545,3.255821105,0.184,0,165.5694444
2018-06-18 15:21:00,9.3,10.6365,1.569,2.5956,31.145151,43.689,7.9379,71.413,6.281,352.4391,0.20829,0.0224,0.076,0,169.6395833
2018-06-25 10:33:00,9.3,10.8511,0.9543,3.9786,31.92071,44.52,7.8895,71.304,6.23,354.4455,0.12554,0.0228,0.094,0,176.4395833
2018-07-02 09:50:00,9.3,11.0347,1.3466,4.9186,33.108741,45.922,7.6145,69.113,6.215,331.8069,0.12545,0.0235,0.133,0,183.4097222
2018-07-05 12:28:00,9.3,11.1206,1.4517,5.6169,33.391081,46.231,7.6043,69.148,6.183,324.4247,0.1256,0.0237,0.043,0,186.5194444
2018-07-09 09:50:00,9.3,11.2355,1.1484,6.53,33.330866,46.476,7.4182,67.637,6.178,330.2169,0.1257,0.0238,0.196,0,190.4097222
2018-07-16 09:50:00,9.3,11.422,0.8937,9.2827,34.896584,47.889,7.3641,67.447,6.131,349.5241,0.12551,0.0245,0.033,0,197.4097222
2018-07-19 10:04:00,9.3,11.4906,0.8657,10.9121,48.392,35.319546,7.3071,67.028,6.111,357.3232,0.12561,3.581607929,0.043,0,200.4194444
2018-07-26 15:36:00,9.3,11.798,0.2722,12.081,50.058,36.842235,4.0953,37.829,6.314,305.0183,0.12516,3.682883343,0.165,0,207.65
2018-07-30 10:33:00,9.3,11.9093,0.4807,14.5479,50.096,36.981951,2.9505,27.325,6.147,301.6241,0.12567,3.674953052,0.062,0,211.4395833
2018-08-02 12:28:00,9.3,11.6387,1.4355,28.3101,77.146062,106.379,0.0843,0.776,6.068,229.1001,0.12559,0.0508,0.078,0,214.5194444
2018-08-06 09:37:00,9.3,11.6182,1.9309,24.6983,110.074,80.62573,0.0992,0.913,6.249,199.6027,0.12552,8.618735538,0.006,0,218.4008449
2018-08-09 13:53:00,9.3,11.5486,0.7077,20.2936,114.680617,157.318,0.0593,0.545,6.081,167.9607,0.12523,0.0742,0.09,0,221.5791088
2018-08-10 12:22:00,9.3,11.7859,1.0878,23.4223,40.170453,54.595,0.9136,8.438,6.08,318.1783,0.12545,0.0276,0.067,0,222.5154282
2018-08-13 09:52:00,9.3,12.0081,0.8492,22.8315,39.679326,53.622,1.7694,16.437,6.071,304.7768,0.12554,0.0273,0.053,0,225.4113773
2018-08-14 11:59:00,9.3,11.8568,2.7852,22.3702,109.171,80.492165,0.0722,0.668,6.068,214.463,0.1255,8.48806246,0.048,0,226.4993403
2018-08-16 17:51:00,9.3,11.832,2.4586,9.3364,116.384246,157.509,0.0706,0.652,6.2,192.1893,0.12532,0.0744,0.117,0,228.7439699
2018-08-20 11:22:00,9.3,11.7766,2.2847,2.3002,135.472074,184.39,0.0756,0.697,6.476,111.3262,0.1255,0.0869,0.144,0,232.4739699
2018-08-24 16:27:00,9.3,11.7284,2.3817,1.4139,143.466561,195.092,0.0752,0.693,6.564,103.7548,0.12549,0.0919,0.106,0,236.6855671
2018-08-27 11:43:00,9.3,11.6991,2.1391,1.3333,148.32716,202.535,0.062,0.571,6.8,91.9433,0.12532,0.0954,0.028,0,239.4884722
2018-09-03 13:21:00,9.3,11.9569,0.9332,5.6395,89.622,66.247109,0.0728,0.675,6.449,94.3081,0.12544,6.844123023,0.091,0,246.5566088
2018-09-10 13:24:00,9.3,12.253,0.7279,21.8915,44.704053,59.988,0.066,0.616,6.098,265.8595,0.12558,0.0302,0.033,0,253.5588657
2018-09-17 13:52:00,9.3,12.913,2.6356,1.1811,95.225,72.186268,0.0684,0.648,6.429,72.6793,0.12554,7.123284536,0.001,0,260.5779745
2018-09-21 16:01:00,9.3,13.0842,3.6191,1.8167,112.680387,147.258,0.0737,0.699,6.508,71.614,0.12518,0.0702,0.108,0,264.668044
2018-09-24 13:47:00,9.3,13.032,3.425,1.8973,122.881567,161.5,0.0939,0.889,6.609,109.3955,0.12573,0.0767,0.104,0,267.574456
2018-10-01 12:48:00,9.3,12.9433,3.2996,1.8705,136.155328,179.142,0.0923,0.873,6.659,64.5347,0.1255,0.0849,0.125,0,274.533912
2018-10-05 15:39:00,9.3,NA,3.2552,1.9376,137.236937,179.77,0.0971,0.923,6.663,-0.6555,0.12549,0.0853,0.155,0,278.6526389
2018-10-08 12:19:00,9.3,12.8745,3.1783,1.857,153.302512,202.263,0.1052,0.995,6.704,40.6846,0.12545,0.0957,0.153,0,281.5136921
2018-10-15 13:33:00,9.3,12.9619,3.1662,2.2196,151.660128,199.55,0.0854,0.809,6.76,1.3888,0.12563,0.0945,0.149,0,288.5648611
2018-10-19 15:18:00,9.3,NA,2.9883,2.7701,157.976117,207.996,0.1269,1.202,6.807,-47.4471,0.1256,0.0985,0.08,0,292.6380324
2018-10-22 11:47:00,9.3,NA,2.6244,2.5016,162.745498,214.441,0.1828,1.731,6.678,-8.7191,0.12562,0.1015,0.112,0,295.491412
2018-10-29 11:36:00,9.3,11.9711,2.3777,3.6295,28.177442,38.107,7.3312,67.99,6.648,294.6689,0.12579,0.0206,0.038,0,302.4835185
2018-11-02 15:27:53,9.3,11.5775,0.893,3.8164,38.41,28.10025,6.6857,61.447,6.623,327.9848,0.12568,2.794177924,0.137,0,306.6443634
2018-11-07 15:59:59,9.3,11.7125,0.7672,4.2499,39.214,28.795179,5.3469,49.296,6.605,317.8098,0.12562,2.84611966,0.077,0,311.6666551
2018-11-13 15:24:08,9.3,9.6552,1.3892,2.6964,37.894,26.270196,8.3456,73.35,6.84,319.6217,0.12575,2.901973316,0.043,0,317.6417593
2018-11-19 11:47:25,9.3,7.9768,1.6055,3.1479,36.755,24.243412,9.4006,79.343,6.8,318.4158,0.12568,2.944664024,0.062,0,323.4912616
2018-12-06 11:38:22,9.3,5.3188,3.6838,2.4747,21.539102,35.505,10.9672,86.602,7,317.3075,0.1257,0.0161,0.135,0,340.4849769
2018-12-17 11:31:23,9.3,4.388,4.165,2.7164,20.161085,34.302,11.2587,86.775,6.741,337.2583,0.1256,0.015,0.022,0,351.4801273
